Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.009837,6.664132,[11  5] ; [46 84],[6.24657534 9.75342466] ; [50.75342466 79.24657534],0
n6,1,0.032502,4.571843,[14  2] ; [77 51],[10.11111111  5.88888889] ; [80.88888889 47.11111111],0
a6,1,0.035553,4.418405,[ 5 11] ; [76 53],[8.93793103 7.06206897] ; [72.06206897 56.93793103],0
u2,1,0.060871,3.513484,[1 5] ; [28 21],[3.16363636 2.83636364] ; [25.83636364 23.16363636],0
s2,1,0.091503,2.847732,[8 8] ; [38 92],[ 5.04109589 10.95890411] ; [40.95890411 89.04109589],0
p8,1,0.117592,2.449097,[ 1 15] ; [30 99],[ 3.42068966 12.57931034] ; [ 27.57931034 101.42068966],0
s1,1,0.15006,2.071638,[ 3 13] ; [ 10 118],[ 1.44444444 14.55555556] ; [ 11.55555556 116.44444444],0
n5,1,0.152653,2.045542,[8 8] ; [87 41],[10.55555556  5.44444444] ; [84.44444444 43.55555556],0
n2,1,0.204708,1.608466,[4 5] ; [32 16],[5.68421053 3.31578947] ; [30.31578947 17.68421053],0
v2,1,0.210426,1.56849,[9 7] ; [49 74],[6.67625899 9.32374101] ; [51.32374101 71.67625899],0
a5,1,0.262232,1.256938,[7 9] ; [76 54],[9.09589041 6.90410959] ; [73.90410959 56.09589041],0
p7,1,0.288347,1.127325,[ 3 13] ; [39 84],[ 4.83453237 11.16546763] ; [37.16546763 85.83453237],0
d3,1,0.330717,0.946088,[10  6] ; [64 65],[8.16551724 7.83448276] ; [65.83448276 63.16551724],0
s3,1,0.33355,0.935065,[8 8] ; [48 80],[6.22222222 9.77777778] ; [49.77777778 78.22222222],0
b2,1,0.339257,0.913237,[2 7] ; [33 53],[3.31578947 5.68421053] ; [31.68421053 54.31578947],0
b3,1,0.339257,0.913237,[2 7] ; [33 53],[3.31578947 5.68421053] ; [31.68421053 54.31578947],0
u3,1,0.413361,0.669114,[4 2] ; [24 25],[3.05454545 2.94545455] ; [24.94545455 24.05454545],0
s8,1,0.469925,0.522151,[ 5 11] ; [ 30 100],[ 3.83561644 12.16438356] ; [31.16438356 98.83561644],0
r4,1,0.511425,0.431151,[9 7] ; [84 46],[10.19178082  5.80821918] ; [82.80821918 47.19178082],0
u1,1,0.533437,0.38784,[ 3 13] ; [ 17 113],[ 2.19178082 13.80821918] ; [ 17.80821918 112.19178082],0
v1,1,0.54973,0.357802,[ 6 10] ; [38 88],[ 4.95774648 11.04225352] ; [39.04225352 86.95774648],0
v4,1,0.577078,0.310983,[11  5] ; [97 32],[11.91724138  4.08275862] ; [96.08275862 32.91724138],0
r3,1,0.577078,0.310983,[11  5] ; [97 32],[11.91724138  4.08275862] ; [96.08275862 32.91724138],0
p3,1,0.626733,0.236517,[ 5 11] ; [33 96],[ 4.19310345 11.80689655] ; [33.80689655 95.19310345],0
p11,1,0.637032,0.222645,[9 7] ; [65 65],[8.10958904 7.89041096] ; [65.89041096 64.10958904],0
b5,1,0.67021,0.181357,[10  6] ; [74 56],[9.20547945 6.79452055] ; [74.79452055 55.20547945],0
b1,1,0.678951,0.171309,[7 9] ; [64 66],[7.78082192 8.21917808] ; [63.21917808 66.78082192],0
d5,1,0.683405,0.166318,[11  5] ; [82 47],[10.26206897  5.73793103] ; [82.73793103 46.26206897],0
a1,1,0.692815,0.156055,[ 1 15] ; [ 12 118],[ 1.42465753 14.57534247] ; [ 11.57534247 118.42465753],0
a7,1,0.745469,0.105378,[9 7] ; [78 51],[9.6 6.4] ; [77.4 51.6],0
d2,1,0.767734,0.087226,[8 8] ; [59 69],[7.44444444 8.55555556] ; [59.55555556 68.44444444],0
d1,1,0.771031,0.084697,[8 8] ; [60 70],[7.45205479 8.54794521] ; [60.54794521 69.45205479],0
s7,1,0.804619,0.061194,[ 4 11] ; [36 85],[ 4.41176471 10.58823529] ; [35.58823529 85.41176471],0
n4,1,0.836232,0.042731,[10  6] ; [84 45],[10.37241379  5.62758621] ; [83.62758621 45.37241379],0
a4,1,0.85657,0.032668,[ 6 10] ; [51 77],[6.33333333 9.66666667] ; [50.66666667 77.33333333],0
p10,1,0.859563,0.031304,[8 8] ; [61 67],[7.66666667 8.33333333] ; [61.33333333 66.66666667],0
v3,1,0.86769,0.027753,[ 5 11] ; [41 82],[ 5.29496403 10.70503597] ; [40.70503597 82.29496403],0
r2,1,0.869072,0.027172,[12  3] ; [103  23],[12.23404255  2.76595745] ; [102.76595745  23.23404255],0
r1,1,0.875102,0.024706,[10  6] ; [78 51],[9.71034483 6.28965517] ; [78.28965517 50.71034483],0
n1,1,0.896345,0.016973,[4 5] ; [22 25],[4.17857143 4.82142857] ; [21.82142857 25.17857143],0
n3,1,0.902048,0.015147,[5 4] ; [26 19],[5.16666667 3.83333333] ; [25.83333333 19.16666667],0
p4,1,0.946241,0.004547,[ 4 12] ; [33 95],[ 4.11111111 11.88888889] ; [32.88888889 95.11111111],0
a3,1,0.951287,0.003732,[10  6] ; [81 47],[10.11111111  5.88888889] ; [80.88888889 47.11111111],0
p9,1,0.975963,0.000908,[8 8] ; [63 62],[8.05673759 7.94326241] ; [62.94326241 62.05673759],0
d4,1,0.984238,0.00039,[11  5] ; [89 40],[11.03448276  4.96551724] ; [88.96551724 40.03448276],0
p1,1,0.98796,0.000228,[ 1 15] ; [  8 122],[ 0.98630137 15.01369863] ; [  8.01369863 121.98630137],0
b4,1,0.994164,5.4e-05,[9 7] ; [73 57],[8.98630137 7.01369863] ; [73.01369863 56.98630137],0
