Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,88.207807,[289  56] ; [120 132],[236.35678392 108.64321608] ; [172.64321608  79.35678392],1
p3,1,0.0,55.859451,[232 116] ; [ 93 165],[186.63366337 161.36633663] ; [138.36633663 119.63366337],1
p4,1,0.0,49.713532,[264  84] ; [124 134],[222.81188119 125.18811881] ; [165.18811881  92.81188119],1
p6,1,0.0,39.003493,[177 171] ; [ 66 191],[139.77520661 208.22479339] ; [103.22479339 153.77520661],1
p2,1,0.0,28.355673,[324  24] ; [202  56],[302.05940594  45.94059406] ; [223.94059406  34.05940594],1
p5,1,5e-06,20.668054,[ 65 284] ; [ 15 239],[ 46.30182421 302.69817579] ; [ 33.69817579 220.30182421],1
p11,1,1.8e-05,18.411923,[310  39] ; [196  63],[290.45065789  58.54934211] ; [215.54934211  43.45065789],1
p1,1,0.001961,9.585944,[ 41 306] ; [ 12 247],[ 30.34818482 316.65181518] ; [ 22.65181518 236.34818482],0
v1,1,0.002054,9.500617,[217 124] ; [128 123],[198.72466216 142.27533784] ; [146.27533784 104.72466216],0
n5,1,0.005432,7.729613,[286  63] ; [184  70],[272.02321725  76.97678275] ; [197.97678275  56.02321725],0
s5,1,0.006223,7.484619,[143 193] ; [ 78 170],[127.15068493 208.84931507] ; [ 93.84931507 154.15068493],0
b5,1,0.011042,6.458614,[192 157] ; [169  90],[207.21875 141.78125] ; [153.78125 105.21875],0
r4,1,0.023208,5.152834,[342   7] ; [245  14],[336.94572368  12.05427632] ; [250.05427632   8.94572368],0
s8,1,0.026429,4.927715,[186 159] ; [116 143],[172.5 172.5] ; [129.5 129.5],0
p10,1,0.031377,4.632196,[327  22] ; [230  29],[319.72532895  29.27467105] ; [237.27467105  21.72532895],0
v3,1,0.039068,4.25792,[155 183] ; [ 91 153],[142.86597938 195.13402062] ; [103.13402062 140.86597938],0
n4,1,0.058375,3.582951,[287  62] ; [196  62],[277.70510708  71.29489292] ; [205.29489292  52.70510708],0
n3,1,0.08163,3.032141,[32 17] ; [58 15],[36.14754098 12.85245902] ; [53.85245902 19.14754098],0
a6,1,0.088429,2.902743,[239 108] ; [194  64],[248.34876033  98.65123967] ; [184.65123967  73.34876033],0
p12,1,0.099899,2.707148,[ 41 307] ; [ 20 239],[ 34.97199341 313.02800659] ; [ 26.02800659 232.97199341],0
n6,1,0.117838,2.445827,[307  39] ; [216  40],[300.59468439  45.40531561] ; [222.40531561  33.59468439],0
b1,1,0.152716,2.044909,[130 219] ; [ 82 177],[121.69078947 227.30921053] ; [ 90.30921053 168.69078947],0
u1,1,0.157431,1.998733,[ 67 282] ; [ 62 197],[ 74.04769737 274.95230263] ; [ 54.95230263 204.04769737],0
a5,1,0.192806,1.696045,[282  67] ; [198  61],[275.52631579  73.47368421] ; [204.47368421  54.52631579],0
n2,1,0.208149,1.584252,[40 10] ; [51 22],[36.99186992 13.00813008] ; [54.00813008 18.99186992],0
d1,1,0.213869,1.545038,[230 119] ; [158 101],[222.71710526 126.28289474] ; [165.28289474  93.71710526],0
a2,1,0.215725,1.532583,[ 88 261] ; [ 77 182],[ 94.71217105 254.28782895] ; [ 70.28782895 188.71217105],0
b4,1,0.262686,1.254546,[193 156] ; [155 104],[199.75657895 149.24342105] ; [148.24342105 110.75657895],0
n1,1,0.262693,1.25451,[21 28] ; [24 49],[18.07377049 30.92622951] ; [26.92622951 46.07377049],0
s7,1,0.276622,1.183613,[187 145] ; [130 121],[180.52144082 151.47855918] ; [136.47855918 114.52144082],0
s1,1,0.352497,0.864446,[  9 338] ; [ 10 244],[ 10.97004992 336.02995008] ; [  8.02995008 245.97004992],0
u2,1,0.394341,0.725515,[48 36] ; [41 23],[50.51351351 33.48648649] ; [38.48648649 25.51351351],0
s4,1,0.43501,0.609411,[ 55 290] ; [ 47 209],[ 58.55241265 286.44758735] ; [ 43.44758735 212.55241265],0
a3,1,0.486423,0.48443,[265  81] ; [192  67],[261.35867769  84.64132231] ; [195.64132231  63.35867769],0
a8,1,0.49735,0.460587,[ 50 266] ; [ 32 201],[ 47.19854281 268.80145719] ; [ 34.80145719 198.19854281],0
s2,1,0.513982,0.425953,[184 162] ; [143 113],[187.94352159 158.05647841] ; [139.05647841 116.94352159],0
a7,1,0.625638,0.238022,[264  84] ; [192  67],[261.42998353  86.57001647] ; [194.57001647  64.42998353],0
d3,1,0.636006,0.224004,[253  95] ; [192  66],[255.54455446  92.45544554] ; [189.45544554  68.54455446],0
u3,1,0.671852,0.179443,[50 33] ; [42 24],[51.24832215 31.75167785] ; [40.75167785 25.24832215],0
u4,1,0.675966,0.174703,[ 10 339] ; [  6 253],[  9.18421053 339.81578947] ; [  6.81578947 252.18421053],0
s3,1,0.680428,0.169645,[202 142] ; [154 101],[204.44741235 139.55258765] ; [151.55258765 103.44741235],0
b2,1,0.71214,0.136149,[ 86 125] ; [61 96],[ 84.28532609 126.71467391] ; [62.71467391 94.28532609],0
b3,1,0.71214,0.136149,[ 86 125] ; [61 96],[ 84.28532609 126.71467391] ; [62.71467391 94.28532609],0
a4,1,0.734538,0.114985,[168 179] ; [129 130],[170.06435644 176.93564356] ; [126.93564356 132.06435644],0
v4,1,0.739719,0.110374,[340   8] ; [250   7],[339.37190083   8.62809917] ; [250.62809917   6.37190083],0
r3,1,0.743598,0.10699,[336  11] ; [251   7],[336.67603306  10.32396694] ; [250.32396694   7.67603306],0
d5,1,0.862079,0.030182,[291  56] ; [215  43],[290.21818182  56.78181818] ; [215.78181818  42.21818182],0
d4,1,0.873861,0.025203,[297  50] ; [222  36],[297.67438017  49.32561983] ; [221.32561983  36.67438017],0
v2,1,0.877176,0.023886,[207 129] ; [150  96],[206.10309278 129.89690722] ; [150.89690722  95.10309278],0
s6,1,0.880666,0.022537,[247  93] ; [186  72],[246.18729097  93.81270903] ; [186.81270903  71.18729097],0
r2,1,0.926206,0.008578,[337   9] ; [250   7],[336.81923715   9.18076285] ; [250.18076285   6.81923715],0
d2,1,0.927396,0.008303,[178 170] ; [131 127],[177.44554455 170.55445545] ; [131.55445545 126.44554455],0
a1,1,0.975534,0.000941,[ 15 334] ; [ 11 248],[ 14.92434211 334.07565789] ; [ 11.07565789 247.92434211],0
