Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.670326,[33 50] ; [186  51],[56.803125 26.196875] ; [162.196875  74.803125],1
a6,1,0.0,41.300523,[36 47] ; [191  46],[58.878125 24.121875] ; [168.121875  68.878125],1
a2,1,1e-05,19.444332,[ 5 78] ; [ 71 166],[19.7125 63.2875] ; [ 56.2875 180.7125],1
u1,1,0.000178,14.048399,[ 3 80] ; [ 51 186],[14.00625 68.99375] ; [ 39.99375 197.00625],1
s1,1,0.001467,10.119479,[ 6 77] ; [  2 232],[ 2.09463722 80.90536278] ; [  5.90536278 228.09463722],0
r3,1,0.002194,9.379899,[72 11] ; [228   9],[77.8125  5.1875] ; [222.1875  14.8125],0
b5,1,0.002472,9.161263,[39 44] ; [156  81],[50.578125 32.421875] ; [144.421875  92.578125],0
d5,1,0.012102,6.295844,[61 22] ; [203  34],[68.475 14.525] ; [195.525  41.475],0
p4,1,0.013939,6.045882,[36 46] ; [140  95],[45.52681388 36.47318612] ; [130.47318612 104.52681388],0
d1,1,0.017743,5.621323,[38 45] ; [144  93],[47.20625 35.79375] ; [134.79375 102.20625],0
r4,1,0.019018,5.499867,[73 10] ; [226  11],[77.553125  5.446875] ; [221.446875  15.553125],0
b1,1,0.038014,4.304408,[39 44] ; [ 81 156],[31.125 51.875] ; [ 88.875 148.125],0
u3,1,0.058671,3.574551,[13 17] ; [44 25],[17.27272727 12.72727273] ; [39.72727273 29.27272727],0
p10,1,0.065155,3.401043,[57 25] ; [186  48],[63.05696203 18.94303797] ; [179.94303797  54.05696203],0
p2,1,0.07884,3.088662,[60 22] ; [194  42],[65.49685535 16.50314465] ; [188.50314465  47.49685535],0
a8,1,0.088849,2.895106,[ 6 73] ; [ 31 173],[10.32862191 68.67137809] ; [ 26.67137809 177.32862191],0
p9,1,0.094515,2.795745,[59 23] ; [189  45],[64.35443038 17.64556962] ; [183.64556962  50.35443038],0
a5,1,0.103855,2.645322,[59 24] ; [189  48],[64.325 18.675] ; [183.675  53.325],0
p8,1,0.111163,2.537606,[36 46] ; [124 105],[42.18649518 39.81350482] ; [117.81350482 111.18649518],0
d4,1,0.122393,2.386432,[63 20] ; [198  39],[67.696875 15.303125] ; [193.303125  43.696875],0
v4,1,0.140689,2.170406,[76  7] ; [227  10],[78.590625  4.409375] ; [224.409375  12.590625],0
b2,1,0.178535,1.809776,[22 29] ; [46 95],[18.0625 32.9375] ; [49.9375 91.0625],0
b3,1,0.178535,1.809776,[22 29] ; [46 95],[18.0625 32.9375] ; [49.9375 91.0625],0
a4,1,0.18151,1.785218,[32 51] ; [111 125],[37.20689655 45.79310345] ; [105.79310345 130.20689655],0
a3,1,0.194104,1.68619,[53 30] ; [168  67],[57.68238994 25.31761006] ; [163.31761006  71.68238994],0
s5,1,0.227116,1.458829,[23 57] ; [ 51 180],[19.03536977 60.96463023] ; [ 54.96463023 176.03536977],0
r2,1,0.229687,1.442798,[73  7] ; [225  12],[75.20504732  4.79495268] ; [222.79495268  14.20504732],0
v2,1,0.295926,1.092461,[44 37] ; [139  89],[47.97087379 33.02912621] ; [135.02912621  92.97087379],0
p6,1,0.390392,0.73772,[23 59] ; [ 77 155],[26.11464968 55.88535032] ; [ 73.88535032 158.11464968],0
p7,1,0.394646,0.724578,[45 36] ; [142  91],[48.2388535 32.7611465] ; [138.7611465  94.2388535],0
n5,1,0.395243,0.722752,[61 22] ; [161  74],[57.94339623 25.05660377] ; [164.05660377  70.94339623],0
v1,1,0.407141,0.687133,[41 40] ; [132 104],[44.20504732 36.79495268] ; [128.79495268 107.20504732],0
