Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,2e-06,22.819013,[34 49] ; [52 13],[48.22972973 34.77027027] ; [37.77027027 27.22972973],1
u1,1,0.000224,13.620646,[ 6 80] ; [20 48],[14.51948052 71.48051948] ; [11.48051948 56.51948052],1
s2,1,0.000292,13.122156,[47 37] ; [56 11],[57.29801325 26.70198675] ; [45.70198675 21.29801325],1
d1,1,0.000448,12.32052,[35 51] ; [47 21],[45.79220779 40.20779221] ; [36.20779221 31.79220779],1
s3,1,0.000971,10.882393,[50 35] ; [56 11],[59.27631579 25.72368421] ; [46.72368421 20.27631579],1
d2,1,0.002056,9.498506,[28 58] ; [39 29],[37.41558442 48.58441558] ; [29.58441558 38.41558442],0
s6,1,0.003831,8.362259,[60 23] ; [61  6],[66.95333333 16.04666667] ; [54.04666667 12.95333333],0
a2,1,0.005235,7.796265,[ 9 77] ; [19 49],[15.63636364 70.36363636] ; [12.36363636 55.63636364],0
p1,1,0.009043,6.814374,[ 2 84] ; [ 9 59],[ 6.14285714 79.85714286] ; [ 4.85714286 63.14285714],0
p6,1,0.012412,6.25102,[25 60] ; [33 34],[32.43421053 52.56578947] ; [25.56578947 41.43421053],0
s5,1,0.013824,6.060522,[31 49] ; [38 26],[38.33333333 41.66666667] ; [30.66666667 33.33333333],0
v4,1,0.01431,5.99952,[75 10] ; [67  1],[78.88888889  6.11111111] ; [63.11111111  4.88888889],0
p9,1,0.014693,5.952953,[62 22] ; [60  7],[67.86754967 16.13245033] ; [54.13245033 12.86754967],0
r4,1,0.01759,5.63657,[66 20] ; [62  6],[71.48051948 14.51948052] ; [56.51948052 11.48051948],0
p7,1,0.022843,5.180439,[44 40] ; [46 19],[50.73825503 33.26174497] ; [39.26174497 25.73825503],0
p10,1,0.027969,4.829966,[61 24] ; [58  9],[66.54605263 18.45394737] ; [52.45394737 14.54605263],0
r3,1,0.042402,4.119095,[72 12] ; [65  3],[75.71052632  8.28947368] ; [61.28947368  6.71052632],0
p4,1,0.05413,3.708675,[41 45] ; [43 25],[46.90909091 39.09090909] ; [37.09090909 30.90909091],0
p8,1,0.059101,3.562437,[33 50] ; [37 30],[38.73333333 44.26666667] ; [31.26666667 35.73333333],0
n3,1,0.060867,3.513612,[19 10] ; [17  2],[21.75  7.25] ; [14.25  4.75],0
d5,1,0.064892,3.407727,[62 23] ; [58 10],[66.66666667 18.33333333] ; [53.33333333 14.66666667],0
r2,1,0.110726,2.543829,[75 10] ; [64  3],[77.73026316  7.26973684] ; [61.26973684  5.73026316],0
v1,1,0.12527,2.350157,[32 53] ; [34 34],[36.66666667 48.33333333] ; [29.33333333 38.66666667],0
b1,1,0.141528,2.161263,[28 58] ; [30 38],[32.38961039 53.61038961] ; [25.61038961 42.38961039],0
p11,1,0.141655,2.159888,[55 31] ; [51 17],[59.19480519 26.80519481] ; [46.80519481 21.19480519],0
v3,1,0.151538,2.056704,[18 64] ; [22 46],[21.86666667 60.13333333] ; [18.13333333 49.86666667],0
a4,1,0.157827,1.994922,[32 54] ; [33 35],[36.2987013 49.7012987] ; [28.7012987 39.2987013],0
u3,1,0.160065,1.973616,[19 15] ; [15  5],[21.40740741 12.59259259] ; [12.59259259  7.40740741],0
r1,1,0.167289,1.907071,[57 29] ; [52 16],[60.87012987 25.12987013] ; [48.12987013 19.87012987],0
n4,1,0.176199,1.829393,[49 37] ; [46 22],[53.05194805 32.94805195] ; [41.94805195 26.05194805],0
a3,1,0.191104,1.709082,[52 34] ; [48 20],[55.84415584 30.15584416] ; [44.15584416 23.84415584],0
a5,1,0.224925,1.472667,[54 32] ; [49 19],[57.51948052 28.48051948] ; [45.48051948 22.51948052],0
d4,1,0.238473,1.389598,[64 22] ; [56 12],[67.01298701 18.98701299] ; [52.98701299 15.01298701],0
n5,1,0.3096,1.03238,[54 32] ; [48 20],[56.96103896 29.03896104] ; [45.03896104 22.96103896],0
u2,1,0.439597,0.597334,[15 19] ; [11  9],[16.37037037 17.62962963] ; [ 9.62962963 10.37037037],0
b2,1,0.44203,0.591007,[ 8 35] ; [10 29],[ 9.43902439 33.56097561] ; [ 8.56097561 30.43902439],0
b3,1,0.44203,0.591007,[ 8 35] ; [10 29],[ 9.43902439 33.56097561] ; [ 8.56097561 30.43902439],0
p12,1,0.45761,0.551734,[ 2 84] ; [ 3 64],[ 2.81045752 83.18954248] ; [ 2.18954248 64.81045752],0
p3,1,0.472719,0.515614,[38 48] ; [34 34],[40.20779221 45.79220779] ; [31.79220779 36.20779221],0
v2,1,0.556279,0.346189,[36 48] ; [31 34],[37.77181208 46.22818792] ; [29.22818792 35.77181208],0
n2,1,0.570501,0.321844,[22  7] ; [13  6],[21.14583333  7.85416667] ; [13.85416667  5.14583333],0
n6,1,0.584801,0.298537,[67 18] ; [56 12],[68.33333333 16.66666667] ; [54.66666667 13.33333333],0
b5,1,0.619198,0.246996,[51 35] ; [43 25],[52.49350649 33.50649351] ; [41.50649351 26.49350649],0
b4,1,0.669589,0.182083,[51 35] ; [38 30],[49.7012987 36.2987013] ; [39.2987013 28.7012987],0
a8,1,0.764458,0.089779,[ 3 77] ; [ 3 60],[ 3.35664336 76.64335664] ; [ 2.64335664 60.35664336],0
d3,1,0.775099,0.081631,[63 22] ; [49 19],[62.22222222 22.77777778] ; [49.77777778 18.22222222],0
a6,1,0.787126,0.072924,[50 36] ; [41 27],[50.81818182 35.18181818] ; [40.18181818 27.81818182],0
a7,1,0.818022,0.052941,[56 29] ; [46 22],[56.66666667 28.33333333] ; [45.33333333 22.66666667],0
p2,1,0.897949,0.016449,[65 21] ; [52 16],[65.33766234 20.66233766] ; [51.66233766 16.33766234],0
s1,1,0.918435,0.010487,[ 4 80] ; [ 3 65],[ 3.86842105 80.13157895] ; [ 3.13157895 64.86842105],0
n1,1,0.968254,0.001584,[ 9 20] ; [ 6 13],[ 9.0625 19.9375] ; [ 5.9375 13.0625],0
