Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.00016,14.249736,[18 16] ; [ 7 42],[10.24096386 23.75903614] ; [14.75903614 34.24096386],1
p6,1,0.001021,10.788999,[15 19] ; [ 6 43],[ 8.60240964 25.39759036] ; [12.39759036 36.60240964],0
p8,1,0.001182,10.517677,[19 15] ; [11 40],[12. 22.] ; [18. 33.],0
s7,1,0.01247,6.24276,[18 15] ; [13 35],[12.62962963 20.37037037] ; [18.37037037 29.62962963],0
p7,1,0.018328,5.564488,[19 14] ; [15 33],[13.85185185 19.14814815] ; [20.14814815 27.85185185],0
p11,1,0.020579,5.362075,[24 10] ; [23 28],[18.8 15.2] ; [28.2 22.8],0
s2,1,0.02375,5.112782,[16 18] ; [12 39],[11.2 22.8] ; [16.8 34.2],0
d2,1,0.036181,4.388535,[ 8 26] ; [23 27],[12.54761905 21.45238095] ; [18.45238095 31.54761905],0
n1,1,0.042051,4.133164,[8 8] ; [ 6 23],[ 4.97777778 11.02222222] ; [ 9.02222222 19.97777778],0
p2,1,0.048364,3.897299,[29  5] ; [33 17],[25.0952381  8.9047619] ; [36.9047619 13.0952381],0
b4,1,0.050584,3.821999,[14 20] ; [32 19],[18.4 15.6] ; [27.6 23.4],0
s8,1,0.064599,3.415179,[12 22] ; [ 9 42],[ 8.4 25.6] ; [12.6 38.4],0
n6,1,0.092729,2.826355,[26  8] ; [30 21],[22.4 11.6] ; [33.6 17.4],0
b1,1,0.109701,2.558528,[22 12] ; [24 27],[18.4 15.6] ; [27.6 23.4],0
u1,1,0.143269,2.14249,[ 3 31] ; [ 1 50],[ 1.6 32.4] ; [ 2.4 48.6],0
r1,1,0.15695,2.003367,[ 6 28] ; [16 35],[ 8.8 25.2] ; [13.2 37.8],0
v3,1,0.16705,1.909224,[ 5 29] ; [14 37],[ 7.6 26.4] ; [11.4 39.6],0
p9,1,0.177645,1.817218,[25  9] ; [29 20],[22.12048193 11.87951807] ; [31.87951807 17.12048193],0
n2,1,0.183376,1.770047,[13  3] ; [18 11],[11.02222222  4.97777778] ; [19.97777778  9.02222222],0
b5,1,0.244017,1.357237,[17 17] ; [32 19],[19.6 14.4] ; [29.4 21.6],0
d5,1,0.248831,1.329857,[26  8] ; [33 18],[23.6 10.4] ; [35.4 15.6],0
a5,1,0.249314,1.327143,[19 15] ; [22 29],[16.4 17.6] ; [24.6 26.4],0
r2,1,0.260589,1.265625,[19 13] ; [35 14],[21.33333333 10.66666667] ; [32.66666667 16.33333333],0
u3,1,0.272294,1.205156,[9 7] ; [ 8 13],[7.35135135 8.64864865] ; [ 9.64864865 11.35135135],0
s4,1,0.32934,0.951493,[ 9 25] ; [ 9 42],[ 7.2 26.8] ; [10.8 40.2],0
a3,1,0.364841,0.821162,[17 17] ; [30 20],[19.02380952 14.97619048] ; [27.97619048 22.02380952],0
r3,1,0.371493,0.798665,[23 11] ; [29 21],[21.04761905 12.95238095] ; [30.95238095 19.04761905],0
n4,1,0.422808,0.642497,[17 17] ; [30 21],[18.8 15.2] ; [28.2 22.8],0
u2,1,0.431176,0.619654,[8 9] ; [12  8],[9.18918919 7.81081081] ; [10.81081081  9.18918919],0
n3,1,0.432663,0.615664,[8 8] ; [18 11],[9.24444444 6.75555556] ; [16.75555556 12.24444444],0
v2,1,0.441741,0.591755,[12 21] ; [22 27],[13.68292683 19.31707317] ; [20.31707317 28.68292683],0
a7,1,0.469634,0.522838,[17 17] ; [29 21],[18.61904762 15.38095238] ; [27.38095238 22.61904762],0
p10,1,0.488713,0.479358,[21 12] ; [28 22],[19.48192771 13.51807229] ; [29.51807229 20.48192771],0
a1,1,0.519372,0.41514,[ 2 32] ; [ 5 46],[ 2.8 31.2] ; [ 4.2 46.8],0
p1,1,0.530456,0.393519,[ 1 33] ; [ 3 48],[ 1.6 32.4] ; [ 2.4 48.6],0
a4,1,0.56822,0.32567,[12 22] ; [15 36],[10.8 23.2] ; [16.2 34.8],0
s6,1,0.592045,0.287162,[16 18] ; [21 30],[14.8 19.2] ; [22.2 28.8],0
s5,1,0.592575,0.28634,[ 6 26] ; [ 7 42],[ 5.13580247 26.86419753] ; [ 7.86419753 41.13580247],0
a2,1,0.665927,0.186404,[ 3 31] ; [ 6 45],[ 3.6 30.4] ; [ 5.4 45.6],0
v1,1,0.697688,0.150889,[13 21] ; [16 31],[12.17283951 21.82716049] ; [16.82716049 30.17283951],0
d4,1,0.725238,0.123529,[25  9] ; [35 15],[24.28571429  9.71428571] ; [35.71428571 14.28571429],0
n5,1,0.769832,0.085612,[19 14] ; [31 20],[19.64285714 13.35714286] ; [30.35714286 20.64285714],0
b2,1,0.832988,0.044466,[ 7 15] ; [ 8 15],[ 7.33333333 14.66666667] ; [ 7.66666667 15.33333333],0
b3,1,0.832988,0.044466,[ 7 15] ; [ 8 15],[ 7.33333333 14.66666667] ; [ 7.66666667 15.33333333],0
a6,1,0.858938,0.031587,[18 16] ; [28 23],[18.4 15.6] ; [27.6 23.4],0
s3,1,0.870871,0.026423,[13 20] ; [21 30],[13.35714286 19.64285714] ; [20.64285714 30.35714286],0
p5,1,0.893367,0.017968,[ 3 31] ; [ 4 46],[ 2.83333333 31.16666667] ; [ 4.16666667 45.83333333],0
d3,1,0.914134,0.011626,[20 14] ; [30 20],[20.23809524 13.76190476] ; [29.76190476 20.23809524],0
d1,1,1.0,0.0,[14 20] ; [21 30],[14. 20.] ; [21. 30.],0
