Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,184.416755,[260  70] ; [101 268],[170.42918455 159.57081545] ; [190.57081545 178.42918455],1
s2,1,0.0,102.578879,[252  90] ; [137 243],[184.26315789 157.73684211] ; [204.73684211 175.26315789],1
s3,1,0.0,77.115251,[257  83] ; [163 214],[199.16317992 140.83682008] ; [220.83682008 156.16317992],1
s6,1,0.0,72.121242,[289  50] ; [209 164],[237.10955056 101.89044944] ; [260.89044944 112.10955056],1
s5,1,0.0,31.655867,[154 173] ; [ 98 271],[118.39655172 208.60344828] ; [133.60344828 235.39655172],1
d2,1,0.0,27.84485,[202 142] ; [149 232],[166.54344828 177.45655172] ; [184.45655172 196.54344828],1
p6,1,2e-06,23.088673,[166 175] ; [117 259],[134.59274756 206.40725244] ; [148.40725244 227.59274756],1
a3,1,3e-06,21.533332,[279  64] ; [251 129],[251.4384509  91.5615491] ; [278.5615491 101.4384509],1
d1,1,6e-06,20.636196,[239 105] ; [203 180],[209.14442916 134.85557084] ; [232.85557084 150.14442916],1
p3,1,9e-06,19.637065,[211 133] ; [171 210],[181.25241379 162.74758621] ; [200.74758621 180.25241379],1
a5,1,1.2e-05,19.186093,[283  61] ; [261 122],[257.4085282  86.5914718] ; [286.5914718  96.4085282],1
v1,1,3.5e-05,17.122654,[216 116] ; [185 188],[188.83971631 143.16028369] ; [212.16028369 160.83971631],1
u1,1,0.00011,14.961861,[ 82 262] ; [ 49 334],[ 61.98624484 282.01375516] ; [ 69.01375516 313.98624484],1
v3,1,0.000118,14.827737,[157 171] ; [123 244],[132.14388489 195.85611511] ; [147.85611511 219.14388489],1
p4,1,0.000146,14.418431,[235 108] ; [208 172],[210.16459198 132.83540802] ; [232.83540802 147.16459198],1
p7,1,0.00033,12.889278,[240  93] ; [222 153],[217.29661017 115.70338983] ; [244.70338983 130.29661017],1
r1,1,0.000652,11.621373,[296  45] ; [294  88],[278.27109267  62.72890733] ; [311.72890733  70.27109267],1
r4,1,0.000686,11.527121,[333  11] ; [347  36],[321.76066025  22.23933975] ; [358.23933975  24.76066025],1
b2,1,0.000725,11.424096,[109 127] ; [ 60 138],[ 91.89861751 144.10138249] ; [ 77.10138249 120.89861751],1
