Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,29.008221,[303  11] ; [45 13],[293.74193548  20.25806452] ; [54.25806452  3.74193548],1
p2,1,1.4e-05,18.868636,[277  35] ; [38 19],[266.34146341  45.65853659] ; [48.65853659  8.34146341],1
p10,1,5.5e-05,16.260948,[281  31] ; [41 17],[271.52432432  40.47567568] ; [50.47567568  7.52432432],1
r4,1,0.000562,11.898945,[281  34] ; [42 16],[272.77479893  42.22520107] ; [50.22520107  7.77479893],1
v2,1,0.002282,9.307825,[174 126] ; [21 37],[163.40782123 136.59217877] ; [31.59217877 26.40782123],0
n6,1,0.003768,8.392293,[267  48] ; [40 18],[259.26273458  55.73726542] ; [47.73726542 10.26273458],0
v4,1,0.005561,7.687259,[297  17] ; [49  9],[292.05376344  21.94623656] ; [53.94623656  4.05376344],0
a6,1,0.005667,7.653356,[226  89] ; [31 27],[217.03753351  97.96246649] ; [39.96246649 18.03753351],0
p8,1,0.007033,7.264437,[179 130] ; [22 35],[169.69672131 139.30327869] ; [31.30327869 25.69672131],0
p4,1,0.007285,7.201309,[181 132] ; [22 35],[171.72702703 141.27297297] ; [31.27297297 25.72702703],0
b5,1,0.017168,5.679118,[181 134] ; [43 15],[189.1689008 125.8310992] ; [34.8310992 23.1689008],0
u2,1,0.034424,4.473529,[58 40] ; [ 8 15],[53.45454545 44.54545455] ; [12.54545455 10.45454545],0
n3,1,0.035247,4.433181,[52 14] ; [11  9],[48.34883721 17.65116279] ; [14.65116279  5.34883721],0
s1,1,0.045257,4.009045,[  4 309] ; [ 3 55],[  5.90566038 307.09433962] ; [ 1.09433962 56.90566038],0
n4,1,0.053943,3.714447,[239  76] ; [37 21],[233.08310992  81.91689008] ; [42.91689008 15.08310992],0
p3,1,0.055221,3.675409,[159 155] ; [21 36],[152.34501348 161.65498652] ; [27.65498652 29.34501348],0
r1,1,0.060992,3.510192,[242  72] ; [38 20],[236.34408602  77.65591398] ; [43.65591398 14.34408602],0
p7,1,0.091581,2.846363,[199 110] ; [30 27],[193.33606557 115.66393443] ; [35.66393443 21.33606557],0
v1,1,0.127394,2.323977,[163 144] ; [24 33],[157.71703297 149.28296703] ; [29.28296703 27.71703297],0
a5,1,0.138516,2.194373,[226  89] ; [36 22],[221.26005362  93.73994638] ; [40.73994638 17.26005362],0
n1,1,0.153978,2.032389,[20 47] ; [ 9 10],[22.59302326 44.40697674] ; [ 6.40697674 12.59302326],0
p12,1,0.199944,1.642784,[ 18 294] ; [ 1 57],[ 16.02162162 295.97837838] ; [ 2.97837838 55.02162162],0
n2,1,0.204612,1.609144,[50 17] ; [12  8],[47.74712644 19.25287356] ; [14.25287356  5.74712644],0
s8,1,0.211124,1.563704,[ 90 224] ; [12 46],[ 86.09677419 227.90322581] ; [15.90322581 42.09677419],0
n5,1,0.284454,1.145686,[231  81] ; [39 19],[227.67567568  84.32432432] ; [42.32432432 15.67567568],0
b1,1,0.303278,1.059727,[103 212] ; [23 35],[106.4075067 208.5924933] ; [19.5924933 38.4075067],0
u1,1,0.349526,0.875177,[ 41 274] ; [ 5 53],[ 38.84718499 276.15281501] ; [ 7.15281501 50.84718499],0
u3,1,0.371314,0.799264,[48 49] ; [ 9 14],[46.075 50.925] ; [10.925 12.075],0
d3,1,0.385666,0.752562,[212 103] ; [35 22],[209.15322581 105.84677419] ; [37.84677419 19.15322581],0
b2,1,0.390424,0.73762,[ 74 114] ; [ 9 20],[ 71.9078341 116.0921659] ; [11.0921659 17.9078341],0
b3,1,0.390424,0.73762,[ 74 114] ; [ 9 20],[ 71.9078341 116.0921659] ; [11.0921659 17.9078341],0
d5,1,0.40463,0.694524,[249  66] ; [43 15],[246.59517426  68.40482574] ; [45.40482574 12.59517426],0
