Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,105.263607,[24 41] ; [305  32],[53.19651741 11.80348259] ; [275.80348259  61.19651741],1
n6,1,0.0,31.400355,[45 20] ; [314  24],[57.90322581  7.09677419] ; [301.09677419  36.90322581],1
v3,1,0.002431,9.191868,[17 44] ; [160 167],[27.82731959 33.17268041] ; [149.17268041 177.82731959],0
d2,1,0.005106,7.841447,[25 41] ; [191 146],[35.37468983 30.62531017] ; [180.62531017 156.37468983],0
p4,1,0.016136,5.787963,[48 18] ; [287  51],[54.72772277 11.27227723] ; [280.27227723  57.72772277],0
r1,1,0.017412,5.654329,[46 19] ; [280  56],[52.84289277 12.15710723] ; [273.15710723  62.84289277],0
a4,1,0.018431,5.554722,[24 42] ; [176 161],[32.75434243 33.24565757] ; [167.24565757 169.75434243],0
p10,1,0.021057,5.322064,[58  8] ; [320  16],[62.05970149  3.94029851] ; [315.94029851  20.05970149],0
p6,1,0.021889,5.254586,[24 40] ; [178 157],[32.40100251 31.59899749] ; [169.59899749 165.40100251],0
a8,1,0.025953,4.959144,[ 3 59] ; [ 47 256],[ 8.49315068 53.50684932] ; [ 41.50684932 261.49315068],0
a3,1,0.028096,4.822148,[45 21] ; [270  66],[51.71641791 14.28358209] ; [263.28358209  72.71641791],0
r4,1,0.035388,4.426378,[57  9] ; [317  21],[61.0990099  4.9009901] ; [312.9009901  25.0990099],0
u1,1,0.038557,4.28026,[ 9 57] ; [ 86 252],[15.51980198 50.48019802] ; [ 79.48019802 258.51980198],0
d5,1,0.042117,4.13049,[51 15] ; [293  44],[56.33746898  9.66253102] ; [287.66253102  49.33746898],0
s7,1,0.049678,3.85229,[30 32] ; [197 122],[36.93963255 25.06036745] ; [190.06036745 128.93963255],0
a2,1,0.052753,3.751719,[12 54] ; [101 237],[18.46039604 47.53960396] ; [ 94.53960396 243.46039604],0
d1,1,0.055204,3.675907,[36 30] ; [226 112],[42.8019802 23.1980198] ; [219.1980198 118.8019802],0
s3,1,0.061305,3.501716,[32 33] ; [206 128],[38.77192982 26.22807018] ; [199.22807018 134.77192982],0
v4,1,0.07147,3.248935,[61  5] ; [326  10],[63.53731343  2.46268657] ; [323.46268657  12.53731343],0
s2,1,0.084372,2.978603,[30 36] ; [191 144],[36.37406484 29.62593516] ; [184.62593516 150.37406484],0
p8,1,0.093182,2.818527,[39 27] ; [234 102],[44.82089552 21.17910448] ; [228.17910448 107.82089552],0
d4,1,0.096088,2.769309,[51 15] ; [288  49],[55.51861042 10.48138958] ; [283.48138958  53.51861042],0
r3,1,0.103446,2.651596,[61  5] ; [324  11],[63.36658354  2.63341646] ; [321.63341646  13.36658354],0
p2,1,0.109905,2.555588,[55 10] ; [307  30],[58.53233831  6.46766169] ; [303.46766169  33.53233831],0
p5,1,0.110082,2.553049,[ 8 58] ; [ 69 266],[12.67331671 53.32668329] ; [ 64.32668329 270.67331671],0
p11,1,0.133619,2.249949,[53 13] ; [295  43],[56.85148515  9.14851485] ; [291.14851485  46.85148515],0
v2,1,0.172438,1.861616,[33 28] ; [209 121],[37.7544757 23.2455243] ; [204.2455243 125.7544757],0
u3,1,0.209358,1.575857,[16  5] ; [41 26],[13.60227273  7.39772727] ; [43.39772727 23.60227273],0
v1,1,0.23881,1.387607,[35 28] ; [208 120],[39.15345269 23.84654731] ; [203.84654731 124.15345269],0
a7,1,0.282809,1.153539,[52 14] ; [244  93],[48.4764268 17.5235732] ; [247.5235732  89.4764268],0
a5,1,0.293801,1.102124,[50 16] ; [275  63],[53.09405941 12.90594059] ; [271.90594059  66.09405941],0
a6,1,0.300169,1.073443,[43 23] ; [241  96],[46.51116625 19.48883375] ; [237.48883375  99.51116625],0
s8,1,0.305591,1.049635,[32 34] ; [186 150],[35.79104478 30.20895522] ; [182.20895522 153.79104478],0
r2,1,0.352655,0.86388,[62  4] ; [321  12],[63.35338346  2.64661654] ; [319.64661654  13.35338346],0
n1,1,0.356672,0.849576,[ 5 11] ; [20 25],[6.55737705 9.44262295] ; [18.44262295 26.55737705],0
n3,1,0.358034,0.844776,[11  5] ; [36  9],[12.32786885  3.67213115] ; [34.67213115 10.32786885],0
p12,1,0.400064,0.708134,[ 6 60] ; [ 43 293],[ 8.04477612 57.95522388] ; [ 40.95522388 295.04477612],0
b2,1,0.408036,0.684515,[12 22] ; [ 98 131],[14.22053232 19.77946768] ; [ 95.77946768 133.22053232],0
b3,1,0.408036,0.684515,[12 22] ; [ 98 131],[14.22053232 19.77946768] ; [ 95.77946768 133.22053232],0
s6,1,0.429963,0.622923,[46 20] ; [244  84],[48.5786802 17.4213198] ; [241.4213198  86.5786802],0
u2,1,0.43061,0.621176,[14  6] ; [41 27],[12.5  7.5] ; [42.5 25.5],0
p1,1,0.534941,0.384996,[10 54] ; [ 43 294],[ 8.45885287 55.54114713] ; [ 44.54114713 292.45885287],0
s4,1,0.571927,0.319469,[13 53] ; [ 56 277],[11.41353383 54.58646617] ; [ 57.58646617 275.41353383],0
s1,1,0.663805,0.188934,[ 1 65] ; [  8 328],[ 1.47761194 64.52238806] ; [  7.52238806 328.47761194],0
d3,1,0.68097,0.169036,[45 21] ; [239  99],[46.3960396 19.6039604] ; [237.6039604 100.3960396],0
n2,1,0.725434,0.123346,[11  5] ; [33 12],[11.54098361  4.45901639] ; [32.45901639 12.54098361],0
b1,1,0.726042,0.122777,[26 40] ; [141 197],[27.28217822 38.71782178] ; [139.71782178 198.28217822],0
b4,1,0.731356,0.11787,[39 27] ; [192 146],[37.73762376 28.26237624] ; [193.26237624 144.73762376],0
