Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,142.368435,[153  25] ; [ 39 134],[97.36752137 80.63247863] ; [94.63247863 78.36752137],1
s7,1,0.0,59.17634,[112  65] ; [ 38 132],[ 76.5129683 100.4870317] ; [73.4870317 96.5129683],1
s6,1,0.0,56.772149,[148  29] ; [78 95],[114.29142857  62.70857143] ; [111.70857143  61.29142857],1
s8,1,0.0,32.882399,[99 81] ; [ 44 131],[ 72.50704225 107.49295775] ; [ 70.49295775 104.50704225],1
s5,1,0.0,31.995617,[ 75 100] ; [ 26 145],[ 51.08381503 123.91618497] ; [ 49.91618497 121.08381503],1
s4,1,0.000366,12.696516,[ 44 134] ; [ 18 157],[ 31.26345609 146.73654391] ; [ 30.73654391 144.26345609],1
r2,1,0.006654,7.364057,[171   7] ; [151  20],[164.22922636  13.77077364] ; [157.77077364  13.22922636],0
r4,1,0.006888,7.302043,[164  17] ; [141  34],[155.07022472  25.92977528] ; [149.92977528  25.07022472],0
v4,1,0.00784,7.069715,[174   4] ; [158  15],[168.36467236   9.63532764] ; [163.63532764   9.36467236],0
p6,1,0.039157,4.254042,[ 53 125] ; [ 35 138],[ 44.62678063 133.37321937] ; [ 43.37321937 129.62678063],0
p7,1,0.057956,3.594928,[100  71] ; [82 88],[91.26686217 79.73313783] ; [90.73313783 79.26686217],0
a1,1,0.061374,3.499871,[  8 173] ; [  2 173],[  5.08426966 175.91573034] ; [  4.91573034 170.08426966],0
a8,1,0.064007,3.430382,[ 28 135] ; [ 17 150],[ 22.22727273 140.77272727] ; [ 22.77272727 144.22727273],0
v1,1,0.073935,3.193419,[92 84] ; [73 98],[83.68876081 92.31123919] ; [81.31123919 89.68876081],0
n2,1,0.076125,3.145746,[41  7] ; [36 15],[37.33333333 10.66666667] ; [39.66666667 11.33333333],0
v3,1,0.090792,2.860279,[ 64 110] ; [ 48 122],[ 56.65116279 117.34883721] ; [ 55.34883721 114.65116279],0
p4,1,0.095873,2.772897,[ 78 102] ; [ 60 113],[ 70.36827195 109.63172805] ; [ 67.63172805 105.36827195],0
a2,1,0.097289,2.749433,[ 38 143] ; [ 25 150],[ 32.03089888 148.96910112] ; [ 30.96910112 144.03089888],0
s1,1,0.111126,2.538136,[ 10 168] ; [  4 170],[  7.07954545 170.92045455] ; [  6.92045455 167.07954545],0
u1,1,0.117509,2.450205,[ 25 156] ; [ 15 160],[ 20.33707865 160.66292135] ; [ 19.66292135 155.33707865],0
a4,1,0.136826,2.213293,[ 77 104] ; [ 61 114],[ 70.16292135 110.83707865] ; [ 67.83707865 107.16292135],0
v2,1,0.141735,2.159022,[95 74] ; [80 86],[88.28358209 80.71641791] ; [86.71641791 79.28358209],0
d1,1,0.142279,2.153139,[103  78] ; [86 89],[96.09269663 84.90730337] ; [92.90730337 82.09269663],0
r3,1,0.144436,2.130055,[173   7] ; [161  13],[169.83050847  10.16949153] ; [164.16949153   9.83050847],0
u3,1,0.186966,1.741367,[33 20] ; [31 31],[29.49565217 23.50434783] ; [34.50434783 27.49565217],0
p12,1,0.246169,1.344917,[ 11 170] ; [  6 168],[  8.66760563 172.33239437] ; [  8.33239437 165.66760563],0
p11,1,0.252877,1.307337,[139  42] ; [143  32],[143.37640449  37.62359551] ; [138.62359551  36.37640449],0
d3,1,0.258506,1.276742,[127  53] ; [113  61],[122.03389831  57.96610169] ; [117.96610169  56.03389831],0
p9,1,0.298769,1.07968,[167  13] ; [156  18],[164.23728814  15.76271186] ; [158.76271186  15.23728814],0
r1,1,0.305609,1.049559,[142  38] ; [130  45],[137.91549296  42.08450704] ; [134.08450704  40.91549296],0
a3,1,0.311316,1.025084,[126  55] ; [113  62],[121.51404494  59.48595506] ; [117.48595506  57.51404494],0
b1,1,0.419073,0.652913,[ 61 120] ; [ 52 123],[ 57.45224719 123.54775281] ; [ 55.54775281 119.45224719],0
n5,1,0.4273,0.630152,[133  46] ; [122  51],[129.67329545  49.32670455] ; [125.32670455  47.67329545],0
d2,1,0.452453,0.564501,[ 77 103] ; [ 68 107],[ 73.52112676 106.47887324] ; [ 71.47887324 103.52112676],0
b3,1,0.483284,0.491444,[34 68] ; [34 55],[36.31413613 65.68586387] ; [31.68586387 57.31413613],0
b2,1,0.483284,0.491444,[34 68] ; [34 55],[36.31413613 65.68586387] ; [31.68586387 57.31413613],0
n4,1,0.50236,0.449948,[130  51] ; [120  55],[127.10674157  53.89325843] ; [122.89325843  52.10674157],0
a7,1,0.522936,0.408099,[133  47] ; [124  51],[130.30985915  49.69014085] ; [126.69014085  48.30985915],0
u4,1,0.542391,0.371125,[  1 180] ; [  2 173],[  1.5252809 179.4747191] ; [  1.4747191 173.5252809],0
