Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,51.400174,[ 8 47] ; [91 35],[30.08287293 24.91712707] ; [68.91712707 57.08287293],1
d3,1,0.0,41.068142,[23 32] ; [111  16],[40.49450549 14.50549451] ; [93.50549451 33.49450549],1
d5,1,0.0,35.036776,[38 17] ; [124   2],[49.22651934  5.77348066] ; [112.77348066  13.22651934],1
d4,1,0.0,27.993852,[42 13] ; [125   1],[50.74585635  4.25414365] ; [116.25414365   9.74585635],1
a5,1,1e-06,23.341569,[34 21] ; [117  11],[45.38251366  9.61748634] ; [105.61748634  22.38251366],1
a2,1,7.2e-05,15.758636,[ 5 50] ; [49 79],[16.2295082 38.7704918] ; [37.7704918 90.2295082],1
p4,1,0.000216,13.683764,[28 26] ; [99 26],[38.31284916 15.68715084] ; [88.68715084 36.31284916],1
a4,1,0.000315,12.980585,[18 37] ; [79 49],[29.15300546 25.84699454] ; [67.84699454 60.15300546],1
a3,1,0.000412,12.47562,[37 18] ; [113  14],[45.32967033  9.67032967] ; [104.67032967  22.32967033],1
a8,1,0.00402,8.274691,[14 39] ; [ 11 105],[ 7.84023669 45.15976331] ; [17.15976331 98.84023669],0
n6,1,0.004439,8.095078,[42 12] ; [115   9],[47.62921348  6.37078652] ; [109.37078652  14.62921348],0
u1,1,0.004843,7.936969,[ 6 49] ; [39 89],[13.52459016 41.47540984] ; [31.47540984 96.52459016],0
p10,1,0.005226,7.799662,[43 10] ; [120   7],[47.99444444  5.00555556] ; [115.00555556  11.99444444],0
a6,1,0.005401,7.73992,[26 29] ; [87 39],[34.33701657 20.66298343] ; [78.66298343 47.33701657],0
r2,1,0.013645,6.083519,[49  5] ; [126   2],[51.92307692  2.07692308] ; [123.07692308   4.92307692],0
a7,1,0.022845,5.180234,[31 24] ; [94 34],[37.56830601 17.43169399] ; [87.43169399 40.56830601],0
n5,1,0.029096,4.761905,[40 14] ; [110  16],[45.  9.] ; [105.  21.],0
p3,1,0.035069,4.441833,[27 27] ; [84 42],[33.3 20.7] ; [77.7 48.3],0
p9,1,0.089044,2.891566,[47  7] ; [119   7],[49.8  4.2] ; [116.2   9.8],0
v2,1,0.093164,2.818827,[32 23] ; [88 36],[36.87150838 18.12849162] ; [83.12849162 40.87150838],0
u3,1,0.100728,2.693981,[11  7] ; [13  2],[13.09090909  4.90909091] ; [10.90909091  4.09090909],0
r3,1,0.110957,2.540544,[51  4] ; [125   3],[52.89617486  2.10382514] ; [123.10382514   4.89617486],0
s1,1,0.13382,2.247618,[ 3 50] ; [  2 123],[ 1.48876404 51.51123596] ; [  3.51123596 121.48876404],0
v4,1,0.15971,1.976969,[52  2] ; [126   1],[53.10497238  0.89502762] ; [124.89502762   2.10497238],0
p2,1,0.173722,1.850531,[44 10] ; [113  14],[46.83977901  7.16022099] ; [110.16022099  16.83977901],0
p11,1,0.197089,1.663813,[41 14] ; [106  22],[44.18032787 10.81967213] ; [102.81967213  25.18032787],0
p6,1,0.206066,1.59885,[24 29] ; [69 55],[27.84745763 25.15254237] ; [65.15254237 58.84745763],0
r1,1,0.231444,1.431964,[44 10] ; [112  15],[46.54143646  7.45856354] ; [109.45856354  17.54143646],0
s8,1,0.23627,1.402715,[33 22] ; [87 39],[36.4640884 18.5359116] ; [83.5359116 42.4640884],0
p8,1,0.259288,1.272553,[32 22] ; [85 40],[35.29608939 18.70391061] ; [81.70391061 43.29608939],0
v3,1,0.291882,1.110922,[25 30] ; [68 58],[28.25966851 26.74033149] ; [64.74033149 61.25966851],0
n4,1,0.296202,1.091216,[42 12] ; [107  20],[44.45303867  9.54696133] ; [104.54696133  22.45303867],0
p7,1,0.335004,0.929456,[39 15] ; [97 26],[41.49152542 12.50847458] ; [94.50847458 28.49152542],0
p5,1,0.361952,0.83111,[11 43] ; [34 93],[13.42541436 40.57458564] ; [31.57458564 95.42541436],0
b2,1,0.378326,0.776133,[13 18] ; [42 40],[15.08849558 15.91150442] ; [39.91150442 42.08849558],0
b3,1,0.378326,0.776133,[13 18] ; [42 40],[15.08849558 15.91150442] ; [39.91150442 42.08849558],0
b1,1,0.435919,0.607002,[24 31] ; [48 80],[21.63934426 33.36065574] ; [50.36065574 77.63934426],0
r4,1,0.480509,0.497709,[51  4] ; [122   6],[51.99453552  3.00546448] ; [121.00546448   6.99453552],0
b5,1,0.63812,0.221209,[33 22] ; [72 56],[31.55737705 23.44262295] ; [73.44262295 54.55737705],0
n1,1,0.6658,0.186555,[8 8] ; [12  9],[8.64864865 7.35135135] ; [11.35135135  9.64864865],0
b4,1,0.674538,0.176339,[33 22] ; [81 47],[34.26229508 20.73770492] ; [79.73770492 48.26229508],0
p12,1,0.72589,0.122918,[ 7 47] ; [ 19 108],[ 7.75690608 46.24309392] ; [ 18.24309392 108.75690608],0
s3,1,0.730606,0.118556,[38 15] ; [92 32],[38.92655367 14.07344633] ; [91.07344633 32.92655367],0
s2,1,0.761641,0.092007,[43 12] ; [101  25],[43.75690608 11.24309392] ; [100.24309392  25.75690608],0
n2,1,0.77271,0.083424,[14  2] ; [19  2],[14.27027027  1.72972973] ; [18.72972973  2.27027027],0
n3,1,0.792538,0.069177,[10  6] ; [14  7],[10.37837838  5.62162162] ; [13.62162162  7.37837838],0
a1,1,0.797749,0.06567,[ 4 51] ; [  8 120],[ 3.60655738 51.39344262] ; [  8.39344262 119.60655738],0
u4,1,0.823584,0.049701,[ 1 54] ; [  3 125],[ 1.20218579 53.79781421] ; [  2.79781421 125.20218579],0
p1,1,0.834684,0.043555,[ 8 47] ; [ 17 110],[ 7.55494505 47.44505495] ; [ 17.44505495 109.55494505],0
s4,1,0.838649,0.041462,[12 43] ; [29 96],[12.52777778 42.47222222] ; [28.47222222 96.52777778],0
s7,1,0.852485,0.034577,[35 17] ; [81 42],[34.46857143 17.53142857] ; [81.53142857 41.46857143],0
s6,1,0.864416,0.029157,[46  7] ; [109  18],[45.63888889  7.36111111] ; [109.36111111  17.63888889],0
