Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.84481,[ 20 103] ; [59 65],[39.34008097 83.65991903] ; [39.65991903 84.34008097],1
r1,1,7.9e-05,15.578282,[76 51] ; [103  22],[90.21031746 36.78968254] ; [88.78968254 36.21031746],1
v1,1,0.000675,11.556894,[46 76] ; [72 49],[59.24279835 62.75720165] ; [58.75720165 62.24279835],1
a5,1,0.001775,9.768635,[78 49] ; [100  26],[89.35177866 37.64822134] ; [88.64822134 37.35177866],0
r3,1,0.001925,9.620059,[110  16] ; [123   3],[116.5   9.5] ; [116.5   9.5],0
p12,1,0.003047,8.779221,[  4 122] ; [ 17 109],[ 10.5 115.5] ; [ 10.5 115.5],0
d5,1,0.006409,7.431585,[86 41] ; [104  22],[95.37549407 31.62450593] ; [94.62450593 31.37549407],0
d1,1,0.006652,7.364524,[57 70] ; [78 48],[67.76679842 59.23320158] ; [67.23320158 58.76679842],0
r4,1,0.0148,5.940081,[101  26] ; [114  12],[107.92490119  19.07509881] ; [107.07509881  18.92490119],0
a7,1,0.028546,4.794772,[83 44] ; [98 28],[90.85770751 36.14229249] ; [90.14229249 35.85770751],0
r2,1,0.031771,4.610797,[112  14] ; [121   5],[116.5   9.5] ; [116.5   9.5],0
s6,1,0.050643,3.820034,[70 55] ; [85 40],[77.5 47.5] ; [77.5 47.5],0
d2,1,0.057819,3.598858,[50 76] ; [65 61],[57.5 68.5] ; [57.5 68.5],0
a3,1,0.064318,3.422395,[75 51] ; [89 37],[82. 44.] ; [82. 44.],0
s2,1,0.146939,2.103742,[55 71] ; [66 59],[60.74103586 65.25896414] ; [60.25896414 64.74103586],0
p5,1,0.156454,2.008169,[ 13 112] ; [  7 119],[  9.96015936 115.03984064] ; [ 10.03984064 115.96015936],0
s8,1,0.16157,1.959473,[42 85] ; [52 73],[47.37301587 79.62698413] ; [46.62698413 78.37301587],0
d4,1,0.174439,1.844378,[96 31] ; [104  22],[100.39525692  26.60474308] ; [99.60474308 26.39525692],0
p4,1,0.186662,1.743771,[52 75] ; [62 64],[57.22529644 69.77470356] ; [56.77470356 69.22529644],0
p1,1,0.187055,1.740663,[ 14 113] ; [  8 118],[ 11.04347826 115.95652174] ; [ 10.95652174 115.04347826],0
s7,1,0.191741,1.704186,[46 79] ; [54 66],[51.02040816 73.97959184] ; [48.97959184 71.02040816],0
p11,1,0.203283,1.618629,[91 36] ; [99 27],[95.37549407 31.62450593] ; [94.62450593 31.37549407],0
n3,1,0.206409,1.596433,[25 15] ; [23  7],[27.42857143 12.57142857] ; [20.57142857  9.42857143],0
d3,1,0.207879,1.586134,[76 51] ; [85 41],[80.81818182 46.18181818] ; [80.18181818 45.81818182],0
p6,1,0.237958,1.39265,[ 19 108] ; [ 26 100],[ 22.58893281 104.41106719] ; [ 22.41106719 103.58893281],0
n4,1,0.277741,1.178111,[88 39] ; [95 31],[91.86166008 35.13833992] ; [91.13833992 34.86166008],0
b1,1,0.302509,1.063102,[45 82] ; [37 89],[41.16205534 85.83794466] ; [40.83794466 85.16205534],0
a1,1,0.302842,1.061638,[  3 124] ; [  6 120],[  4.51778656 122.48221344] ; [  4.48221344 121.51778656],0
p10,1,0.303281,1.059711,[105  22] ; [110  16],[107.92490119  19.07509881] ; [107.07509881  18.92490119],0
s4,1,0.313824,1.014515,[ 23 103] ; [ 17 108],[ 20.07968127 105.92031873] ; [ 19.92031873 105.07968127],0
p2,1,0.320516,0.986842,[93 34] ; [99 27],[96.37944664 30.62055336] ; [95.62055336 30.37944664],0
b3,1,0.355548,0.853557,[23 44] ; [29 40],[25.61764706 41.38235294] ; [26.38235294 42.61764706],0
b2,1,0.355548,0.853557,[23 44] ; [29 40],[25.61764706 41.38235294] ; [26.38235294 42.61764706],0
n1,1,0.364734,0.821528,[19 21] ; [11 19],[17.14285714 22.85714286] ; [12.85714286 17.14285714],0
p3,1,0.400083,0.708076,[40 87] ; [46 80],[43.16996047 83.83003953] ; [42.83003953 83.16996047],0
u4,1,0.403065,0.699162,[  2 125] ; [  4 122],[  3.01185771 123.98814229] ; [  2.98814229 123.01185771],0
b4,1,0.409747,0.679534,[81 46] ; [74 52],[77.80632411 49.19367589] ; [77.19367589 48.80632411],0
n6,1,0.410854,0.676329,[101  25] ; [106  20],[103.5  22.5] ; [103.5  22.5],0
b5,1,0.475561,0.509025,[88 39] ; [82 44],[85.33596838 41.66403162] ; [84.66403162 41.33596838],0
v4,1,0.485343,0.486833,[116  11] ; [118   8],[117.46245059   9.53754941] ; [116.53754941   9.46245059],0
s3,1,0.488184,0.480526,[61 64] ; [67 59],[63.74501992 61.25498008] ; [64.25498008 61.74501992],0
u1,1,0.582889,0.301588,[ 18 109] ; [ 21 105],[ 19.5770751 107.4229249] ; [ 19.4229249 106.5770751],0
a8,1,0.58643,0.295953,[ 14 104] ; [ 11 103],[ 12.71551724 105.28448276] ; [ 12.28448276 101.71551724],0
n5,1,0.617763,0.249025,[93 34] ; [88 37],[91.21825397 35.78174603] ; [89.78174603 35.21825397],0
a6,1,0.632234,0.229044,[80 47] ; [83 43],[81.82213439 45.17786561] ; [81.17786561 44.82213439],0
n2,1,0.693049,0.155805,[29 11] ; [23  7],[29.71428571 10.28571429] ; [22.28571429  7.71428571],0
a4,1,0.702212,0.146181,[52 74] ; [55 71],[53.5 72.5] ; [53.5 72.5],0
a2,1,0.718411,0.130021,[ 21 106] ; [ 23 103],[ 22.08695652 104.91304348] ; [ 21.91304348 104.08695652],0
s5,1,0.881801,0.022108,[30 88] ; [31 87],[30.5 87.5] ; [30.5 87.5],0
p8,1,0.921485,0.009715,[37 89] ; [36 89],[36.64541833 89.35458167] ; [36.35458167 88.64541833],0
u2,1,0.984528,0.000376,[28 24] ; [20 17],[28.04494382 23.95505618] ; [19.95505618 17.04494382],0
u3,1,0.988214,0.000218,[31 21] ; [22 15],[30.96629213 21.03370787] ; [22.03370787 14.96629213],0
