Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,35.789152,[32  6] ; [27 71],[16.48529412 21.51470588] ; [42.51470588 55.48529412],1
s6,1,1e-05,19.422328,[24 14] ; [23 76],[13.03649635 24.96350365] ; [33.96350365 65.03649635],1
s7,1,0.000117,14.834972,[15 21] ; [10 79],[ 7.2 28.8] ; [17.8 71.2],1
r3,1,0.002318,9.279153,[35  2] ; [69 30],[28.29411765  8.70588235] ; [75.70588235 23.29411765],0
v4,1,0.014054,6.03134,[34  4] ; [67 30],[28.42962963  9.57037037] ; [72.57037037 24.42962963],0
u3,1,0.018705,5.528903,[10  3] ; [14 22],[6.36734694 6.63265306] ; [17.63265306 18.36734694],0
p10,1,0.035508,4.420573,[22 14] ; [39 57],[16.63636364 19.36363636] ; [44.36363636 51.63636364],0
v3,1,0.042829,4.102134,[13 24] ; [17 75],[ 8.60465116 28.39534884] ; [21.39534884 70.60465116],0
d4,1,0.04592,3.984534,[31  6] ; [65 33],[26.31111111 10.68888889] ; [69.68888889 28.31111111],0
r2,1,0.049273,3.866026,[35  3] ; [76 22],[31.01470588  6.98529412] ; [79.98529412 18.01470588],0
p9,1,0.050902,3.811506,[25 11] ; [49 48],[20.03007519 15.96992481] ; [53.96992481 43.03007519],0
n2,1,0.055652,3.662436,[11  2] ; [22 18],[8.09433962 4.90566038] ; [24.90566038 15.09433962],0
r4,1,0.081955,3.025692,[28 10] ; [57 42],[23.57664234 14.42335766] ; [61.42335766 37.57664234],0
s4,1,0.08936,2.88587,[ 8 30] ; [10 89],[ 4.99270073 33.00729927] ; [13.00729927 85.99270073],0
a8,1,0.100832,2.692327,[ 5 31] ; [ 5 89],[ 2.76923077 33.23076923] ; [ 7.23076923 86.76923077],0
v2,1,0.102282,2.669593,[19 17] ; [34 58],[14.90625 21.09375] ; [38.09375 53.90625],0
d3,1,0.104741,2.631826,[25 12] ; [51 47],[20.82962963 16.17037037] ; [55.17037037 42.82962963],0
v1,1,0.12122,2.401487,[17 20] ; [31 67],[13.15555556 23.84444444] ; [34.84444444 63.15555556],0
s5,1,0.124849,2.355409,[ 7 27] ; [10 87],[ 4.41221374 29.58778626] ; [12.58778626 84.41221374],0
r1,1,0.124952,2.35412,[28  9] ; [61 38],[24.21323529 12.78676471] ; [64.78676471 34.21323529],0
p4,1,0.143601,2.138946,[16 21] ; [29 68],[12.42537313 24.57462687] ; [32.57462687 64.42537313],0
u1,1,0.147214,2.100882,[ 4 34] ; [ 4 95],[ 2.2189781 35.7810219] ; [ 5.7810219 93.2189781],0
a1,1,0.193178,1.693209,[ 1 37] ; [ 9 90],[ 2.77372263 35.22627737] ; [ 7.22627737 91.77372263],0
b2,1,0.215815,1.531987,[ 2 13] ; [16 39],[ 3.85714286 11.14285714] ; [14.14285714 40.85714286],0
b3,1,0.215815,1.531987,[ 2 13] ; [16 39],[ 3.85714286 11.14285714] ; [14.14285714 40.85714286],0
u2,1,0.230238,1.439388,[10  4] ; [19 17],[8.12 5.88] ; [20.88 15.12],0
p6,1,0.296932,1.087922,[ 8 27] ; [14 79],[ 6.015625 28.984375] ; [15.984375 77.015625],0
a7,1,0.340607,0.908146,[26 12] ; [59 40],[23.57664234 14.42335766] ; [61.42335766 37.57664234],0
d1,1,0.367633,0.811648,[17 21] ; [36 63],[14.70072993 23.29927007] ; [38.29927007 60.70072993],0
d2,1,0.394592,0.724745,[12 25] ; [40 59],[14.14705882 22.85294118] ; [37.85294118 61.14705882],0
a5,1,0.420078,0.650098,[24 14] ; [55 44],[21.91240876 16.08759124] ; [57.08759124 41.91240876],0
a4,1,0.439833,0.596717,[13 25] ; [41 58],[14.97810219 23.02189781] ; [39.02189781 59.97810219],0
p7,1,0.480596,0.49751,[17 18] ; [40 56],[15.22900763 19.77099237] ; [41.77099237 54.22900763],0
p12,1,0.480607,0.497487,[ 1 36] ; [ 1 95],[ 0.55639098 36.44360902] ; [ 1.44360902 94.55639098],0
p3,1,0.518128,0.417618,[12 25] ; [26 71],[10.49253731 26.50746269] ; [27.50746269 69.49253731],0
b1,1,0.588792,0.292235,[18 20] ; [52 47],[19.41605839 18.58394161] ; [50.58394161 48.41605839],0
p11,1,0.633067,0.227925,[19 19] ; [45 54],[17.75182482 20.24817518] ; [46.24817518 52.75182482],0
s1,1,0.639684,0.219156,[ 3 33] ; [ 6 93],[ 2.4 33.6] ; [ 6.6 92.4],0
