Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,32.128769,[49 21] ; [109 217],[27.92929293 42.07070707] ; [130.07070707 195.92929293],1
s8,1,0.000108,14.988777,[28 42] ; [ 61 265],[15.73232323 54.26767677] ; [ 73.26767677 252.73232323],1
s7,1,0.000328,12.905898,[29 39] ; [ 67 242],[17.31564987 50.68435013] ; [ 78.68435013 230.31564987],1
p6,1,0.001724,9.822475,[31 39] ; [ 82 239],[20.23017903 49.76982097] ; [ 92.76982097 228.23017903],0
s4,1,0.003009,8.802207,[15 54] ; [ 30 295],[ 7.88071066 61.11928934] ; [ 37.11928934 287.88071066],0
s2,1,0.005769,7.6212,[17 53] ; [ 38 287],[ 9.74683544 60.25316456] ; [ 45.25316456 279.74683544],0
u1,1,0.009971,6.640122,[16 54] ; [ 37 290],[ 9.34508816 60.65491184] ; [ 43.65491184 283.34508816],0
b5,1,0.010469,6.553229,[33 37] ; [208 119],[42.49370277 27.50629723] ; [198.50629723 128.49370277],0
p3,1,0.011061,6.455457,[37 33] ; [119 207],[27.57575758 42.42424242] ; [128.42424242 197.57575758],0
p4,1,0.015815,5.823295,[43 27] ; [148 177],[33.84810127 36.15189873] ; [157.15189873 167.84810127],0
p10,1,0.020312,5.384837,[57 13] ; [217 105],[48.92857143 21.07142857] ; [225.07142857  96.92857143],0
p7,1,0.037872,4.310746,[45 25] ; [163 159],[37.14285714 32.85714286] ; [170.85714286 151.14285714],0
r4,1,0.040075,4.214689,[62  8] ; [254  73],[55.71788413 14.28211587] ; [260.28211587  66.71788413],0
a6,1,0.057973,3.59443,[39 31] ; [221 106],[45.84382872 24.15617128] ; [214.15617128 112.84382872],0
n6,1,0.058034,3.592708,[61  9] ; [250  75],[55.11392405 14.88607595] ; [255.88607595  69.11392405],0
v4,1,0.066272,3.373023,[67  3] ; [288  38],[62.75252525  7.24747475] ; [292.24747475  33.75252525],0
p1,1,0.070222,3.277814,[ 8 62] ; [ 18 308],[ 4.5959596 65.4040404] ; [ 21.4040404 304.5959596],0
r1,1,0.087323,2.923043,[56 14] ; [227  98],[50.15189873 19.84810127] ; [232.84810127  92.15189873],0
d2,1,0.091578,2.846411,[36 33] ; [134 192],[29.69620253 39.30379747] ; [140.30379747 185.69620253],0
p12,1,0.100545,2.696881,[ 4 66] ; [  7 318],[ 1.94936709 68.05063291] ; [  9.05063291 315.94936709],0
d4,1,0.103835,2.645628,[58 11] ; [245  82],[52.79545455 16.20454545] ; [250.20454545  76.79545455],0
d3,1,0.131601,2.273516,[51 19] ; [206 119],[45.5443038 24.4556962] ; [211.4556962 113.5443038],0
a7,1,0.136321,2.219008,[43 26] ; [232  93],[48.15989848 20.84010152] ; [226.84010152  98.15989848],0
a8,1,0.153825,2.033906,[10 54] ; [ 28 265],[ 6.81232493 57.18767507] ; [ 31.18767507 261.81232493],0
v2,1,0.178275,1.81195,[41 29] ; [157 159],[35.90673575 34.09326425] ; [162.09326425 153.90673575],0
p9,1,0.179261,1.803738,[56 14] ; [231  89],[51.51282051 18.48717949] ; [235.48717949  84.51282051],0
a4,1,0.186794,1.742726,[34 36] ; [130 195],[29.06329114 40.93670886] ; [134.93670886 190.06329114],0
d5,1,0.196537,1.667926,[59 11] ; [252  74],[54.97474747 15.02525253] ; [256.02525253  69.97474747],0
r2,1,0.203803,1.614907,[65  5] ; [280  40],[61.92307692  8.07692308] ; [283.07692308  36.92307692],0
d1,1,0.235352,1.408218,[41 29] ; [166 161],[36.49874055 33.50125945] ; [170.50125945 156.49874055],0
r3,1,0.433183,0.614274,[63  6] ; [286  39],[61.11928934  7.88071066] ; [287.88071066  37.11928934],0
a2,1,0.49461,0.466481,[16 54] ; [ 63 264],[13.92947103 56.07052897] ; [ 65.07052897 261.92947103],0
n1,1,0.520558,0.412787,[ 8 13] ; [29 65],[ 6.75652174 14.24347826] ; [30.24347826 63.75652174],0
p2,1,0.540798,0.374062,[54 16] ; [240  86],[51.96969697 18.03030303] ; [242.03030303  83.96969697],0
v3,1,0.556817,0.345245,[20 50] ; [102 215],[22.06718346 47.93281654] ; [ 99.93281654 217.06718346],0
n5,1,0.647727,0.208778,[49 21] ; [217 106],[47.37913486 22.62086514] ; [218.62086514 104.37913486],0
u3,1,0.650199,0.205649,[13 12] ; [55 62],[11.97183099 13.02816901] ; [56.02816901 60.97183099],0
n4,1,0.655084,0.19955,[50 20] ; [224 102],[48.43434343 21.56565657] ; [225.56565657 100.43434343],0
p8,1,0.744279,0.106401,[33 37] ; [144 176],[31.76923077 38.23076923] ; [145.23076923 174.76923077],0
b3,1,0.767892,0.087104,[15 27] ; [ 63 126],[14.18181818 27.81818182] ; [ 63.81818182 125.18181818],0
b2,1,0.767892,0.087104,[15 27] ; [ 63 126],[14.18181818 27.81818182] ; [ 63.81818182 125.18181818],0
u2,1,0.7967,0.066368,[11 13] ; [57 60],[11.57446809 12.42553191] ; [56.42553191 60.57446809],0
v1,1,0.800302,0.063987,[33 36] ; [150 175],[32.04822335 36.95177665] ; [150.95177665 174.04822335],0
p11,1,0.833758,0.044052,[49 21] ; [233  94],[49.72292191 20.27707809] ; [232.27707809  94.72292191],0
s1,1,0.837049,0.0423,[ 2 67] ; [  8 316],[ 1.75572519 67.24427481] ; [  8.24427481 315.75572519],0
b4,1,0.845203,0.03812,[39 31] ; [178 149],[38.26196474 31.73803526] ; [178.73803526 148.26196474],0
b1,1,0.865435,0.028717,[26 44] ; [125 202],[26.62468514 43.37531486] ; [124.37531486 202.62468514],0
n2,1,0.868438,0.027438,[13  8] ; [60 34],[13.33043478  7.66956522] ; [59.66956522 34.33043478],0
a5,1,0.872567,0.025728,[48 22] ; [221 106],[47.43073048 22.56926952] ; [221.56926952 105.43073048],0
n3,1,0.967254,0.001685,[13  7] ; [60 33],[12.92035398  7.07964602] ; [60.07964602 32.92035398],0
a3,1,0.997222,1.2e-05,[45 25] ; [209 116],[45.01265823 24.98734177] ; [208.98734177 116.01265823],0
a1,1,0.998693,3e-06,[ 3 67] ; [ 14 313],[ 2.99748111 67.00251889] ; [ 14.00251889 312.99748111],0
