Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000267,13.290466,[35  6] ; [15 18],[27.7027027 13.2972973] ; [22.2972973 10.7027027],1
s7,1,0.011512,6.384456,[15 24] ; [ 4 29],[10.29166667 28.70833333] ; [ 8.70833333 24.29166667],0
n6,1,0.056866,3.626499,[31 10] ; [18 15],[27.14864865 13.85135135] ; [21.85135135 11.14864865],0
v3,1,0.085596,2.955299,[10 31] ; [ 3 30],[ 7.2027027 33.7972973] ; [ 5.7972973 27.2027027],0
n1,1,0.100348,2.7,[7 8] ; [ 2 10],[ 5. 10.] ; [4. 8.],0
s6,1,0.180653,1.792241,[20 21] ; [11 22],[17.17567568 23.82432432] ; [13.82432432 19.17567568],0
a7,1,0.21175,1.559421,[14 27] ; [16 17],[16.62162162 24.37837838] ; [13.37837838 19.62162162],0
p10,1,0.229712,1.442642,[25 15] ; [16 17],[22.46575342 17.53424658] ; [18.53424658 14.46575342],0
p1,1,0.237756,1.39385,[ 6 35] ; [ 2 31],[ 4.43243243 36.56756757] ; [ 3.56756757 29.43243243],0
a6,1,0.257255,1.283469,[19 22] ; [11 22],[16.62162162 24.37837838] ; [13.37837838 19.62162162],0
v2,1,0.274828,1.192492,[10 29] ; [ 5 28],[ 8.125 30.875] ; [ 6.875 26.125],0
a3,1,0.369778,0.804409,[17 24] ; [10 22],[15.16438356 25.83561644] ; [11.83561644 20.16438356],0
p5,1,0.392004,0.732717,[ 5 36] ; [ 2 30],[ 3.93150685 37.06849315] ; [ 3.06849315 28.93150685],0
p12,1,0.403625,0.697499,[ 3 37] ; [ 1 32],[ 2.19178082 37.80821918] ; [ 1.80821918 31.19178082],0
n2,1,0.411314,0.675,[11  4] ; [7 5],[10.  5.] ; [8. 4.],0
b1,1,0.414192,0.666737,[16 25] ; [16 17],[17.72972973 23.27027027] ; [14.27027027 18.72972973],0
p11,1,0.414192,0.666737,[25 16] ; [17 16],[23.27027027 17.72972973] ; [18.72972973 14.27027027],0
s5,1,0.422497,0.643359,[ 8 33] ; [ 4 28],[ 6.73972603 34.26027397] ; [ 5.26027397 26.73972603],0
