Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,167.629419,[246  24] ; [16 65],[201.53846154  68.46153846] ; [60.46153846 20.53846154],1
p11,1,0.0,47.090257,[235  35] ; [43 40],[212.63456091  57.36543909] ; [65.36543909 17.63456091],1
p2,1,0.0,36.089775,[233  35] ; [47 36],[213.78917379  54.21082621] ; [66.21082621 16.78917379],1
n6,1,7e-06,20.326447,[225  44] ; [50 33],[210.15625  58.84375] ; [64.84375 18.15625],1
b1,1,1.3e-05,18.99887,[ 79 191] ; [46 37],[ 95.60906516 174.39093484] ; [29.39093484 53.60906516],1
p8,1,2e-05,18.200402,[145 121] ; [23 60],[128.04584527 137.95415473] ; [39.95415473 43.04584527],1
r4,1,4.8e-05,16.513683,[261   9] ; [70 13],[253.17280453  16.82719547] ; [77.82719547  5.17280453],1
v1,1,0.000159,14.26036,[147 114] ; [27 56],[132.01744186 128.98255814] ; [41.98255814 41.01744186],1
d3,1,0.000547,11.948959,[192  78] ; [42 41],[178.98016997  91.01983003] ; [55.01983003 27.98016997],1
r3,1,0.000888,11.048615,[262   8] ; [72 10],[256.19318182  13.80681818] ; [77.80681818  4.19318182],1
v2,1,0.00204,9.513275,[151 102] ; [32 48],[139.03603604 113.96396396] ; [43.96396396 36.03603604],0
v4,1,0.002161,9.407193,[260   9] ; [73 10],[254.48011364  14.51988636] ; [78.51988636  4.48011364],0
r2,1,0.003771,8.39073,[262   5] ; [75  7],[257.81948424   9.18051576] ; [79.18051576  2.81948424],0
p7,1,0.004308,8.149153,[163 101] ; [36 46],[151.83815029 112.16184971] ; [47.16184971 34.83815029],0
n5,1,0.004763,7.967392,[190  78] ; [45 38],[179.43019943  88.56980057] ; [55.56980057 27.43019943],0
a6,1,0.00526,7.787844,[205  65] ; [50 33],[195.04249292  74.95750708] ; [59.95750708 23.04249292],0
p4,1,0.008208,6.987621,[148 121] ; [31 50],[137.57428571 131.42571429] ; [41.42571429 39.57428571],0
s6,1,0.00837,6.952488,[147 117] ; [32 50],[136.57803468 127.42196532] ; [42.42196532 39.57803468],0
p6,1,0.009712,6.686899,[ 81 186] ; [13 69],[ 71.91404011 195.08595989] ; [22.08595989 59.91404011],0
d5,1,0.011942,6.319445,[223  47] ; [58 25],[214.92917847  55.07082153] ; [66.07082153 16.92917847],0
d1,1,0.015671,5.839406,[161 109] ; [37 46],[151.44475921 118.55524079] ; [46.55524079 36.44475921],0
d4,1,0.020441,5.373803,[228  42] ; [60 22],[220.90909091  49.09090909] ; [67.09090909 14.90909091],0
p3,1,0.022207,5.229485,[119 150] ; [25 58],[110.04545455 158.95454545] ; [33.95454545 49.04545455],0
s1,1,0.022773,5.185722,[  4 260] ; [ 5 77],[  6.86705202 257.13294798] ; [ 2.13294798 79.86705202],0
a7,1,0.024938,5.028205,[210  59] ; [54 28],[202.32478632  66.67521368] ; [61.67521368 20.32478632],0
s8,1,0.025092,5.0175,[ 64 206] ; [10 72],[ 56.76136364 213.23863636] ; [17.23863636 64.76136364],0
a5,1,0.052026,3.774948,[199  71] ; [52 31],[191.98300283  78.01699717] ; [59.01699717 23.98300283],0
n4,1,0.052676,3.754178,[196  74] ; [51 32],[188.92351275  81.07648725] ; [58.07648725 24.92351275],0
p12,1,0.053148,3.739268,[ 18 251] ; [ 1 82],[ 14.51988636 254.48011364] ; [ 4.48011364 78.51988636],0
v3,1,0.095114,2.785625,[ 90 167] ; [20 60],[ 83.88724036 173.11275964] ; [26.11275964 53.88724036],0
