Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,37.599807,[34  5] ; [ 8 34],[20.22222222 18.77777778] ; [21.77777778 20.22222222],1
a4,1,8e-06,19.975055,[28 11] ; [ 9 32],[18.0375 20.9625] ; [18.9625 22.0375],1
a2,1,1.1e-05,19.377239,[20 19] ; [ 3 39],[11.07407407 27.92592593] ; [11.92592593 30.07407407],1
d3,1,1.4e-05,18.926279,[36  3] ; [20 22],[26.96296296 12.03703704] ; [29.03703704 12.96296296],1
d5,1,1.7e-05,18.455036,[37  2] ; [22 20],[28.40740741 10.59259259] ; [30.59259259 11.40740741],1
a5,1,6.8e-05,15.855166,[36  3] ; [22 20],[27.92592593 11.07407407] ; [30.07407407 11.92592593],1
u1,1,0.000941,10.94026,[13 26] ; [ 2 40],[ 7.22222222 31.77777778] ; [ 7.77777778 34.22222222],1
a3,1,0.002827,8.915572,[33  6] ; [22 19],[26.8125 12.1875] ; [28.1875 12.8125],0
a6,1,0.005677,7.650046,[31  8] ; [21 21],[25.03703704 13.96296296] ; [26.96296296 15.03703704],0
v2,1,0.018177,5.579016,[28 10] ; [19 21],[22.8974359 15.1025641] ; [24.1025641 15.8974359],0
n2,1,0.062617,3.466667,[8 5] ; [12  1],[10.  3.] ; [10.  3.],0
b3,1,0.067116,3.352172,[12 13] ; [ 7 22],[ 8.7962963 16.2037037] ; [10.2037037 18.7962963],0
b2,1,0.067116,3.352172,[12 13] ; [ 7 22],[ 8.7962963 16.2037037] ; [10.2037037 18.7962963],0
a8,1,0.078731,3.090897,[ 3 28] ; [10 28],[ 5.84057971 25.15942029] ; [ 7.15942029 30.84057971],0
s7,1,0.102453,2.666935,[18 18] ; [13 28],[14.49350649 21.50649351] ; [16.50649351 24.49350649],0
n6,1,0.102524,2.665831,[28 10] ; [23 18],[24.53164557 13.46835443] ; [26.46835443 14.53164557],0
p7,1,0.127119,2.327341,[13 25] ; [21 20],[16.35443038 21.64556962] ; [17.64556962 23.35443038],0
r3,1,0.156594,2.00681,[37  2] ; [35  6],[35.1  3.9] ; [36.9  4.1],0
n3,1,0.1847,1.759398,[8 5] ; [11  2],[9.5 3.5] ; [9.5 3.5],0
s6,1,0.189534,1.721233,[25 13] ; [21 20],[22.12658228 15.87341772] ; [23.87341772 17.12658228],0
n1,1,0.239317,1.384615,[5 8] ; [8 5],[6.5 6.5] ; [6.5 6.5],0
b4,1,0.27348,1.199207,[26 13] ; [23 19],[23.59259259 15.40740741] ; [25.40740741 16.59259259],0
b5,1,0.326775,0.961637,[29 10] ; [27 15],[26.96296296 12.03703704] ; [29.03703704 12.96296296],0
s2,1,0.331566,0.942771,[18 20] ; [15 26],[15.87341772 22.12658228] ; [17.12658228 23.87341772],0
p5,1,0.341948,0.903115,[ 1 38] ; [ 3 39],[ 1.92592593 37.07407407] ; [ 2.07407407 39.92592593],0
p8,1,0.345448,0.89011,[15 24] ; [12 30],[13. 26.] ; [14. 28.],0
s4,1,0.388489,0.743666,[ 3 34] ; [ 6 36],[ 4.21518987 32.78481013] ; [ 4.78481013 37.21518987],0
a7,1,0.423762,0.639859,[28 11] ; [26 15],[26.325 12.675] ; [27.675 13.325],0
s5,1,0.445065,0.58319,[ 7 31] ; [10 29],[ 8.38961039 29.61038961] ; [ 8.61038961 30.38961039],0
r4,1,0.475731,0.508634,[29 10] ; [34  8],[30.33333333  8.66666667] ; [32.66666667  9.33333333],0
r1,1,0.518896,0.416088,[31  7] ; [31 10],[29.82278481  8.17721519] ; [32.17721519  8.82278481],0
p9,1,0.568325,0.325493,[15 23] ; [14 28],[13.775 24.225] ; [15.225 26.775],0
p11,1,0.586472,0.295888,[19 20] ; [23 19],[20.22222222 18.77777778] ; [21.77777778 20.22222222],0
n5,1,0.587364,0.29448,[19 19] ; [23 18],[20.20253165 17.79746835] ; [21.79746835 19.20253165],0
u3,1,0.61193,0.257374,[4 2] ; [11  9],[3.46153846 2.53846154] ; [11.53846154  8.46153846],0
p4,1,0.61506,0.252872,[17 22] ; [16 26],[15.88888889 23.11111111] ; [17.11111111 24.88888889],0
s8,1,0.636995,0.222693,[13 25] ; [12 29],[12.02531646 25.97468354] ; [12.97468354 28.02531646],0
r2,1,0.641889,0.21628,[35  4] ; [38  3],[35.5875  3.4125] ; [37.4125  3.5875],0
p1,1,0.706582,0.141715,[ 2 37] ; [ 3 39],[ 2.40740741 36.59259259] ; [ 2.59259259 39.40740741],0
v4,1,0.783851,0.075243,[35  4] ; [36  5],[34.6125  4.3875] ; [36.3875  4.6125],0
p2,1,0.821878,0.050683,[26 13] ; [27 15],[25.51851852 13.48148148] ; [27.48148148 14.51851852],0
p6,1,0.902814,0.01491,[ 9 27] ; [10 32],[ 8.76923077 27.23076923] ; [10.23076923 31.76923077],0
p3,1,0.907958,0.013367,[14 24] ; [16 26],[14.25 23.75] ; [15.75 26.25],0
