Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,118.310269,[391  13] ; [77 49],[356.73962264  47.26037736] ; [111.26037736  14.73962264],1
r2,1,0.0,56.711957,[391  11] ; [92 28],[371.96551724  30.03448276] ; [111.03448276   8.96551724],1
d1,1,2e-06,22.258686,[235 169] ; [43 83],[211.90943396 192.09056604] ; [66.09056604 59.90943396],1
d4,1,4e-06,21.416451,[339  64] ; [82 44],[320.72400756  82.27599244] ; [100.27599244  25.72400756],1
a5,1,5e-06,20.956647,[299 105] ; [66 60],[278.22641509 125.77358491] ; [86.77358491 39.22641509],1
n4,1,1.6e-05,18.654045,[302 101] ; [69 57],[282.63327032 120.36672968] ; [88.36672968 37.63327032],1
a2,1,0.000138,14.531588,[ 99 305] ; [ 11 115],[ 83.8490566 320.1509434] ; [26.1509434 99.8490566],1
a3,1,0.000243,13.463257,[285 119] ; [66 59],[268.06049149 135.93950851] ; [82.93950851 42.06049149],1
s6,1,0.000279,13.205893,[271 124] ; [64 62],[253.98272553 141.01727447] ; [81.01727447 44.98272553],1
d5,1,0.000307,13.024642,[330  74] ; [83 42],[315.41020794  88.58979206] ; [97.58979206 27.41020794],1
d3,1,0.000547,11.948171,[280 124] ; [65 59],[263.97727273 140.02272727] ; [81.02272727 42.97727273],1
a4,1,0.000683,11.535542,[184 219] ; [36 90],[167.59924386 235.40075614] ; [52.40075614 73.59924386],1
u1,1,0.000988,10.850251,[ 75 329] ; [  8 118],[ 63.26792453 340.73207547] ; [ 19.73207547 106.26792453],1
d2,1,0.00099,10.846435,[197 207] ; [40 85],[180.99810964 223.00189036] ; [56.00189036 68.99810964],1
v1,1,0.00117,10.537064,[189 208] ; [37 83],[173.54352031 223.45647969] ; [52.45647969 67.54352031],0
v4,1,0.00159,9.971478,[382  19] ; [109  16],[374.31749049  26.68250951] ; [116.68250951   8.31749049],0
a7,1,0.002166,9.403235,[300 104] ; [75 50],[286.38941399 117.61058601] ; [88.61058601 36.38941399],0
p2,1,0.004642,8.014028,[338  64] ; [91 34],[327.24478178  74.75521822] ; [101.75521822  23.24478178],0
v2,1,0.007091,7.249838,[174 214] ; [39 86],[161.0994152 226.9005848] ; [51.9005848 73.0994152],0
p7,1,0.010336,6.576132,[248 146] ; [62 62],[235.79150579 158.20849421] ; [74.20849421 49.79150579],0
u3,1,0.013525,6.099075,[75 43] ; [26 33],[67.33333333 50.66666667] ; [33.66666667 25.33333333],0
s8,1,0.01545,5.86445,[160 243] ; [35 91],[148.55387524 254.44612476] ; [46.44612476 79.55387524],0
a6,1,0.024221,5.07874,[278 126] ; [73 53],[267.55471698 136.44528302] ; [83.44528302 42.55471698],0
s7,1,0.025283,5.00438,[175 217] ; [39 79],[164.48627451 227.51372549] ; [49.51372549 68.48627451],0
s3,1,0.02538,4.997793,[225 178] ; [56 70],[214.06994329 188.93005671] ; [66.93005671 59.06994329],0
p6,1,0.027448,4.862411,[150 248] ; [33 90],[139.79654511 258.20345489] ; [43.20345489 79.79654511],0
b3,1,0.027783,4.841478,[ 90 146] ; [17 54],[ 82.25407166 153.74592834] ; [24.74592834 46.25407166],0
b2,1,0.027783,4.841478,[ 90 146] ; [17 54],[ 82.25407166 153.74592834] ; [24.74592834 46.25407166],0
n2,1,0.030442,4.684148,[64 31] ; [35  6],[69.15441176 25.84558824] ; [29.84558824 11.15441176],0
p8,1,0.042728,4.10613,[201 198] ; [50 75],[191.1240458 207.8759542] ; [59.8759542 65.1240458],0
s5,1,0.046791,3.952883,[128 261] ; [28 92],[119.22200393 269.77799607] ; [36.77799607 83.22200393],0
a1,1,0.056644,3.633019,[  9 395] ; [  7 119],[ 12.19622642 391.80377358] ; [  3.80377358 122.19622642],0
n5,1,0.056849,3.626995,[279 120] ; [76 49],[270.3148855 128.6851145] ; [84.6851145 40.3148855],0
n6,1,0.128904,2.30565,[330  71] ; [96 30],[324.14800759  76.85199241] ; [101.85199241  24.14800759],0
p11,1,0.129653,2.296653,[318  86] ; [91 35],[311.76603774  92.23396226] ; [97.23396226 28.76603774],0
p10,1,0.136161,2.220818,[313  88] ; [88 35],[306.8721374  94.1278626] ; [94.1278626 28.8721374],0
u2,1,0.150142,2.070804,[66 51] ; [27 33],[61.47457627 55.52542373] ; [31.52542373 28.47457627],0
