Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,25.169209,[24  5] ; [14 41],[13.11904762 15.88095238] ; [24.88095238 30.11904762],1
s7,1,1e-06,24.339869,[15 10] ; [ 4 47],[ 6.25 18.75] ; [12.75 38.25],1
s6,1,9e-06,19.788462,[20  8] ; [12 44],[10.66666667 17.33333333] ; [21.33333333 34.66666667],1
s8,1,0.000104,15.056923,[10 19] ; [ 2 54],[ 4.09411765 24.90588235] ; [ 7.90588235 48.09411765],1
r3,1,0.000317,12.964286,[26  2] ; [30 26],[18.66666667  9.33333333] ; [37.33333333 18.66666667],1
v4,1,0.001895,9.648705,[26  3] ; [31 24],[19.67857143  9.32142857] ; [37.32142857 17.67857143],0
p9,1,0.002504,9.137529,[18  8] ; [18 36],[11.7 14.3] ; [24.3 29.7],0
v2,1,0.003784,8.384595,[15 11] ; [13 40],[ 9.21518987 16.78481013] ; [18.78481013 34.21518987],0
r4,1,0.00379,8.381853,[22  7] ; [24 32],[15.69411765 13.30588235] ; [30.30588235 25.69411765],0
v1,1,0.005784,7.616249,[16 13] ; [14 42],[10.23529412 18.76470588] ; [19.76470588 36.23529412],0
s4,1,0.007866,7.063801,[10 19] ; [ 6 50],[ 5.45882353 23.54117647] ; [10.54117647 45.45882353],0
u3,1,0.009178,6.787879,[9 2] ; [ 7 14],[5.5 5.5] ; [10.5 10.5],0
p10,1,0.014196,6.013588,[14 12] ; [14 40],[ 9.1 16.9] ; [18.9 35.1],0
r1,1,0.020228,5.392121,[23  6] ; [30 26],[18.08235294 10.91764706] ; [34.91764706 21.08235294],0
n2,1,0.024861,5.033549,[10  3] ; [11 17],[6.65853659 6.34146341] ; [14.34146341 13.65853659],0
n3,1,0.036203,4.3875,[11  2] ; [13 13],[8. 5.] ; [16. 10.],0
p6,1,0.037718,4.317697,[ 8 19] ; [ 6 48],[ 4.66666667 22.33333333] ; [ 9.33333333 44.66666667],0
r2,1,0.039458,4.241047,[27  2] ; [41 14],[23.47619048  5.52380952] ; [44.52380952 10.47619048],0
d3,1,0.049956,3.842923,[21  7] ; [29 26],[16.86746988 11.13253012] ; [33.13253012 21.86746988],0
d4,1,0.051198,3.801784,[24  4] ; [36 19],[20.24096386  7.75903614] ; [39.75903614 15.24096386],0
b2,1,0.063524,3.442908,[ 1 10] ; [14 22],[3.5106383 7.4893617] ; [11.4893617 24.5106383],0
b3,1,0.063524,3.442908,[ 1 10] ; [14 22],[3.5106383 7.4893617] ; [11.4893617 24.5106383],0
p4,1,0.083595,2.993585,[11 17] ; [12 44],[ 7.66666667 20.33333333] ; [15.33333333 40.66666667],0
p2,1,0.089269,2.8875,[17 11] ; [23 33],[13.33333333 14.66666667] ; [26.66666667 29.33333333],0
p7,1,0.119954,2.417917,[12 15] ; [15 40],[ 8.8902439 18.1097561] ; [18.1097561 36.8902439],0
s5,1,0.137711,2.203351,[ 7 17] ; [ 8 46],[ 4.61538462 19.38461538] ; [10.38461538 43.61538462],0
b4,1,0.162511,1.950702,[13 16] ; [34 22],[16.03529412 12.96470588] ; [30.96470588 25.03529412],0
u2,1,0.173872,1.849241,[8 3] ; [10 11],[6.1875 4.8125] ; [11.8125  9.1875],0
a1,1,0.175413,1.83606,[ 1 28] ; [ 7 49],[ 2.72941176 26.27058824] ; [ 5.27058824 50.72941176],0
p8,1,0.256839,1.285714,[ 8 19] ; [10 44],[ 6. 21.] ; [12. 42.],0
v3,1,0.279153,1.171211,[ 9 18] ; [11 39],[ 7.01298701 19.98701299] ; [12.98701299 37.01298701],0
a4,1,0.290629,1.116703,[10 19] ; [26 30],[12.28235294 16.71764706] ; [23.71764706 32.28235294],0
p3,1,0.329672,0.950185,[10 18] ; [14 41],[ 8.09638554 19.90361446] ; [15.90361446 39.09638554],0
d2,1,0.353309,0.861538,[11 17] ; [28 28],[13. 15.] ; [26. 30.],0
u1,1,0.394679,0.724477,[ 3 26] ; [ 3 53],[ 2.04705882 26.95294118] ; [ 3.95294118 52.04705882],0
n5,1,0.433944,0.612245,[10 18] ; [25 31],[11.66666667 16.33333333] ; [23.33333333 32.66666667],0
n4,1,0.548804,0.359465,[12 17] ; [27 29],[13.30588235 15.69411765] ; [25.69411765 30.30588235],0
p1,1,0.567659,0.326615,[ 2 27] ; [ 6 50],[ 2.72941176 26.27058824] ; [ 5.27058824 50.72941176],0
p5,1,0.632167,0.229134,[ 1 27] ; [ 1 53],[ 0.68292683 27.31707317] ; [ 1.31707317 52.68292683],0
a2,1,0.64727,0.20936,[ 5 24] ; [12 44],[ 5.8 23.2] ; [11.2 44.8],0
a3,1,0.652666,0.202556,[17 12] ; [35 20],[17.95238095 11.04761905] ; [34.04761905 20.95238095],0
d5,1,0.738549,0.111406,[20  8] ; [38 18],[19.33333333  8.66666667] ; [38.66666667 17.33333333],0
a6,1,0.749144,0.102252,[17 11] ; [36 20],[17.66666667 10.33333333] ; [35.33333333 20.66666667],0
b5,1,0.758954,0.09416,[15 14] ; [27 29],[14.32941176 14.67058824] ; [27.67058824 28.32941176],0
b1,1,0.773561,0.082783,[17 12] ; [31 25],[16.37647059 12.62352941] ; [31.62352941 24.37647059],0
a7,1,0.784092,0.075071,[19 10] ; [35 21],[18.42352941 10.57647059] ; [35.57647059 20.42352941],0
s1,1,0.792683,0.069079,[ 3 25] ; [ 5 51],[ 2.66666667 25.33333333] ; [ 5.33333333 50.66666667],0
a8,1,0.833224,0.044339,[ 3 25] ; [ 5 49],[ 2.73170732 25.26829268] ; [ 5.26829268 48.73170732],0
d1,1,0.862087,0.030178,[13 16] ; [24 32],[12.62352941 16.37647059] ; [24.37647059 31.62352941],0
n1,1,0.929912,0.007736,[4 9] ; [ 9 19],[4.12195122 8.87804878] ; [ 8.87804878 19.12195122],0
a5,1,0.987043,0.000264,[16 13] ; [31 25],[16.03529412 12.96470588] ; [30.96470588 25.03529412],0
