Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,46.900597,[16 57] ; [39  6],[34.02542373 38.97457627] ; [20.97457627 24.02542373],1
s7,1,7.5e-05,15.674242,[12 56] ; [23 20],[21.44144144 46.55855856] ; [13.55855856 29.44144144],1
s4,1,0.000118,14.830525,[ 3 71] ; [13 32],[ 9.94957983 64.05042017] ; [ 6.05042017 38.94957983],1
s6,1,0.000249,13.420172,[27 47] ; [32 13],[36.68907563 37.31092437] ; [22.31092437 22.68907563],1
d4,1,0.002427,9.194452,[54 20] ; [42  2],[60.20338983 13.79661017] ; [35.79661017  8.20338983],0
r3,1,0.003799,8.377384,[58 16] ; [43  1],[63.33898305 10.66101695] ; [37.66101695  6.33898305],0
u3,1,0.004175,8.205929,[11 11] ; [15  1],[15.05263158  6.94736842] ; [10.94736842  5.05263158],0
r2,1,0.005755,7.625577,[59 15] ; [43  1],[63.96610169 10.03389831] ; [38.03389831  5.96610169],0
s8,1,0.010155,6.607538,[15 59] ; [19 26],[21.14285714 52.85714286] ; [12.85714286 32.14285714],0
v4,1,0.011212,6.431332,[58 16] ; [43  2],[62.80672269 11.19327731] ; [38.19327731  6.80672269],0
p6,1,0.01714,5.681983,[10 62] ; [14 29],[15.02608696 56.97391304] ; [ 8.97391304 34.02608696],0
n2,1,0.021339,5.298913,[12 14] ; [11  2],[15.33333333 10.66666667] ; [7.66666667 5.33333333],0
r4,1,0.02965,4.729453,[49 25] ; [38  7],[54.10084034 19.89915966] ; [32.89915966 12.10084034],0
d3,1,0.030114,4.702767,[50 23] ; [38  6],[54.90598291 18.09401709] ; [33.09401709 10.90598291],0
s5,1,0.031704,4.614414,[ 8 64] ; [11 30],[12.10619469 59.89380531] ; [ 6.89380531 34.10619469],0
p10,1,0.047123,3.940996,[39 34] ; [31 12],[44.05172414 28.94827586] ; [25.94827586 17.05172414],0
p9,1,0.071016,3.259382,[46 27] ; [34  9],[50.34482759 22.65517241] ; [29.65517241 13.34482759],0
n3,1,0.077737,3.111593,[14 11] ; [11  2],[16.44736842  8.55263158] ; [8.55263158 4.44736842],0
a4,1,0.087983,2.910887,[33 41] ; [13 32],[28.60504202 45.39495798] ; [17.39495798 27.60504202],0
d1,1,0.103118,2.656649,[33 41] ; [27 18],[37.31092437 36.68907563] ; [22.68907563 22.31092437],0
b5,1,0.124597,2.358559,[44 30] ; [33 12],[47.88235294 26.11764706] ; [29.11764706 15.88235294],0
p2,1,0.26031,1.267108,[50 24] ; [34 10],[52.6779661 21.3220339] ; [31.3220339 12.6779661],0
n4,1,0.267357,1.230257,[39 35] ; [19 26],[36.06722689 37.93277311] ; [21.93277311 23.06722689],0
a1,1,0.272965,1.201785,[ 5 69] ; [ 1 44],[ 3.73109244 70.26890756] ; [ 2.26890756 42.73109244],0
a8,1,0.291777,1.111406,[ 7 62] ; [ 7 34],[ 8.78181818 60.21818182] ; [ 5.21818182 35.78181818],0
p1,1,0.306475,1.045806,[ 7 66] ; [ 2 43],[ 5.56779661 67.43220339] ; [ 3.43220339 41.56779661],0
u2,1,0.307431,1.041678,[13  9] ; [12  4],[14.47368421  7.52631579] ; [10.52631579  5.47368421],0
a3,1,0.308923,1.035277,[52 21] ; [28 17],[49.49152542 23.50847458] ; [30.50847458 14.49152542],0
r1,1,0.339118,0.913762,[53 21] ; [35  9],[55.18644068 18.81355932] ; [32.81355932 11.18644068],0
p4,1,0.384177,0.757295,[26 48] ; [19 25],[28.22033898 45.77966102] ; [16.77966102 27.22033898],0
b3,1,0.420755,0.648206,[11 31] ; [ 4 19],[ 9.69230769 32.30769231] ; [ 5.30769231 17.69230769],0
b2,1,0.420755,0.648206,[11 31] ; [ 4 19],[ 9.69230769 32.30769231] ; [ 5.30769231 17.69230769],0
