Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,156.465412,[358  33] ; [43 71],[310.47722772  80.52277228] ; [90.52277228 23.47722772],1
n6,1,0.0,49.410297,[362  29] ; [76 37],[339.79761905  51.20238095] ; [98.20238095 14.79761905],1
p11,1,2e-06,23.138051,[324  68] ; [70 44],[305.23320158  86.76679842] ; [88.76679842 25.23320158],1
p4,1,4.4e-05,16.673311,[279 112] ; [58 56],[260.92475248 130.07524752] ; [76.07524752 37.92475248],1
v1,1,0.000158,14.278374,[239 141] ; [47 63],[221.79591837 158.20408163] ; [64.20408163 45.79591837],1
p9,1,0.000763,11.327985,[349  37] ; [88 24],[338.7188755  47.2811245] ; [98.2811245 13.7188755],1
p10,1,0.001187,10.509947,[337  51] ; [83 29],[325.92  62.08] ; [94.08 17.92],0
p2,1,0.001752,9.792882,[343  47] ; [86 27],[332.62425447  57.37574553] ; [96.37574553 16.62425447],0
v3,1,0.002463,9.168062,[170 208] ; [31 77],[156.33333333 221.66666667] ; [44.66666667 63.33333333],0
a8,1,0.002497,9.142797,[ 59 297] ; [ 5 98],[ 49.63834423 306.36165577] ; [14.36165577 88.63834423],0
r4,1,0.00267,9.020474,[370  22] ; [98 16],[362.56126482  29.43873518] ; [105.43873518   8.56126482],0
a3,1,0.004263,8.168417,[311  80] ; [76 38],[299.63762376  91.36237624] ; [87.36237624 26.63762376],0
r1,1,0.005156,7.824052,[339  51] ; [86 27],[329.52286282  60.47713718] ; [95.47713718 17.52286282],0
p5,1,0.006908,7.296677,[ 58 330] ; [  6 107],[ 49.56487026 338.43512974] ; [14.43512974 98.56487026],0
s4,1,0.007818,7.074658,[ 73 311] ; [35 79],[ 83.27710843 300.72289157] ; [24.72289157 89.27710843],0
s7,1,0.008719,6.879399,[241 134] ; [56 55],[229.16666667 145.83333333] ; [67.83333333 43.16666667],0
p7,1,0.009625,6.703036,[261 115] ; [63 49],[249.63934426 126.36065574] ; [74.36065574 37.63934426],0
p3,1,0.0204,5.377332,[223 168] ; [51 63],[212.14653465 178.85346535] ; [61.85346535 52.14653465],0
p6,1,0.025186,5.011075,[168 217] ; [36 77],[157.71084337 227.28915663] ; [46.28915663 66.71084337],0
v4,1,0.035432,4.424235,[381  11] ; [105   8],[377.25148515  14.74851485] ; [108.74851485   4.25148515],0
p8,1,0.044875,4.023316,[210 172] ; [50 63],[200.64646465 181.35353535] ; [59.35353535 53.64646465],0
s8,1,0.051015,3.807782,[235 155] ; [57 57],[225.95238095 164.04761905] ; [66.04761905 47.95238095],0
p12,1,0.0667,3.362418,[ 43 346] ; [  6 108],[ 37.89463221 351.10536779] ; [ 11.10536779 102.89463221],0
r2,1,0.072349,3.228908,[377  13] ; [103   8],[373.65269461  16.34730539] ; [106.34730539   4.65269461],0
n1,1,0.076555,3.13657,[37 39] ; [13 28],[32.47863248 43.52136752] ; [17.52136752 23.47863248],0
b4,1,0.087907,2.912295,[230 162] ; [77 37],[237.83399209 154.16600791] ; [69.16600791 44.83399209],0
b2,1,0.097505,2.745894,[ 97 153] ; [18 47],[ 91.26984127 158.73015873] ; [23.73015873 41.26984127],0
b3,1,0.097505,2.745894,[ 97 153] ; [18 47],[ 91.26984127 158.73015873] ; [23.73015873 41.26984127],0
u1,1,0.097515,2.745717,[ 98 294] ; [20 94],[ 91.41501976 300.58498024] ; [26.58498024 87.41501976],0
u3,1,0.173198,1.855041,[51 30] ; [28  9],[54.22881356 26.77118644] ; [24.77118644 12.22881356],0
d3,1,0.189387,1.722382,[293  99] ; [92 22],[298.26086957  93.73913043] ; [86.73913043 27.26086957],0
