Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,95.973206,[106 156] ; [235  55],[161.85144928 100.14855072] ; [179.14855072 110.85144928],1
p4,1,0.0,42.558543,[118 148] ; [211  84],[155.99643494 110.00356506] ; [173.00356506 121.99643494],1
p3,1,0.0,35.405373,[ 95 171] ; [179 115],[130.15 135.85] ; [143.85 150.15],1
p2,1,0.0,30.820628,[196  71] ; [268  26],[220.8342246  46.1657754] ; [243.1657754  50.8342246],1
p11,1,0.0,29.225166,[180  87] ; [256  40],[206.77087034  60.22912966] ; [229.22912966  66.77087034],1
p5,1,0.0,28.96134,[ 10 254] ; [ 54 241],[ 30.2254025 233.7745975] ; [ 33.7745975 261.2254025],1
p6,1,1e-06,25.215038,[ 62 202] ; [128 165],[ 90.05385996 173.94614004] ; [ 99.94614004 193.05385996],1
p9,1,1.7e-05,18.50788,[199  64] ; [262  31],[218.06294964  44.93705036] ; [242.93705036  50.06294964],1
p10,1,5.3e-05,16.335151,[193  70] ; [254  38],[211.82162162  51.17837838] ; [235.17837838  56.82162162],1
v1,1,0.000705,11.476577,[117 139] ; [174 115],[136.68990826 119.31009174] ; [154.31009174 134.68990826],1
p1,1,0.000762,11.331651,[ 14 252] ; [ 40 252],[ 25.74193548 240.25806452] ; [ 28.25806452 263.74193548],1
r4,1,0.000926,10.970217,[227  40] ; [277  19],[239.01953819  27.98046181] ; [264.98046181  31.01953819],1
s5,1,0.001702,9.846162,[ 56 204] ; [ 97 192],[ 72.45901639 187.54098361] ; [ 80.54098361 208.45901639],0
n2,1,0.002489,9.148408,[47 30] ; [43  7],[54.56692913 22.43307087] ; [35.43307087 14.56692913],0
v4,1,0.002763,8.957624,[241  24] ; [284   9],[249.32795699  15.67204301] ; [275.67204301  17.32795699],0
p12,1,0.003177,8.702997,[ 13 253] ; [ 35 260],[ 22.75935829 243.24064171] ; [ 25.24064171 269.75935829],0
n6,1,0.004662,8.005947,[205  61] ; [252  40],[217.85304659  48.14695341] ; [239.14695341  52.85304659],0
r1,1,0.007333,7.189656,[203  61] ; [252  42],[215.2688172  48.7311828] ; [239.7311828  54.2688172],0
a5,1,0.010636,6.525146,[185  82] ; [233  63],[198.23445826  68.76554174] ; [219.76554174  76.23445826],0
n5,1,0.016458,5.753219,[177  87] ; [224  70],[189.72043011  74.27956989] ; [211.27956989  82.72043011],0
r2,1,0.031564,4.622038,[241  21] ; [282  11],[246.89369369  15.10630631] ; [276.10630631  16.89369369],0
v3,1,0.042728,4.106135,[ 91 162] ; [127 158],[102.51672862 150.48327138] ; [115.48327138 169.51672862],0
s8,1,0.047675,3.921392,[ 96 171] ; [129 163],[107.4686941 159.5313059] ; [117.5313059 174.4686941],0
b5,1,0.064529,3.416969,[178  89] ; [175 121],[167.40852575  99.59147425] ; [185.59147425 110.40852575],0
s6,1,0.08912,2.89019,[156 110] ; [191 100],[165.71274686 100.28725314] ; [181.28725314 109.71274686],0
v2,1,0.095419,2.780497,[139 114] ; [178 109],[148.52037037 104.47962963] ; [168.47962963 118.52037037],0
s7,1,0.102591,2.664793,[105 148] ; [135 143],[114.35028249 138.64971751] ; [125.64971751 152.35028249],0
a2,1,0.154455,2.027694,[ 83 184] ; [ 76 220],[ 75.40497336 191.59502664] ; [ 83.59502664 212.40497336],0
a4,1,0.204923,1.606936,[125 142] ; [122 172],[117.55614973 149.44385027] ; [129.44385027 164.55614973],0
u1,1,0.21149,1.561196,[ 61 206] ; [ 55 241],[ 55.01243339 211.98756661] ; [ 60.98756661 235.01243339],0
a3,1,0.230386,1.438474,[182  84] ; [214  79],[188.43649374  77.56350626] ; [207.56350626  85.43649374],0
b1,1,0.231782,1.429893,[105 162] ; [102 194],[ 98.1687389 168.8312611] ; [108.8312611 187.1687389],0
u2,1,0.287416,1.131685,[53 28] ; [47 35],[49.69325153 31.30674847] ; [50.30674847 31.69325153],0
n4,1,0.367356,0.81259,[199  67] ; [231  65],[203.52313167  62.47686833] ; [226.47686833  69.52313167],0
r3,1,0.379736,0.771557,[250  15] ; [283  12],[252.22321429  12.77678571] ; [280.77678571  14.22321429],0
d1,1,0.428361,0.627264,[160 107] ; [187 109],[164.56305506 102.43694494] ; [182.43694494 113.56305506],0
a6,1,0.435281,0.60869,[210  56] ; [224  70],[206.15  59.85] ; [227.85  66.15],0
s2,1,0.485118,0.487337,[117 148] ; [138 155],[121.10215054 143.89784946] ; [133.89784946 159.10215054],0
a1,1,0.503226,0.448126,[ 12 255] ; [ 17 279],[ 13.75310835 253.24689165] ; [ 15.24689165 280.75310835],0
d2,1,0.530197,0.394013,[131 134] ; [138 157],[127.29464286 137.70535714] ; [141.70535714 153.29464286],0
u3,1,0.568539,0.325132,[53 31] ; [47 33],[51.2195122 32.7804878] ; [48.7804878 31.2195122],0
d3,1,0.613111,0.25567,[200  65] ; [228  67],[202.53571429  62.46428571] ; [225.46428571  69.53571429],0
s1,1,0.622615,0.242209,[ 11 251] ; [ 10 284],[  9.89568345 252.10431655] ; [ 11.10431655 282.89568345],0
n3,1,0.680158,0.169948,[55 22] ; [34 16],[53.96062992 23.03937008] ; [35.03937008 14.96062992],0
b4,1,0.714467,0.133856,[161 106] ; [174 122],[158.87211368 108.12788632] ; [176.12788632 119.87211368],0
s3,1,0.766495,0.088187,[135 128] ; [152 137],[136.74094203 126.25905797] ; [150.25905797 138.74094203],0
b2,1,0.785064,0.074379,[59 99] ; [ 65 116],[ 57.79351032 100.20648968] ; [ 66.20648968 114.79351032],0
b3,1,0.785064,0.074379,[59 99] ; [ 65 116],[ 57.79351032 100.20648968] ; [ 66.20648968 114.79351032],0
d5,1,0.803165,0.062127,[223  43] ; [245  50],[221.90374332  44.09625668] ; [246.09625668  48.90374332],0
n1,1,0.827535,0.047465,[28 48] ; [19 30],[28.576 47.424] ; [18.424 30.576],0
u4,1,0.856676,0.032619,[  6 261] ; [  6 290],[  5.69094139 261.30905861] ; [  6.30905861 289.69094139],0
d4,1,0.861177,0.030582,[224  42] ; [250  45],[224.7486631  41.2513369] ; [249.2513369  45.7486631],0
a8,1,0.865138,0.028845,[ 39 206] ; [ 43 218],[ 39.70355731 205.29644269] ; [ 42.29644269 218.70355731],0
