Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,33.301315,[23 40] ; [125  37],[41.44 21.56] ; [106.56  55.44],1
a4,1,0.0,26.723547,[12 52] ; [92 70],[29.45132743 34.54867257] ; [74.54867257 87.45132743],1
d2,1,5e-05,16.446365,[14 50] ; [83 78],[27.59111111 36.40888889] ; [69.40888889 91.59111111],1
d1,1,0.000337,12.850972,[21 43] ; [96 66],[33.13274336 30.86725664] ; [83.86725664 78.13274336],1
v2,1,0.000636,11.66836,[24 40] ; [99 59],[35.45945946 28.54054054] ; [87.54054054 70.45945946],1
a6,1,0.00119,10.506579,[35 29] ; [124  38],[45.02654867 18.97345133] ; [113.97345133  48.02654867],0
u1,1,0.001672,9.878591,[ 3 61] ; [ 36 126],[11.04424779 52.95575221] ; [ 27.95575221 134.04424779],0
r1,1,0.004337,8.13703,[41 23] ; [131  29],[49.14285714 14.85714286] ; [122.85714286  37.14285714],0
d4,1,0.005149,7.826401,[43 21] ; [136  26],[50.69026549 13.30973451] ; [128.30973451  33.69026549],0
p10,1,0.005296,7.775523,[44 20] ; [137  24],[51.48444444 12.51555556] ; [129.51555556  31.48444444],0
d5,1,0.007299,7.19797,[44 20] ; [137  25],[51.25663717 12.74336283] ; [129.74336283  32.25663717],0
p9,1,0.020467,5.37161,[46 18] ; [138  24],[52.10619469 11.89380531] ; [131.89380531  30.10619469],0
p11,1,0.020555,5.364159,[43 21] ; [132  30],[49.55752212 14.44247788] ; [125.44247788  36.55752212],0
d3,1,0.028329,4.807932,[37 27] ; [118  44],[43.89380531 20.10619469] ; [111.10619469  50.89380531],0
r2,1,0.079218,3.080875,[56  8] ; [151   9],[59.14285714  4.85714286] ; [147.85714286  12.14285714],0
p8,1,0.147233,2.100687,[34 30] ; [103  59],[38.79646018 25.20353982] ; [98.20353982 63.79646018],0
b1,1,0.156843,2.004407,[23 41] ; [75 87],[27.75221239 36.24778761] ; [70.24778761 91.75221239],0
r4,1,0.168786,1.893691,[53 11] ; [145  17],[56.07079646  7.92920354] ; [141.92920354  20.07079646],0
p12,1,0.228878,1.447823,[ 2 62] ; [ 12 150],[ 3.96460177 60.03539823] ; [ 10.03539823 151.96460177],0
a1,1,0.228878,1.447823,[ 2 62] ; [ 12 150],[ 3.96460177 60.03539823] ; [ 10.03539823 151.96460177],0
u3,1,0.262337,1.25638,[21 20] ; [23 13],[23.42857143 17.57142857] ; [20.57142857 15.42857143],0
a7,1,0.348473,0.879011,[46 18] ; [126  36],[48.7079646 15.2920354] ; [123.2920354  38.7079646],0
v4,1,0.372486,0.795355,[61  3] ; [148  13],[59.44888889  4.55111111] ; [149.55111111  11.44888889],0
n4,1,0.384896,0.755005,[48 16] ; [130  32],[50.40707965 13.59292035] ; [127.59292035  34.40707965],0
p4,1,0.384896,0.755005,[48 16] ; [130  32],[50.40707965 13.59292035] ; [127.59292035  34.40707965],0
s2,1,0.413411,0.668971,[19 45] ; [ 57 104],[21.61777778 42.38222222] ; [ 54.38222222 106.61777778],0
n1,1,0.424149,0.63879,[4 6] ; [ 6 17],[3.03030303 6.96969697] ; [ 6.96969697 16.03030303],0
s5,1,0.43937,0.597927,[18 45] ; [ 53 103],[20.42465753 42.57534247] ; [ 50.57534247 105.42465753],0
v3,1,0.443982,0.585969,[21 42] ; [61 96],[23.48181818 39.51818182] ; [58.51818182 98.48181818],0
v1,1,0.511314,0.431378,[31 32] ; [86 73],[33.2027027 29.7972973] ; [83.7972973 75.2027027],0
b2,1,0.513314,0.427306,[ 8 25] ; [29 67],[ 9.46511628 23.53488372] ; [27.53488372 68.46511628],0
b3,1,0.513314,0.427306,[ 8 25] ; [29 67],[ 9.46511628 23.53488372] ; [27.53488372 68.46511628],0
a8,1,0.53238,0.389847,[ 5 55] ; [ 16 126],[ 6.23762376 53.76237624] ; [ 14.76237624 127.23762376],0
n5,1,0.53509,0.384715,[45 19] ; [119  41],[46.85714286 17.14285714] ; [117.14285714  42.85714286],0
u2,1,0.552709,0.352487,[20 20] ; [21 16],[21.2987013 18.7012987] ; [19.7012987 17.2987013],0
s4,1,0.600671,0.273985,[10 53] ; [ 30 129],[11.35135135 51.64864865] ; [ 28.64864865 130.35135135],0
s7,1,0.6352,0.225075,[19 41] ; [53 98],[20.47393365 39.52606635] ; [51.52606635 99.47393365],0
s1,1,0.687013,0.162338,[ 1 62] ; [  4 158],[ 1.4 61.6] ; [  3.6 158.4],0
p6,1,0.692482,0.156411,[24 38] ; [67 94],[25.30044843 36.69955157] ; [65.69955157 95.30044843],0
n6,1,0.749695,0.101787,[54 10] ; [133  28],[53.19111111 10.80888889] ; [133.80888889  27.19111111],0
p2,1,0.759347,0.093844,[53 11] ; [136  25],[53.76 10.24] ; [135.24  25.76],0
r3,1,0.772953,0.08324,[58  5] ; [150  11],[58.5  4.5] ; [149.5  11.5],0
n2,1,0.858282,0.031884,[8 2] ; [19  4],[8.18181818 1.81818182] ; [18.81818182  4.18181818],0
p7,1,0.865273,0.028787,[47 17] ; [120  41],[47.50222222 16.49777778] ; [119.49777778  41.50222222],0
n3,1,0.910578,0.012613,[8 2] ; [18  5],[7.87878788 2.12121212] ; [18.12121212  4.87878788],0
p5,1,0.924357,0.009015,[ 9 55] ; [ 22 140],[ 8.77876106 55.22123894] ; [ 22.22123894 139.77876106],0
b4,1,0.944778,0.004798,[38 26] ; [97 65],[38.2300885 25.7699115] ; [96.7699115 65.2300885],0
s6,1,0.951066,0.003766,[36 27] ; [91 67],[36.20361991 26.79638009] ; [90.79638009 67.20361991],0
p1,1,0.958334,0.00273,[ 7 57] ; [ 18 143],[ 7.11111111 56.88888889] ; [ 17.88888889 143.11111111],0
s3,1,0.970987,0.001323,[27 36] ; [69 91],[27.12107623 35.87892377] ; [68.87892377 91.12107623],0
b5,1,0.991596,0.000111,[36 28] ; [91 71],[35.96460177 28.03539823] ; [91.03539823 70.96460177],0
