Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.94543,[243  81] ; [31 50],[219.2 104.8] ; [54.8 26.2],1
n4,1,0.0,30.34786,[251  74] ; [38 44],[230.77395577  94.22604423] ; [58.22604423 23.77395577],1
r4,1,0.0,27.799048,[298  28] ; [57 25],[283.65196078  42.34803922] ; [71.34803922 10.65196078],1
v4,1,2e-06,22.535765,[313  12] ; [67 15],[303.43980344  21.56019656] ; [76.56019656  5.43980344],1
p10,1,3e-06,21.812869,[265  57] ; [47 34],[249.29032258  72.70967742] ; [62.70967742 18.29032258],1
p4,1,2.5e-05,17.779759,[199 126] ; [29 53],[182.06388206 142.93611794] ; [45.93611794 36.06388206],1
p11,1,2.5e-05,17.758668,[254  72] ; [45 37],[238.90686275  87.09313725] ; [60.09313725 21.90686275],1
p9,1,5.6e-05,16.230996,[273  48] ; [53 28],[260.31343284  60.68656716] ; [65.68656716 15.31343284],1
r3,1,0.000568,11.877918,[310  14] ; [69 12],[303.2  20.8] ; [75.8  5.2],1
r2,1,0.001071,10.700913,[302  17] ; [68 13],[295.075  23.925] ; [74.925  6.075],0
p2,1,0.001521,10.053597,[279  47] ; [58 24],[269.26960784  56.73039216] ; [67.73039216 14.26960784],0
s6,1,0.002215,9.362139,[220 103] ; [41 41],[208.15555556 114.84444444] ; [52.84444444 29.15555556],0
p6,1,0.010747,6.506649,[122 202] ; [18 62],[112.27722772 211.72277228] ; [27.72277228 52.27722772],0
v1,1,0.010933,6.476144,[149 170] ; [24 54],[139.01007557 179.98992443] ; [33.98992443 44.01007557],0
b1,1,0.013525,6.099161,[111 215] ; [40 42],[120.65196078 205.34803922] ; [30.34803922 51.65196078],0
p8,1,0.018009,5.595302,[166 156] ; [29 50],[156.58354115 165.41645885] ; [38.41645885 40.58354115],0
u1,1,0.018263,5.570699,[ 69 257] ; [ 8 74],[ 61.5245098 264.4754902] ; [15.4754902 66.5245098],0
s7,1,0.019422,5.463116,[137 177] ; [22 54],[128.01538462 185.98461538] ; [30.98461538 45.01538462],0
a5,1,0.025953,4.959118,[243  83] ; [51 31],[234.91176471  91.08823529] ; [59.08823529 22.91176471],0
n2,1,0.02812,4.820689,[57 16] ; [17 13],[52.44660194 20.55339806] ; [21.55339806  8.44660194],0
p7,1,0.030491,4.68138,[197 123] ; [37 40],[188.61460957 131.38539043] ; [45.38539043 31.61460957],0
p3,1,0.037357,4.334075,[150 175] ; [27 54],[141.68719212 183.31280788] ; [35.31280788 45.68719212],0
s2,1,0.038013,4.30445,[160 164] ; [30 52],[151.62561576 172.37438424] ; [38.37438424 43.62561576],0
p5,1,0.050355,3.829583,[ 29 296] ; [ 2 79],[ 24.81527094 300.18472906] ; [ 6.18472906 74.81527094],0
s5,1,0.05171,3.785133,[ 96 221] ; [15 63],[ 89.08101266 227.91898734] ; [21.91898734 56.08101266],0
r1,1,0.055668,3.661964,[259  64] ; [57 24],[252.64356436  70.35643564] ; [63.35643564 17.64356436],0
s8,1,0.088697,2.897872,[124 201] ; [23 59],[117.38329238 207.61670762] ; [29.61670762 52.38329238],0
b3,1,0.093581,2.811671,[ 65 117] ; [11 37],[ 60.13913043 121.86086957] ; [15.86086957 32.13913043],0
b2,1,0.093581,2.811671,[ 65 117] ; [11 37],[ 60.13913043 121.86086957] ; [15.86086957 32.13913043],0
n3,1,0.130238,2.289668,[59 15] ; [19 10],[56.03883495 17.96116505] ; [21.96116505  7.03883495],0
a6,1,0.158162,1.99171,[242  84] ; [67 15],[246.89705882  79.10294118] ; [62.10294118 19.89705882],0
p12,1,0.161756,1.957731,[ 15 310] ; [ 1 80],[ 12.80788177 312.19211823] ; [ 3.19211823 77.80788177],0
d1,1,0.177838,1.815596,[186 140] ; [40 42],[180.57843137 145.42156863] ; [45.42156863 36.57843137],0
a1,1,0.192459,1.698693,[ 10 316] ; [ 5 77],[ 11.98529412 314.01470588] ; [ 3.01470588 78.98529412],0
v2,1,0.220984,1.497972,[138 179] ; [28 50],[133.22025316 183.77974684] ; [32.77974684 45.22025316],0
b4,1,0.24838,1.332392,[190 136] ; [42 40],[185.37254902 140.62745098] ; [46.62745098 35.37254902],0
s3,1,0.319723,0.990081,[174 150] ; [39 43],[169.98029557 154.01970443] ; [43.01970443 38.98029557],0
u3,1,0.385137,0.754239,[58 43] ; [18  9],[59.96875 41.03125] ; [16.03125 10.96875],0
s1,1,0.417605,0.657045,[ 10 313] ; [ 4 77],[ 11.19306931 311.80693069] ; [ 2.80693069 78.19306931],0
