Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4e-06,21.209792,[80 71] ; [72 15],[96.43697479 54.56302521] ; [55.56302521 31.43697479],1
s2,1,0.000103,15.083421,[59 92] ; [59 32],[73.62809917 77.37190083] ; [44.37190083 46.62809917],1
p3,1,0.000342,12.826437,[58 93] ; [56 34],[71.42738589 79.57261411] ; [42.57261411 47.42738589],1
s4,1,0.000497,12.127074,[ 17 135] ; [26 64],[ 27.00826446 124.99173554] ; [15.99173554 74.00826446],1
p7,1,0.000984,10.858155,[84 65] ; [69 20],[95.78571429 53.21428571] ; [57.21428571 31.78571429],1
d5,1,0.001637,9.918226,[100  52] ; [76 14],[110.54545455  41.45454545] ; [65.45454545 24.54545455],0
d4,1,0.001888,9.655767,[104  47] ; [78 12],[114.03319502  36.96680498] ; [67.96680498 22.03319502],0
p6,1,0.001901,9.642983,[ 39 107] ; [41 47],[49.91452991 96.08547009] ; [30.08547009 57.91452991],0
s3,1,0.002275,9.313272,[76 75] ; [64 27],[87.3553719 63.6446281] ; [52.6446281 38.3553719],0
b5,1,0.002635,9.04409,[82 70] ; [31 60],[70.68312757 81.31687243] ; [42.31687243 48.68312757],0
s7,1,0.005861,7.592572,[66 79] ; [57 32],[76.21794872 68.78205128] ; [46.78205128 42.21794872],0
r1,1,0.007012,7.269847,[101  51] ; [75 16],[110.09053498  41.90946502] ; [65.90946502 25.09053498],0
d1,1,0.011188,6.43514,[63 89] ; [53 38],[72.55967078 79.44032922] ; [43.44032922 47.55967078],0
p5,1,0.012224,6.27815,[ 12 138] ; [17 73],[ 18.125 131.875] ; [10.875 79.125],0
v1,1,0.017124,5.683581,[70 79] ; [56 33],[78.88235294 70.11764706] ; [47.11764706 41.88235294],0
b4,1,0.01876,5.523754,[75 77] ; [59 32],[83.81893004 68.18106996] ; [50.18106996 40.81893004],0
r4,1,0.021149,5.314443,[124  28] ; [84  7],[130.10699588  21.89300412] ; [77.89300412 13.10699588],0
p4,1,0.022204,5.229762,[70 79] ; [56 34],[78.55230126 70.44769874] ; [47.44769874 42.55230126],0
r2,1,0.023714,5.115421,[129  20] ; [87  4],[134.1  14.9] ; [81.9  9.1],0
s8,1,0.027333,4.869668,[63 89] ; [51 40],[71.30864198 80.69135802] ; [42.69135802 48.30864198],0
p10,1,0.032298,4.58263,[102  47] ; [73 17],[109.10041841  39.89958159] ; [65.89958159 24.10041841],0
p8,1,0.035967,4.398665,[64 84] ; [51 38],[71.81434599 76.18565401] ; [43.18565401 45.81434599],0
b3,1,0.060187,3.532213,[38 64] ; [30 27],[43.62264151 58.37735849] ; [24.37735849 32.62264151],0
b2,1,0.060187,3.532213,[38 64] ; [30 27],[43.62264151 58.37735849] ; [24.37735849 32.62264151],0
a1,1,0.062458,3.470874,[  6 146] ; [ 9 82],[  9.38271605 142.61728395] ; [ 5.61728395 85.38271605],0
p12,1,0.064261,3.42386,[  5 144] ; [ 8 81],[  8.13865546 140.86134454] ; [ 4.86134454 84.13865546],0
a4,1,0.100495,2.697677,[60 91] ; [46 45],[66.14049587 84.85950413] ; [39.85950413 51.14049587],0
d2,1,0.10085,2.692048,[67 85] ; [50 41],[73.18518519 78.81481481] ; [43.81481481 47.18518519],0
u3,1,0.122559,2.384314,[21 30] ; [15 10],[24.15789474 26.84210526] ; [11.84210526 13.15789474],0
p9,1,0.124934,2.35435,[115  36] ; [76 14],[119.67219917  31.32780083] ; [71.32780083 18.67219917],0
n3,1,0.128884,2.305901,[32 10] ; [14 10],[29.27272727 12.72727273] ; [16.72727273  7.27272727],0
a5,1,0.139107,2.187813,[98 54] ; [67 24],[103.20987654  48.79012346] ; [61.79012346 29.20987654],0
v4,1,0.153594,2.036186,[135  14] ; [87  4],[137.825  11.175] ; [84.175  6.825],0
d3,1,0.156263,2.010021,[61 91] ; [45 46],[66.30452675 85.69547325] ; [39.69547325 51.30452675],0
p1,1,0.175743,1.833261,[  8 143] ; [ 9 82],[ 10.60743802 140.39256198] ; [ 6.39256198 84.60743802],0
p2,1,0.197598,1.660042,[110  39] ; [73 17],[114.08786611  34.91213389] ; [68.91213389 21.08786611],0
a2,1,0.202137,1.626864,[ 11 141] ; [11 80],[ 13.76131687 138.23868313] ; [ 8.23868313 82.76131687],0
n6,1,0.204249,1.611727,[117  34] ; [75 14],[120.8  30.2] ; [71.2 17.8],0
a3,1,0.262924,1.253295,[101  51] ; [66 24],[104.89256198  47.10743802] ; [62.10743802 27.89256198],0
n2,1,0.358219,0.844127,[32 11] ; [21  4],[33.51470588  9.48529412] ; [19.48529412  5.51470588],0
n1,1,0.358924,0.841653,[17 25] ; [13 12],[18.80597015 23.19402985] ; [11.19402985 13.80597015],0
v2,1,0.363022,0.827411,[68 76] ; [48 42],[71.38461538 72.61538462] ; [44.61538462 45.38461538],0
b1,1,0.398147,0.713915,[70 82] ; [47 44],[73.18518519 78.81481481] ; [43.81481481 47.18518519],0
n5,1,0.487437,0.482179,[111  40] ; [69 20],[113.25  37.75] ; [66.75 22.25],0
u4,1,0.520079,0.413737,[  3 149] ; [ 3 88],[  3.75308642 148.24691358] ; [ 2.24691358 88.75308642],0
a6,1,0.575827,0.313029,[64 88] ; [35 56],[61.92592593 90.07407407] ; [37.07407407 53.92592593],0
n4,1,0.624669,0.239359,[114  38] ; [70 20],[115.57024793  36.42975207] ; [68.42975207 21.57024793],0
v3,1,0.721088,0.127453,[55 91] ; [36 54],[56.29661017 89.70338983] ; [34.70338983 55.29661017],0
p11,1,0.769263,0.086047,[121  31] ; [71 20],[120.09876543  31.90123457] ; [71.90123457 19.09876543],0
s1,1,0.881325,0.022287,[  6 144] ; [ 4 87],[  6.22406639 143.77593361] ; [ 3.77593361 87.22406639],0
u2,1,0.936859,0.006276,[25 26] ; [12 12],[25.16 25.84] ; [11.84 12.16],0
u1,1,0.938173,0.006017,[  8 144] ; [ 5 86],[  8.13168724 143.86831276] ; [ 4.86831276 86.13168724],0
a8,1,0.955787,0.003074,[ 16 125] ; [10 80],[ 15.87012987 125.12987013] ; [10.12987013 79.87012987],0
