Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,122.30706,[260  65] ; [194 284],[183.74844334 141.25155666] ; [270.25155666 207.74844334],1
v1,1,0.0,42.524363,[222 105] ; [215 267],[176.63658838 150.36341162] ; [260.36341162 221.63658838],1
n4,1,1.2e-05,19.191127,[278  52] ; [350 143],[251.81044957  78.18955043] ; [376.18955043 116.81044957],1
s7,1,3.1e-05,17.336034,[180 130] ; [205 273],[151.45939086 158.54060914] ; [233.54060914 244.45939086],1
p5,1,6.5e-05,15.953612,[ 54 274] ; [ 37 455],[ 36.4 291.6] ; [ 54.6 437.4],1
s8,1,7.8e-05,15.603643,[171 155] ; [190 304],[143.5195122 182.4804878] ; [217.4804878 276.5195122],1
n5,1,0.000166,14.185674,[267  63] ; [338 151],[243.77289377  86.22710623] ; [361.22710623 127.77289377],1
p12,1,0.000201,13.823211,[ 40 285] ; [ 25 465],[ 25.9202454 299.0797546] ; [ 39.0797546 450.9202454],1
p3,1,0.000256,13.370969,[189 137] ; [221 271],[163.39853301 162.60146699] ; [246.60146699 245.39853301],1
d1,1,0.001386,10.22486,[213 118] ; [263 232],[190.74576271 140.25423729] ; [285.25423729 209.74576271],0
a1,1,0.003005,8.80442,[ 25 306] ; [ 15 480],[ 16.02905569 314.97094431] ; [ 23.97094431 471.02905569],0
p10,1,0.003856,8.350572,[278  46] ; [379 109],[262.15270936  61.84729064] ; [394.84729064  93.15270936],0
r1,1,0.005893,7.582721,[283  48] ; [382 109],[267.77980535  63.22019465] ; [397.22019465  93.77980535],0
p8,1,0.007484,7.152863,[188 133] ; [240 250],[169.40567201 151.59432799] ; [258.59432799 231.40567201],0
a3,1,0.009637,6.700801,[248  80] ; [332 162],[231.43552311  96.56447689] ; [348.56447689 145.43552311],0
p7,1,0.011215,6.430911,[224  95] ; [297 186],[207.23067332 111.76932668] ; [313.76932668 169.23067332],0
n6,1,0.014658,5.957144,[292  37] ; [407  86],[279.77007299  49.22992701] ; [419.22992701  73.77007299],0
r4,1,0.016981,5.698332,[318  13] ; [455  40],[309.76150121  21.23849879] ; [463.23849879  31.76150121],0
a5,1,0.021753,5.265413,[254  76] ; [345 150],[239.6  90.4] ; [359.4 135.6],0
s4,1,0.022158,5.233302,[ 44 282] ; [ 96 392],[ 56.06879607 269.93120393] ; [ 83.93120393 404.06879607],0
d2,1,0.025319,5.001955,[172 157] ; [219 275],[156.30498177 172.69501823] ; [234.69501823 259.30498177],0
s2,1,0.031077,4.648686,[182 145] ; [236 256],[166.89377289 160.10622711] ; [251.10622711 240.89377289],0
s5,1,0.036364,4.379974,[123 196] ; [149 326],[109.27959698 209.72040302] ; [162.72040302 312.27959698],0
p4,1,0.044312,4.044645,[206 117] ; [279 213],[192.21472393 130.78527607] ; [292.78527607 199.21472393],0
d4,1,0.054887,3.68552,[279  49] ; [395 100],[268.61725395  59.38274605] ; [405.38274605  89.61725395],0
r2,1,0.058339,3.583986,[320   9] ; [464  27],[314.55609756  14.44390244] ; [469.44390244  21.55609756],0
d3,1,0.05995,3.538761,[238  91] ; [326 167],[225.73722628 103.26277372] ; [338.26277372 154.73722628],0
u4,1,0.062235,3.476793,[  9 322] ; [  5 490],[  5.61016949 325.38983051] ; [  8.38983051 486.61016949],0
u1,1,0.06479,3.410317,[ 68 263] ; [ 77 418],[ 58.10532688 272.89467312] ; [ 86.89467312 408.10532688],0
p9,1,0.069574,3.293042,[281  42] ; [403  87],[271.74907749  51.25092251] ; [412.25092251  77.74907749],0
p1,1,0.078797,3.089539,[ 34 294] ; [ 34 458],[ 27.2 300.8] ; [ 40.8 451.2],0
p11,1,0.100102,2.703916,[273  58] ; [385 110],[263.6779661  67.3220339] ; [394.3220339 100.6779661],0
b4,1,0.118737,2.433905,[202 129] ; [275 220],[191.1464891 139.8535109] ; [285.8535109 209.1464891],0
a2,1,0.146209,2.11136,[ 86 245] ; [107 388],[ 77.3401937 253.6598063] ; [115.6598063 379.3401937],0
s3,1,0.154013,2.032052,[190 132] ; [267 228],[180.11505508 141.88494492] ; [276.88494492 218.11505508],0
d5,1,0.164857,1.929098,[272  57] ; [389 105],[264.23936817  64.76063183] ; [396.76063183  97.23936817],0
s6,1,0.172267,1.863107,[227  95] ; [321 166],[218.11619283 103.88380717] ; [329.88380717 157.11619283],0
a4,1,0.183011,1.773,[154 175] ; [208 286],[144.71202916 184.28797084] ; [217.28797084 276.71202916],0
b3,1,0.326492,0.962764,[ 83 127] ; [100 184],[ 77.79352227 132.20647773] ; [105.20647773 178.79352227],0
b2,1,0.326492,0.962764,[ 83 127] ; [100 184],[ 77.79352227 132.20647773] ; [105.20647773 178.79352227],0
p6,1,0.337451,0.920091,[125 195] ; [174 313],[118.56257745 201.43742255] ; [180.43742255 306.56257745],0
n1,1,0.38238,0.763035,[18 41] ; [46 78],[20.63387978 38.36612022] ; [43.36612022 80.63387978],0
u2,1,0.395815,0.721004,[49 33] ; [87 74],[45.89300412 36.10699588] ; [90.10699588 70.89300412],0
p2,1,0.434682,0.61028,[278  49] ; [409  84],[273.96219512  53.03780488] ; [413.03780488  79.96219512],0
b5,1,0.488686,0.479419,[196 135] ; [305 190],[200.76392252 130.23607748] ; [300.23607748 194.76392252],0
s1,1,0.510982,0.432055,[  8 316] ; [ 16 474],[  9.55282555 314.44717445] ; [ 14.44717445 475.55282555],0
b1,1,0.535538,0.383872,[120 211] ; [190 305],[124.2251816 206.7748184] ; [185.7748184 309.2251816],0
n3,1,0.574384,0.315401,[48 15] ; [89 34],[46.40322581 16.59677419] ; [90.59677419 32.40322581],0
a7,1,0.830189,0.045993,[240  89] ; [357 137],[238.65492102  90.34507898] ; [358.34507898 135.65492102],0
a8,1,0.855395,0.033211,[ 41 253] ; [ 62 398],[ 40.16180371 253.83819629] ; [ 62.83819629 397.16180371],0
u3,1,0.870027,0.026773,[48 34] ; [96 65],[48.59259259 33.40740741] ; [95.40740741 65.59259259],0
n2,1,0.904348,0.014441,[47 15] ; [93 31],[46.66666667 15.33333333] ; [93.33333333 30.66666667],0
a6,1,0.949063,0.004081,[224 104] ; [337 158],[223.58201701 104.41798299] ; [337.41798299 157.58201701],0
