Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.009054,6.812143,[19  6] ; [2 6],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
a3,1,0.019293,5.474724,[15 10] ; [1 7],[12.12121212 12.87878788] ; [3.87878788 4.12121212],0
v2,1,0.019293,5.474724,[15 10] ; [1 7],[12.12121212 12.87878788] ; [3.87878788 4.12121212],0
d5,1,0.077464,3.117321,[18  7] ; [3 5],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
d2,1,0.106948,2.59875,[11 14] ; [1 7],[ 9.09090909 15.90909091] ; [2.90909091 5.09090909],0
v3,1,0.106948,2.59875,[11 14] ; [1 7],[ 9.09090909 15.90909091] ; [2.90909091 5.09090909],0
n5,1,0.106948,2.59875,[14 11] ; [7 1],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
s2,1,0.126752,2.331838,[14 11] ; [2 6],[12.12121212 12.87878788] ; [3.87878788 4.12121212],0
b1,1,0.181904,1.782,[12 13] ; [6 2],[13.63636364 11.36363636] ; [4.36363636 3.63636364],0
s5,1,0.208082,1.584717,[ 9 16] ; [1 7],[ 7.57575758 17.42424242] ; [2.42424242 5.57575758],0
u3,1,0.263085,1.252449,[7 3] ; [3 4],[5.88235294 4.11764706] ; [4.11764706 2.88235294],0
b4,1,0.265953,1.2375,[15 10] ; [3 5],[13.63636364 11.36363636] ; [4.36363636 3.63636364],0
s4,1,0.314753,1.010625,[ 5 20] ; [3 5],[ 6.06060606 18.93939394] ; [1.93939394 6.06060606],0
v1,1,0.338426,0.916385,[11 14] ; [2 6],[ 9.84848485 15.15151515] ; [3.15151515 4.84848485],0
p7,1,0.338426,0.916385,[14 11] ; [6 2],[15.15151515  9.84848485] ; [4.84848485 3.15151515],0
p4,1,0.356957,0.848571,[17  8] ; [4 4],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
r1,1,0.356957,0.848571,[ 8 17] ; [4 4],[ 9.09090909 15.90909091] ; [2.90909091 5.09090909],0
a7,1,0.36214,0.83046,[14 11] ; [3 5],[12.87878788 12.12121212] ; [4.12121212 3.87878788],0
s1,1,0.380492,0.769113,[ 1 24] ; [1 7],[ 1.51515152 23.48484848] ; [0.48484848 7.51515152],0
p1,1,0.380492,0.769113,[ 1 24] ; [1 7],[ 1.51515152 23.48484848] ; [0.48484848 7.51515152],0
a8,1,0.428363,0.627258,[ 3 20] ; [2 6],[ 3.70967742 19.29032258] ; [1.29032258 6.70967742],0
b5,1,0.442695,0.589286,[15 10] ; [6 2],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
p2,1,0.455522,0.556875,[19  6] ; [5 3],[18.18181818  6.81818182] ; [5.81818182 2.18181818],0
p11,1,0.565659,0.33,[21  4] ; [6 2],[20.45454545  4.54545455] ; [6.54545455 1.45454545],0
a5,1,0.603667,0.2695,[13 12] ; [5 3],[13.63636364 11.36363636] ; [4.36363636 3.63636364],0
n4,1,0.610823,0.258978,[18  7] ; [5 3],[17.42424242  7.57575758] ; [5.57575758 2.42424242],0
p10,1,0.610823,0.258978,[18  7] ; [5 3],[17.42424242  7.57575758] ; [5.57575758 2.42424242],0
a6,1,0.618402,0.24812,[15 10] ; [4 4],[14.39393939 10.60606061] ; [4.60606061 3.39393939],0
a4,1,0.632142,0.229167,[ 5 20] ; [1 7],[ 4.54545455 20.45454545] ; [1.45454545 6.54545455],0
s8,1,0.746108,0.104831,[11 14] ; [3 5],[10.60606061 14.39393939] ; [3.39393939 4.60606061],0
u2,1,0.761001,0.092517,[8 2] ; [6 1],[8.23529412 1.76470588] ; [5.76470588 1.23529412],0
r3,1,0.763341,0.090659,[20  5] ; [6 2],[19.6969697  5.3030303] ; [6.3030303 1.6969697],0
s3,1,0.766735,0.088,[11 14] ; [4 4],[11.36363636 13.63636364] ; [3.63636364 4.36363636],0
p8,1,0.766735,0.088,[11 14] ; [4 4],[11.36363636 13.63636364] ; [3.63636364 4.36363636],0
p9,1,0.773938,0.0825,[17  8] ; [5 3],[16.66666667  8.33333333] ; [5.33333333 2.66666667],0
n6,1,0.773938,0.0825,[17  8] ; [5 3],[16.66666667  8.33333333] ; [5.33333333 2.66666667],0
v4,1,0.773938,0.0825,[17  8] ; [5 3],[16.66666667  8.33333333] ; [5.33333333 2.66666667],0
p6,1,0.86829,0.0275,[ 7 18] ; [2 6],[ 6.81818182 18.18181818] ; [2.18181818 5.81818182],0
r4,1,0.899765,0.015865,[10 15] ; [3 5],[ 9.84848485 15.15151515] ; [3.15151515 4.84848485],0
s7,1,0.935004,0.00665,[ 9 14] ; [3 5],[ 8.90322581 14.09677419] ; [3.09677419 4.90322581],0
p3,1,0.938811,0.005893,[ 9 16] ; [3 5],[ 9.09090909 15.90909091] ; [2.90909091 5.09090909],0
p5,1,0.95419,0.0033,[ 6 19] ; [2 6],[ 6.06060606 18.93939394] ; [1.93939394 6.06060606],0
