Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,290.465465,[645  36] ; [64 95],[574.79642857 106.20357143] ; [134.20357143  24.79642857],1
s3,1,0.048229,3.901978,[392 284] ; [79 81],[380.85645933 295.14354067] ; [90.14354067 69.85645933],0
s1,1,0.059908,3.53994,[ 18 656] ; [  9 152],[ 21.79401198 652.20598802] ; [  5.20598802 155.79401198],0
b2,1,0.106389,2.607063,[155 242] ; [32 73],[147.88645418 249.11354582] ; [39.11354582 65.88645418],0
b3,1,0.106389,2.607063,[155 242] ; [32 73],[147.88645418 249.11354582] ; [39.11354582 65.88645418],0
b5,1,0.185277,1.754776,[405 277] ; [106  57],[412.42840237 269.57159763] ; [98.57159763 64.42840237],0
s4,1,0.222731,1.486687,[120 555] ; [ 22 138],[114.79041916 560.20958084] ; [ 27.20958084 132.79041916],0
n2,1,0.253347,1.304751,[101  29] ; [42 18],[97.84210526 32.15789474] ; [45.15789474 14.84210526],0
n3,1,0.27615,1.185941,[98 32] ; [40 19],[94.92063492 35.07936508] ; [43.07936508 15.92063492],0
p1,1,0.303219,1.059981,[ 59 620] ; [ 10 151],[ 55.775 623.225] ; [ 13.225 147.775],0
u4,1,0.356253,0.851058,[ 13 669] ; [  5 158],[ 14.52781065 667.47218935] ; [  3.47218935 159.52781065],0
a2,1,0.417564,0.65716,[167 515] ; [ 35 128],[163.03431953 518.96568047] ; [ 38.96568047 124.03431953],0
u1,1,0.476575,0.50669,[125 557] ; [ 26 137],[121.87218935 560.12781065] ; [ 29.12781065 133.87218935],0
a4,1,0.482793,0.492549,[309 372] ; [69 94],[304.99763033 376.00236967] ; [73.00236967 89.99763033],0
b4,1,0.516725,0.420426,[391 291] ; [98 65],[394.67218935 287.32781065] ; [94.32781065 68.67218935],0
n1,1,0.517248,0.419376,[44 85] ; [23 36],[45.97340426 83.02659574] ; [21.02659574 37.97340426],0
u3,1,0.653344,0.20171,[110  73] ; [37 28],[108.47177419  74.52822581] ; [38.52822581 26.47177419],0
d2,1,0.703024,0.145345,[324 355] ; [80 82],[326.1783591 352.8216409] ; [77.8216409 84.1783591],0
a8,1,0.758618,0.094431,[ 83 540] ; [ 21 126],[ 84.14545455 538.85454545] ; [ 19.85454545 127.14545455],0
a1,1,0.907171,0.013597,[ 32 650] ; [  8 155],[ 32.28402367 649.71597633] ; [  7.71597633 155.28402367],0
