Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,25.918232,[15 42] ; [104  55],[31.40277778 25.59722222] ; [87.59722222 71.40277778],1
a3,1,3e-06,21.696524,[29 28] ; [131  28],[42.22222222 14.77777778] ; [117.77777778  41.22222222],1
a4,1,4e-06,21.254506,[10 47] ; [84 75],[24.80555556 32.19444444] ; [69.19444444 89.80555556],1
d1,1,5e-06,20.871166,[21 36] ; [113  46],[35.36111111 21.63888889] ; [98.63888889 60.36111111],1
a6,1,0.00035,12.779319,[25 32] ; [112  47],[36.15277778 20.84722222] ; [100.84722222  58.15277778],1
d5,1,0.001976,9.571332,[39 18] ; [138  21],[46.70833333 10.29166667] ; [130.29166667  28.70833333],0
n4,1,0.001976,9.571332,[39 18] ; [138  21],[46.70833333 10.29166667] ; [130.29166667  28.70833333],0
d4,1,0.00309,8.753489,[39 18] ; [137  22],[46.44444444 10.55555556] ; [129.55555556  29.44444444],0
r1,1,0.008808,6.861258,[40 16] ; [138  21],[46.3627907  9.6372093] ; [131.6372093  27.3627907],0
p9,1,0.014071,6.029237,[44 12] ; [143  14],[49.16431925  6.83568075] ; [137.83568075  19.16431925],0
s4,1,0.022867,5.178607,[12 45] ; [ 15 144],[ 7.125 49.875] ; [ 19.875 139.125],0
p3,1,0.026849,4.900523,[24 33] ; [94 65],[31.13888889 25.86111111] ; [86.86111111 72.13888889],0
v1,1,0.03697,4.3518,[22 32] ; [87 65],[28.57281553 25.42718447] ; [80.42718447 71.57281553],0
p1,1,0.045497,4.000113,[ 8 49] ; [  9 149],[ 4.50697674 52.49302326] ; [ 12.49302326 145.50697674],0
b2,1,0.048035,3.908749,[ 9 27] ; [52 68],[14.07692308 21.92307692] ; [46.92307692 73.07692308],0
b3,1,0.048035,3.908749,[ 9 27] ; [52 68],[14.07692308 21.92307692] ; [46.92307692 73.07692308],0
v4,1,0.077146,3.124021,[51  5] ; [154   5],[53.39534884  2.60465116] ; [151.60465116   7.39534884],0
p4,1,0.109949,2.554951,[32 25] ; [108  51],[36.94444444 20.05555556] ; [103.05555556  55.94444444],0
d3,1,0.122167,2.389319,[33 24] ; [110  49],[37.73611111 19.26388889] ; [105.26388889  53.73611111],0
r2,1,0.145188,2.122094,[50  6] ; [149   8],[52.31924883  3.68075117] ; [146.68075117  10.31924883],0
b4,1,0.156837,2.004459,[29 28] ; [98 61],[33.51388889 23.48611111] ; [93.48611111 65.51388889],0
s3,1,0.195405,1.67639,[42 14] ; [103  54],[38.12206573 17.87793427] ; [106.87793427  50.12206573],0
p11,1,0.199319,1.647354,[45 12] ; [137  22],[48.02777778  8.97222222] ; [133.97222222  25.02777778],0
u2,1,0.213595,1.546894,[16 11] ; [21  7],[18.16363636  8.83636364] ; [18.83636364  9.16363636],0
p12,1,0.317437,0.999478,[ 3 54] ; [ 15 142],[ 4.79439252 52.20560748] ; [ 13.20560748 143.79439252],0
p10,1,0.317469,0.999346,[45 11] ; [135  22],[47.32394366  8.67605634] ; [132.67605634  24.32394366],0
p6,1,0.342368,0.901545,[19 37] ; [65 93],[21.98130841 34.01869159] ; [62.01869159 95.98130841],0
r4,1,0.359008,0.841359,[50  7] ; [146  13],[51.72222222  5.27777778] ; [144.27777778  14.72222222],0
v2,1,0.359041,0.841246,[27 25] ; [90 62],[29.82352941 22.17647059] ; [87.17647059 64.82352941],0
s7,1,0.368573,0.80847,[35 18] ; [111  42],[37.5631068 15.4368932] ; [108.4368932  44.5631068],0
n5,1,0.398734,0.712142,[42 15] ; [125  33],[44.2744186 12.7255814] ; [122.7255814  35.2744186],0
n6,1,0.423042,0.64185,[47 10] ; [138  21],[48.81944444  8.18055556] ; [136.18055556  22.81944444],0
a8,1,0.483365,0.491261,[ 7 46] ; [ 25 119],[ 8.60913706 44.39086294] ; [ 23.39086294 120.60913706],0
v3,1,0.560008,0.339691,[22 32] ; [68 82],[23.82352941 30.17647059] ; [66.17647059 83.82352941],0
n1,1,0.56514,0.330882,[3 7] ; [14 21],[3.77777778 6.22222222] ; [13.22222222 21.77777778],0
u3,1,0.567144,0.327485,[18 10] ; [20  8],[19.  9.] ; [19.  9.],0
a7,1,0.603314,0.270026,[37 19] ; [111  48],[38.54883721 17.45116279] ; [109.45116279  49.54883721],0
r3,1,0.629198,0.233151,[54  3] ; [153   6],[54.625  2.375] ; [152.375   6.625],0
p8,1,0.67511,0.175683,[32 25] ; [82 73],[30.6509434 26.3490566] ; [83.3490566 71.6509434],0
n3,1,0.739193,0.110837,[6 4] ; [23 12],[6.44444444 3.55555556] ; [22.55555556 12.44444444],0
p2,1,0.76286,0.091039,[47 10] ; [133  25],[47.72093023  9.27906977] ; [132.27906977  25.72093023],0
n2,1,0.842324,0.03957,[7 3] ; [24 12],[6.73913043 3.26086957] ; [24.26086957 11.73913043],0
s2,1,0.862337,0.030067,[34 22] ; [98 60],[34.54205607 21.45794393] ; [97.45794393 60.54205607],0
p5,1,0.880107,0.022751,[ 5 51] ; [ 15 141],[ 5.28301887 50.71698113] ; [ 14.71698113 141.28301887],0
s1,1,0.921362,0.009745,[ 2 55] ; [  6 152],[ 2.12093023 54.87906977] ; [  5.87906977 152.12093023],0
p7,1,0.930586,0.007588,[36 20] ; [100  54],[36.26666667 19.73333333] ; [99.73333333 54.26666667],0
b5,1,0.957907,0.002786,[35 22] ; [97 62],[34.83333333 22.16666667] ; [97.16666667 61.83333333],0
b1,1,0.957907,0.002786,[22 35] ; [62 97],[22.16666667 34.83333333] ; [61.83333333 97.16666667],0
s6,1,0.958231,0.002743,[45 12] ; [125  34],[44.86111111 12.13888889] ; [125.13888889  33.86111111],0
