Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.033253,4.532717,[23 18] ; [10  1],[26.01923077 14.98076923] ; [6.98076923 4.01923077],0
p9,1,0.054117,3.709091,[16 24] ; [8 3],[18.82352941 21.17647059] ; [5.17647059 5.82352941],0
r2,1,0.07601,3.148217,[19 20] ; [8 2],[21.48979592 17.51020408] ; [5.51020408 4.48979592],0
s6,1,0.081848,3.027819,[11 30] ; [6 5],[13.40384615 27.59615385] ; [3.59615385 7.40384615],0
d2,1,0.081848,3.027819,[11 30] ; [6 5],[13.40384615 27.59615385] ; [3.59615385 7.40384615],0
s7,1,0.088247,2.906067,[ 5 32] ; [4 7],[ 6.9375 30.0625] ; [2.0625 8.9375],0
b5,1,0.106852,2.600175,[26 15] ; [4 7],[23.65384615 17.34615385] ; [6.34615385 4.65384615],0
v1,1,0.109052,2.567912,[13 27] ; [6 4],[15.2 24.8] ; [3.8 6.2],0
s3,1,0.122576,2.384094,[13 26] ; [6 4],[15.12244898 23.87755102] ; [3.87755102 6.12244898],0
r3,1,0.154485,2.027393,[24 17] ; [9 2],[26.01923077 14.98076923] ; [6.98076923 4.01923077],0
n4,1,0.169968,1.883222,[12 29] ; [ 1 10],[10.25 30.75] ; [2.75 8.25],0
s2,1,0.170913,1.874913,[10 31] ; [5 6],[11.82692308 29.17307692] ; [3.17307692 7.82692308],0
n1,1,0.205903,1.6,[ 4 16] ; [2 2],[ 5. 15.] ; [1. 3.],0
p2,1,0.208137,1.584339,[24 17] ; [8 2],[25.7254902 15.2745098] ; [6.2745098 3.7254902],0
d4,1,0.215016,1.537324,[30 11] ; [10  1],[31.53846154  9.46153846] ; [8.46153846 2.53846154],0
p10,1,0.229817,1.441991,[16 25] ; [6 4],[17.68627451 23.31372549] ; [4.31372549 5.68627451],0
u3,1,0.234657,1.412406,[ 6 13] ; [4 3],[ 7.30769231 11.69230769] ; [2.69230769 4.30769231],0
s8,1,0.27776,1.178016,[ 3 38] ; [2 9],[ 3.94230769 37.05769231] ; [1.05769231 9.94230769],0
d1,1,0.281046,1.162026,[15 26] ; [6 5],[16.55769231 24.44230769] ; [4.44230769 6.55769231],0
u1,1,0.308358,1.037694,[ 1 40] ; [ 1 10],[ 1.57692308 39.42307692] ; [ 0.42307692 10.57692308],0
p3,1,0.350106,0.873072,[ 9 31] ; [4 7],[10.19607843 29.80392157] ; [2.80392157 8.19607843],0
p4,1,0.39477,0.7242,[13 28] ; [5 6],[14.19230769 26.80769231] ; [3.80769231 7.19230769],0
p11,1,0.437917,0.601735,[17 24] ; [6 5],[18.13461538 22.86538462] ; [4.86538462 6.13461538],0
a3,1,0.438526,0.600135,[22 19] ; [4 6],[20.90196078 20.09803922] ; [5.09803922 4.90196078],0
v2,1,0.459489,0.547138,[13 26] ; [5 6],[14.04 24.96] ; [3.96 7.04],0
p8,1,0.466299,0.530732,[13 28] ; [2 8],[12.05882353 28.94117647] ; [2.94117647 7.05882353],0
v3,1,0.479271,0.500523,[ 8 33] ; [1 9],[ 7.23529412 33.76470588] ; [1.76470588 8.23529412],0
n6,1,0.52952,0.395312,[18 23] ; [6 5],[18.92307692 22.07692308] ; [5.07692308 5.92307692],0
a6,1,0.554087,0.350047,[19 22] ; [4 7],[18.13461538 22.86538462] ; [4.86538462 6.13461538],0
n2,1,0.571608,0.32,[ 8 12] ; [1 3],[ 7.5 12.5] ; [1.5 2.5],0
a4,1,0.650734,0.204977,[12 29] ; [4 7],[12.61538462 28.38461538] ; [3.38461538 7.61538462],0
u2,1,0.658387,0.195489,[10  9] ; [3 4],[9.5 9.5] ; [3.5 3.5],0
p7,1,0.658531,0.195312,[15 25] ; [3 7],[14.4 25.6] ; [3.6 6.4],0
r1,1,0.666079,0.186223,[14 27] ; [3 8],[13.40384615 27.59615385] ; [3.59615385 7.40384615],0
d3,1,0.759535,0.093692,[24 17] ; [7 4],[24.44230769 16.55769231] ; [6.55769231 4.44230769],0
s4,1,0.772141,0.083854,[ 6 35] ; [2 9],[ 6.30769231 34.69230769] ; [1.69230769 9.30769231],0
a5,1,0.81195,0.056601,[17 24] ; [5 6],[17.34615385 23.65384615] ; [4.65384615 6.34615385],0
v4,1,0.853972,0.033875,[26 15] ; [6 3],[26.24 14.76] ; [5.76 3.24],0
a7,1,0.872041,0.025942,[25 16] ; [7 4],[25.23076923 15.76923077] ; [6.76923077 4.23076923],0
b4,1,0.872041,0.025942,[25 16] ; [7 4],[25.23076923 15.76923077] ; [6.76923077 4.23076923],0
p6,1,0.92845,0.008063,[ 4 36] ; [ 1 10],[ 3.92156863 36.07843137] ; [1.07843137 9.92156863],0
b1,1,0.958214,0.002745,[22 19] ; [6 5],[22.07692308 18.92307692] ; [5.92307692 5.07692308],0
b2,1,1.0,0.0,[ 6 15] ; [2 5],[ 6. 15.] ; [2. 5.],0
b3,1,1.0,0.0,[ 6 15] ; [2 5],[ 6. 15.] ; [2. 5.],0
