Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,6e-06,20.508015,[37 11] ; [17 36],[25.66336634 22.33663366] ; [28.33663366 24.66336634],1
p8,1,3.6e-05,17.073967,[37 10] ; [20 33],[26.79 20.21] ; [30.21 22.79],1
p7,1,3.6e-05,17.049578,[36 12] ; [18 35],[25.66336634 22.33663366] ; [28.33663366 24.66336634],1
p6,1,5.9e-05,16.127104,[25 23] ; [ 8 46],[15.52941176 32.47058824] ; [17.47058824 36.52941176],1
p12,1,0.002271,9.316722,[10 38] ; [ 1 52],[ 5.22772277 42.77227723] ; [ 5.77227723 47.22772277],0
v2,1,0.003853,8.352044,[29 17] ; [18 35],[21.83838384 24.16161616] ; [25.16161616 27.83838384],0
a6,1,0.02139,5.294723,[40  8] ; [34 20],[34.82352941 13.17647059] ; [39.17647059 14.82352941],0
r4,1,0.023002,5.168391,[45  3] ; [42 12],[40.94117647  7.05882353] ; [46.05882353  7.94117647],0
s8,1,0.02884,4.777114,[22 25] ; [14 40],[16.75247525 30.24752475] ; [19.24752475 34.75247525],0
p11,1,0.044624,4.032808,[41  7] ; [37 17],[36.70588235 11.29411765] ; [41.29411765 12.70588235],0
p5,1,0.053641,3.723835,[10 38] ; [ 4 49],[ 6.65346535 41.34653465] ; [ 7.34653465 45.65346535],0
p9,1,0.056948,3.624114,[41  6] ; [38 15],[37.13  9.87] ; [41.87 11.13],0
s2,1,0.074973,3.170645,[27 21] ; [20 32],[22.56 25.44] ; [24.44 27.56],0
r3,1,0.089127,2.890079,[45  3] ; [43  9],[42.24  5.76] ; [45.76  6.24],0
s7,1,0.099079,2.720298,[27 18] ; [22 29],[22.96875 22.03125] ; [26.03125 24.96875],0
v3,1,0.10002,2.705223,[23 24] ; [17 35],[18.98989899 28.01010101] ; [21.01010101 30.98989899],0
s5,1,0.137294,2.208024,[18 29] ; [13 40],[14.57 32.43] ; [16.43 36.57],0
p2,1,0.157952,1.993726,[38 10] ; [36 18],[34.82352941 13.17647059] ; [39.17647059 14.82352941],0
s3,1,0.174634,1.842706,[30 18] ; [26 27],[26.61386139 21.38613861] ; [29.38613861 23.61386139],0
d2,1,0.174679,1.842323,[11 37] ; [19 35],[14.11764706 33.88235294] ; [15.88235294 38.11764706],0
a8,1,0.183579,1.768412,[ 4 41] ; [ 9 40],[ 6.22340426 38.77659574] ; [ 6.77659574 42.22340426],0
r2,1,0.194968,1.679669,[44  4] ; [44  9],[41.82178218  6.17821782] ; [46.17821782  6.82178218],0
n2,1,0.205903,1.6,[4 2] ; [16  2],[5. 1.] ; [15.  3.],0
n4,1,0.220461,1.501365,[37 11] ; [35 18],[34.21782178 13.78217822] ; [37.78217822 15.21782178],0
p10,1,0.237586,1.394863,[39  9] ; [37 15],[36.48 11.52] ; [39.52 12.48],0
u2,1,0.300115,1.073684,[9 6] ; [ 8 11],[7.5 7.5] ; [9.5 9.5],0
v1,1,0.31297,1.0181,[21 27] ; [28 24],[23.52 24.48] ; [25.48 26.52],0
d3,1,0.413666,0.668239,[21 27] ; [28 26],[23.05882353 24.94117647] ; [25.94117647 28.05882353],0
p1,1,0.422457,0.643471,[ 9 39] ; [ 7 47],[ 7.52941176 40.47058824] ; [ 8.47058824 45.52941176],0
b1,1,0.427491,0.62963,[22 26] ; [29 25],[24. 24.] ; [27. 27.],0
