Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,1e-06,23.250052,[47 14] ; [14 32],[34.77570093 26.22429907] ; [26.22429907 19.77570093],1
s2,1,0.385194,0.754058,[21 41] ; [12 34],[18.94444444 43.05555556] ; [14.05555556 31.94444444],0
p7,1,0.405916,0.69073,[32 29] ; [19 24],[29.91346154 31.08653846] ; [21.08653846 21.91346154],0
n5,1,0.410464,0.677456,[24 38] ; [21 24],[26.07476636 35.92523364] ; [18.92523364 26.07476636],0
s5,1,0.423147,0.641559,[ 8 49] ; [ 4 41],[ 6.70588235 50.29411765] ; [ 5.29411765 39.70588235],0
b1,1,0.436339,0.605891,[33 29] ; [21 25],[31. 31.] ; [23. 23.],0
a1,1,0.437884,0.60182,[ 5 57] ; [ 2 44],[ 4.01851852 57.98148148] ; [ 2.98148148 43.01851852],0
s3,1,0.463936,0.536381,[32 30] ; [20 25],[30.13084112 31.86915888] ; [21.86915888 23.13084112],0
p11,1,0.578855,0.30809,[29 33] ; [24 22],[30.42592593 31.57407407] ; [22.57407407 23.42592593],0
v4,1,0.626627,0.236663,[48 14] ; [33 12],[46.93457944 15.06542056] ; [34.06542056 10.93457944],0
u2,1,0.631683,0.229785,[10  5] ; [19 13],[9.25531915 5.74468085] ; [19.74468085 12.25531915],0
s8,1,0.64238,0.215643,[13 49] ; [ 8 38],[12.05555556 49.94444444] ; [ 8.94444444 37.05555556],0
u3,1,0.655421,0.199134,[8 6] ; [16 16],[7.30434783 6.69565217] ; [16.69565217 15.30434783],0
n1,1,0.666115,0.18618,[ 8 13] ; [ 6 13],[ 7.35 13.65] ; [ 6.65 12.35],0
p1,1,0.721119,0.127423,[ 3 58] ; [ 3 43],[ 3.42056075 57.57943925] ; [ 2.57943925 43.42056075],0
b2,1,0.750223,0.101344,[ 9 26] ; [ 6 21],[ 8.46774194 26.53225806] ; [ 6.53225806 20.46774194],0
b3,1,0.750223,0.101344,[ 9 26] ; [ 6 21],[ 8.46774194 26.53225806] ; [ 6.53225806 20.46774194],0
n3,1,0.796004,0.066834,[13  8] ; [11  8],[12.6  8.4] ; [11.4  7.6],0
p9,1,0.805833,0.06042,[34 27] ; [24 21],[33.37735849 27.62264151] ; [24.62264151 20.37735849],0
b4,1,0.827767,0.047335,[35 27] ; [25 21],[34.44444444 27.55555556] ; [25.55555556 20.44444444],0
p10,1,0.844212,0.038616,[31 30] ; [22 23],[30.5 30.5] ; [22.5 22.5],0
n2,1,0.879189,0.023103,[14  9] ; [12  7],[14.23809524  8.76190476] ; [11.76190476  7.23809524],0
p2,1,0.891198,0.018711,[35 26] ; [27 19],[35.34579439 25.65420561] ; [26.65420561 19.34579439],0
s1,1,0.994111,5.4e-05,[ 4 57] ; [ 3 43],[ 3.99065421 57.00934579] ; [ 3.00934579 42.99065421],0
p8,1,1.0,0.0,[20 40] ; [15 30],[20. 40.] ; [15. 30.],0
