Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,41.449601,[124  21] ; [32 41],[103.76146789  41.23853211] ; [52.23853211 20.76146789],1
v1,1,0.160377,1.970666,[78 63] ; [33 40],[73.13551402 67.86448598] ; [37.86448598 35.13551402],0
b4,1,0.180381,1.794482,[72 74] ; [43 30],[76.66666667 69.33333333] ; [38.33333333 34.66666667],0
p7,1,0.183633,1.767978,[92 51] ; [39 32],[87.53738318 55.46261682] ; [43.46261682 27.53738318],0
p1,1,0.216871,1.524954,[  9 136] ; [ 8 65],[ 11.30733945 133.69266055] ; [ 5.69266055 67.30733945],0
d3,1,0.284565,1.14516,[63 83] ; [26 47],[59.33333333 86.66666667] ; [29.66666667 43.33333333],0
p8,1,0.29479,1.097617,[71 71] ; [31 42],[67.36744186 74.63255814] ; [34.63255814 38.36744186],0
s4,1,0.38942,0.740752,[ 23 122] ; [15 58],[ 25.27522936 119.72477064] ; [12.72477064 60.27522936],0
b1,1,0.389704,0.739865,[75 71] ; [33 40],[72. 74.] ; [36. 37.],0
a8,1,0.393027,0.729558,[ 18 122] ; [ 6 62],[ 16.15384615 123.84615385] ; [ 7.84615385 60.15384615],0
p4,1,0.414664,0.66539,[81 64] ; [36 36],[78.1797235 66.8202765] ; [38.8202765 33.1797235],0
u2,1,0.446513,0.579488,[11 12] ; [16 26],[ 9.55384615 13.44615385] ; [17.44615385 24.55384615],0
n2,1,0.470563,0.520654,[29 11] ; [18 10],[27.64705882 12.35294118] ; [19.35294118  8.64705882],0
p6,1,0.542767,0.370435,[52 90] ; [23 48],[50. 92.] ; [25. 46.],0
u3,1,0.698861,0.14966,[ 8 16] ; [16 26],[ 8.72727273 15.27272727] ; [15.27272727 26.72727273],0
s3,1,0.704958,0.143366,[79 67] ; [37 35],[77.68807339 68.31192661] ; [38.31192661 33.68807339],0
p12,1,0.755514,0.096956,[ 10 132] ; [ 6 67],[ 10.56744186 131.43255814] ; [ 5.43255814 67.56744186],0
n1,1,0.886126,0.020509,[16 23] ; [11 17],[15.71641791 23.28358209] ; [11.28358209 16.71641791],0
p5,1,0.906293,0.013857,[ 21 124] ; [10 62],[ 20.71428571 124.28571429] ; [10.28571429 61.71428571],0
