Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,66.642001,[ 3 40] ; [201  80],[27.07407407 15.92592593] ; [176.92592593 104.07407407],1
d4,1,0.0,29.131988,[24 19] ; [248  33],[36.09876543  6.90123457] ; [235.90123457  45.09876543],1
d2,1,9e-05,15.343994,[14 29] ; [178 100],[25.71962617 17.28037383] ; [166.28037383 111.71962617],1
a4,1,0.00084,11.149866,[15 27] ; [176 104],[24.91304348 17.08695652] ; [166.08695652 113.91304348],1
u1,1,0.001214,10.469514,[ 2 41] ; [ 77 204],[10.4845679 32.5154321] ; [ 68.5154321 212.4845679],0
d3,1,0.001255,10.407508,[20 23] ; [200  81],[29.19753086 13.80246914] ; [190.80246914  90.19753086],0
s6,1,0.002115,9.446746,[18 25] ; [184  94],[27.05919003 15.94080997] ; [174.94080997 103.05919003],0
v2,1,0.003032,8.787964,[13 28] ; [152 117],[21.82258065 19.17741935] ; [143.17741935 125.82258065],0
a2,1,0.006774,7.331877,[ 7 36] ; [105 176],[14.86419753 28.13580247] ; [ 97.13580247 183.86419753],0
p4,1,0.014391,5.98956,[12 30] ; [137 144],[19.374613 22.625387] ; [129.625387 151.374613],0
p7,1,0.014707,5.951249,[10 32] ; [121 156],[17.2476489 24.7523511] ; [113.7523511 163.2476489],0
b5,1,0.016449,5.754241,[20 23] ; [184  97],[27.07407407 15.92592593] ; [176.92592593 104.07407407],0
a6,1,0.021225,5.308213,[26 17] ; [216  65],[32.11728395 10.88271605] ; [209.88271605  71.11728395],0
r2,1,0.022948,5.172415,[36  6] ; [260  14],[39.34177215  2.65822785] ; [256.65822785  17.34177215],0
s8,1,0.031702,4.614559,[11 32] ; [120 160],[17.43962848 25.56037152] ; [113.56037152 166.43962848],0
p3,1,0.045546,3.998295,[10 33] ; [109 170],[15.89130435 27.10869565] ; [103.10869565 175.89130435],0
a3,1,0.04647,3.964485,[30 12] ; [236  45],[34.58823529  7.41176471] ; [231.41176471  49.58823529],0
p10,1,0.058257,3.586316,[25 16] ; [210  70],[30.01557632 10.98442368] ; [204.98442368  75.01557632],0
n2,1,0.10893,2.569671,[14  2] ; [63 30],[11.30275229  4.69724771] ; [65.69724771 27.30275229],0
p9,1,0.112389,2.520297,[29 13] ; [222  56],[32.94375  9.05625] ; [218.05625  59.94375],0
a7,1,0.113361,2.506724,[25 17] ; [201  80],[29.3869969 12.6130031] ; [196.6130031  84.3869969],0
p6,1,0.117083,2.455917,[ 6 37] ; [ 69 209],[10.04672897 32.95327103] ; [ 64.95327103 213.04672897],0
p2,1,0.121238,2.401255,[26 17] ; [201  78],[30.3136646 12.6863354] ; [196.6863354  82.3136646],0
n4,1,0.123662,2.370314,[29 13] ; [222  57],[32.8411215  9.1588785] ; [218.1588785  60.8411215],0
a8,1,0.132063,2.268089,[ 8 31] ; [ 30 224],[ 5.05802048 33.94197952] ; [ 32.94197952 221.05802048],0
s5,1,0.154468,2.027567,[ 9 33] ; [ 87 182],[12.96463023 29.03536977] ; [ 83.03536977 185.96463023],0
s7,1,0.157897,1.994254,[15 24] ; [136 133],[19.12012987 19.87987013] ; [131.87987013 137.12012987],0
