Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,57.461048,[ 44 673] ; [28 66],[ 63.65474723 653.34525277] ; [ 8.34525277 85.65474723],1
p12,1,0.0,52.789189,[ 41 676] ; [26 68],[ 59.23427867 657.76572133] ; [ 7.76572133 86.23427867],1
s5,1,0.0,49.050196,[216 482] ; [60 27],[245.41146497 452.58853503] ; [30.58853503 56.41146497],1
p3,1,0.0,37.575345,[338 383] ; [75 18],[365.81449631 355.18550369] ; [47.18550369 45.81449631],1
p4,1,0.0,36.15289,[406 312] ; [82 10],[432.57283951 285.42716049] ; [55.42716049 36.57283951],1
p8,1,0.0,30.772248,[356 354] ; [75 18],[381.08343711 328.91656289] ; [49.91656289 43.08343711],1
p6,1,0.0,28.103455,[242 468] ; [58 35],[265.25529265 444.74470735] ; [34.74470735 58.25529265],1
a1,1,4e-06,21.206304,[ 24 698] ; [13 81],[ 32.7377451 689.2622549] ; [ 4.2622549 89.7377451],1
s7,1,7e-06,20.314721,[318 372] ; [63 25],[337.90488432 352.09511568] ; [43.09511568 44.90488432],1
v3,1,1.9e-05,18.300265,[264 429] ; [56 35],[282.85714286 410.14285714] ; [37.14285714 53.85714286],1
s6,1,6.1e-05,16.058269,[473 238] ; [77 11],[489.42428035 221.57571965] ; [60.57571965 27.42428035],1
n5,1,0.000234,13.535864,[523 194] ; [85  9],[537.52897657 179.47102343] ; [70.47102343 23.52897657],1
s8,1,0.000657,11.608244,[310 408] ; [57 35],[325.31604938 392.68395062] ; [41.68395062 50.31604938],1
p7,1,0.001016,10.797635,[444 260] ; [74 18],[458.13065327 245.86934673] ; [59.86934673 32.13065327],0
n4,1,0.00119,10.505582,[543 176] ; [85  9],[555.3899139 163.6100861] ; [72.6100861 21.3899139],0
b5,1,0.003173,8.705286,[452 270] ; [44 50],[438.8627451 283.1372549] ; [57.1372549 36.8627451],0
r2,1,0.003488,8.532685,[707  12] ; [88  6],[703.08118081  15.91881919] ; [91.91881919  2.08118081],0
v1,1,0.004233,8.1809,[372 334] ; [63 29],[384.84962406 321.15037594] ; [50.15037594 41.84962406],0
n6,1,0.007758,7.088616,[606 113] ; [88  5],[614.51477833 104.48522167] ; [79.48522167 13.51477833],0
p9,1,0.014743,5.94698,[597 114] ; [87  6],[604.88059701 106.11940299] ; [79.11940299 13.88059701],0
p10,1,0.021742,5.2663,[575 139] ; [84  9],[583.05576208 130.94423792] ; [75.94423792 17.05576208],0
s1,1,0.026173,4.944582,[ 21 687] ; [ 7 87],[ 24.71820449 683.28179551] ; [ 3.28179551 90.71820449],0
u4,1,0.028904,4.773296,[ 13 709] ; [ 5 89],[ 15.92647059 706.07352941] ; [ 2.07352941 91.92647059],0
s2,1,0.069871,3.286044,[362 352] ; [57 37],[370.2549505 343.7450495] ; [48.7450495 45.2549505],0
b3,1,0.074419,3.182748,[151 271] ; [32 36],[157.60408163 264.39591837] ; [25.39591837 42.60408163],0
b2,1,0.074419,3.182748,[151 271] ; [32 36],[157.60408163 264.39591837] ; [25.39591837 42.60408163],0
a2,1,0.081579,3.033164,[182 540] ; [16 78],[175.19117647 546.80882353] ; [22.80882353 71.19117647],0
n3,1,0.097568,2.744851,[121  36] ; [10  7],[118.20114943  38.79885057] ; [12.79885057  4.20114943],0
n1,1,0.130966,2.281021,[58 99] ; [9 7],[60.80346821 96.19653179] ; [6.19653179 9.80346821],0
a6,1,0.141327,2.163446,[503 217] ; [58 35],[496.82656827 223.17343173] ; [64.17343173 28.82656827],0
a3,1,0.157213,2.000828,[508 211] ; [73 21],[513.82410824 205.17589176] ; [67.17589176 26.82410824],0
p11,1,0.162915,1.946956,[570 152] ; [80 14],[575.12254902 146.87745098] ; [74.87745098 19.12254902],0
p2,1,0.175967,1.831362,[596 124] ; [83 11],[600.58968059 119.41031941] ; [78.41031941 15.58968059],0
s3,1,0.222498,1.488185,[396 315] ; [58 35],[401.48507463 309.51492537] ; [52.51492537 40.48507463],0
