Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,70.285254,[109  62] ; [ 21 112],[73.125 97.875] ; [56.875 76.125],1
p6,1,0.0,46.988592,[86 85] ; [ 17 116],[ 57.9375 113.0625] ; [45.0625 87.9375],1
p2,1,0.0,40.04268,[156  15] ; [81 52],[133.3125  37.6875] ; [103.6875  29.3125],1
p7,1,0.0,36.710123,[121  50] ; [46 83],[95.19 75.81] ; [71.81 57.19],1
p8,1,0.0,35.324075,[107  63] ; [38 95],[81.35313531 88.64686469] ; [63.64686469 69.35313531],1
p10,1,0.0,29.742317,[147  23] ; [79 55],[126.38157895  43.61842105] ; [99.61842105 34.38157895],1
s7,1,3e-06,22.033471,[95 68] ; [40 90],[75.10238908 87.89761092] ; [59.89761092 70.10238908],1
p9,1,5e-06,20.984749,[152  20] ; [86 43],[136.  36.] ; [102.  27.],1
s8,1,5e-06,20.870574,[87 85] ; [ 33 100],[ 67.67213115 104.32786885] ; [52.32786885 80.67213115],1
r4,1,8e-06,20.032864,[156  16] ; [95 39],[141.08496732  30.91503268] ; [109.91503268  24.08496732],1
s2,1,9e-06,19.641404,[99 72] ; [43 90],[79.875 91.125] ; [62.125 70.875],1
r3,1,1e-05,19.547265,[161  10] ; [102  31],[147.9375  23.0625] ; [115.0625  17.9375],1
s6,1,1e-05,19.520908,[125  43] ; [65 66],[106.75585284  61.24414716] ; [83.24414716 47.75585284],1
v4,1,1.3e-05,19.034288,[166   6] ; [109  25],[154.5751634  17.4248366] ; [120.4248366  13.5751634],1
n6,1,0.000181,14.01974,[159  12] ; [104  29],[147.9375  23.0625] ; [115.0625  17.9375],1
s3,1,0.000268,13.284267,[111  60] ; [58 74],[95.37623762 75.62376238] ; [73.62376238 58.37623762],1
p11,1,0.000394,12.562561,[138  34] ; [83 51],[124.22222222  47.77777778] ; [96.77777778 37.22222222],1
r1,1,0.000596,11.787064,[136  35] ; [82 51],[122.625  48.375] ; [95.375 37.625],1
p5,1,0.00094,10.941776,[ 32 136] ; [  8 125],[ 22.3255814 145.6744186] ; [ 17.6744186 115.3255814],1
d1,1,0.001069,10.704072,[103  69] ; [55 79],[88.81045752 83.18954248] ; [69.18954248 64.81045752],0
d5,1,0.001081,10.683302,[141  30] ; [88 45],[128.8125  42.1875] ; [100.1875  32.8125],0
d3,1,0.001463,10.125256,[117  55] ; [66 66],[103.53947368  68.46052632] ; [79.46052632 52.53947368],0
n4,1,0.00442,8.102679,[155  16] ; [106  28],[146.33114754  24.66885246] ; [114.66885246  19.33114754],0
s5,1,0.00459,8.034178,[ 61 104] ; [ 29 104],[ 49.83221477 115.16778523] ; [40.16778523 92.83221477],0
