Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.654135,[44 51] ; [68 17],[59.11111111 35.88888889] ; [52.88888889 32.11111111],1
v1,1,0.000269,13.274851,[54 41] ; [69 15],[65.27932961 29.72067039] ; [57.72067039 26.27932961],1
p5,1,0.004816,7.947303,[13 84] ; [26 59],[20.78571429 76.21428571] ; [18.21428571 66.78571429],0
a1,1,0.012861,6.188074,[ 3 94] ; [11 74],[ 7.46153846 89.53846154] ; [ 6.53846154 78.46153846],0
n4,1,0.022181,5.231534,[79 18] ; [79  6],[84.20879121 12.79120879] ; [73.79120879 11.20879121],0
s4,1,0.023544,5.127932,[28 67] ; [13 72],[21.63888889 73.36111111] ; [19.36111111 65.63888889],0
n5,1,0.093187,2.818446,[78 19] ; [76  9],[82.07692308 14.92307692] ; [71.92307692 13.07692308],0
s6,1,0.099125,2.719566,[85 10] ; [67 16],[81.12359551 13.87640449] ; [70.87640449 12.12359551],0
s7,1,0.103004,2.658412,[71 23] ; [70 12],[75.30681818 18.69318182] ; [65.69318182 16.30681818],0
a7,1,0.144556,2.12878,[71 26] ; [53 31],[66.45303867 30.54696133] ; [57.54696133 26.45303867],0
p12,1,0.15485,2.02381,[11 85] ; [16 68],[14.4 81.6] ; [12.6 71.4],0
p7,1,0.171322,1.871341,[77 19] ; [72 10],[80.35955056 15.64044944] ; [68.64044944 13.35955056],0
d2,1,0.224567,1.474943,[60 37] ; [45 40],[55.96153846 41.03846154] ; [49.03846154 35.96153846],0
b1,1,0.23352,1.41929,[45 52] ; [32 53],[41.03846154 55.96153846] ; [35.96153846 49.03846154],0
n3,1,0.268509,1.224348,[14  4] ; [9 6],[12.54545455  5.45454545] ; [10.45454545  4.54545455],0
a2,1,0.298882,1.079176,[27 70] ; [18 67],[23.98351648 73.01648352] ; [21.01648352 63.98351648],0
a3,1,0.300609,1.071489,[71 26] ; [67 17],[73.9558011 23.0441989] ; [64.0441989 19.9558011],0
u4,1,0.31891,0.993413,[ 2 95] ; [ 4 81],[ 3.1978022 93.8021978] ; [ 2.8021978 82.1978022],0
r2,1,0.324372,0.971235,[93  2] ; [80  4],[91.81564246  3.18435754] ; [81.18435754  2.81564246],0
r4,1,0.336792,0.922606,[89  8] ; [81  4],[90.6043956  6.3956044] ; [79.3956044  5.6043956],0
p2,1,0.362621,0.828797,[85 12] ; [78  7],[86.87362637 10.12637363] ; [76.12637363  8.87362637],0
p10,1,0.376781,0.781179,[85 12] ; [77  7],[86.81767956 10.18232044] ; [75.18232044  8.81767956],0
b5,1,0.395489,0.721998,[63 34] ; [50 35],[60.22527473 36.77472527] ; [52.77472527 32.22527473],0
p8,1,0.403671,0.697363,[67 30] ; [62 21],[69.51666667 27.48333333] ; [59.48333333 23.51666667],0
p1,1,0.41123,0.675241,[12 85] ; [14 70],[13.93370166 83.06629834] ; [12.06629834 71.93370166],0
p3,1,0.417372,0.657703,[63 34] ; [60 25],[65.55494505 31.44505495] ; [57.44505495 27.55494505],0
u2,1,0.462297,0.540328,[16 10] ; [13  5],[17.13636364  8.86363636] ; [11.86363636  6.13636364],0
