Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.004815,7.947826,[28  8] ; [5 9],[23.76 12.24] ; [9.24 4.76],0
d4,1,0.013284,6.13092,[17 19] ; [12  2],[20.88 15.12] ; [8.12 5.88],0
v1,1,0.015834,5.821206,[ 6 30] ; [7 7],[ 9.36 26.64] ; [ 3.64 10.36],0
d3,1,0.024462,5.061601,[13 23] ; [10  4],[16.56 19.44] ; [6.44 7.56],0
p3,1,0.030356,4.688995,[ 5 30] ; [6 8],[ 7.85714286 27.14285714] ; [ 3.14285714 10.85714286],0
n6,1,0.044952,4.020434,[19 17] ; [ 3 11],[15.84 20.16] ; [6.16 7.84],0
u3,1,0.046301,3.970612,[ 2 12] ; [3 2],[ 3.68421053 10.31578947] ; [1.31578947 3.68421053],0
u2,1,0.046301,3.970612,[ 2 12] ; [3 2],[ 3.68421053 10.31578947] ; [1.31578947 3.68421053],0
d2,1,0.080746,3.049828,[17 18] ; [ 3 11],[14.28571429 20.71428571] ; [5.71428571 8.28571429],0
p7,1,0.10331,2.653693,[ 5 29] ; [5 9],[ 7.08333333 26.91666667] ; [ 2.91666667 11.08333333],0
s7,1,0.253943,1.301478,[ 8 26] ; [ 1 11],[ 6.65217391 27.34782609] ; [2.34782609 9.65217391],0
n3,1,0.262125,1.257498,[ 9 13] ; [4 2],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
s3,1,0.266328,1.235561,[11 24] ; [ 2 11],[ 9.47916667 25.52083333] ; [3.52083333 9.47916667],0
a5,1,0.278203,1.17585,[19 17] ; [5 9],[17.28 18.72] ; [6.72 7.28],0
n2,1,0.311405,1.024707,[13 10] ; [2 4],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
a7,1,0.324198,0.971935,[15 21] ; [8 6],[16.56 19.44] ; [6.44 7.56],0
b4,1,0.362806,0.828157,[18 18] ; [9 5],[19.44 16.56] ; [7.56 6.44],0
r2,1,0.37842,0.775827,[23 11] ; [7 6],[21.70212766 12.29787234] ; [8.29787234 4.70212766],0
s8,1,0.383525,0.759374,[ 6 30] ; [ 1 13],[ 5.04 30.96] ; [ 1.96 12.04],0
p1,1,0.383525,0.759374,[ 6 30] ; [ 1 13],[ 5.04 30.96] ; [ 1.96 12.04],0
n1,1,0.410806,0.676467,[12 11] ; [2 4],[11.10344828 11.89655172] ; [2.89655172 3.10344828],0
p10,1,0.447699,0.576471,[11 24] ; [6 8],[12.14285714 22.85714286] ; [4.85714286 9.14285714],0
d5,1,0.4617,0.54177,[19 17] ; [9 5],[20.16 15.84] ; [7.84 6.16],0
a6,1,0.4617,0.54177,[17 19] ; [5 9],[15.84 20.16] ; [6.16 7.84],0
b5,1,0.474769,0.510856,[14 22] ; [7 7],[15.12 20.88] ; [5.88 8.12],0
p2,1,0.483927,0.49,[ 9 26] ; [5 9],[10. 25.] ; [ 4. 10.],0
s6,1,0.484228,0.489325,[ 7 29] ; [ 4 10],[ 7.92 28.08] ; [ 3.08 10.92],0
a2,1,0.509836,0.434404,[ 5 31] ; [ 1 13],[ 4.32 31.68] ; [ 1.68 12.32],0
s2,1,0.513785,0.426351,[ 5 31] ; [ 3 11],[ 5.76 30.24] ; [ 2.24 11.76],0
s1,1,0.528733,0.396825,[ 3 33] ; [ 2 12],[ 3.6 32.4] ; [ 1.4 12.6],0
b1,1,0.61333,0.255355,[23 13] ; [10  4],[23.76 12.24] ; [9.24 4.76],0
d1,1,0.659027,0.194707,[13 23] ; [6 8],[13.68 22.32] ; [5.32 8.68],0
s4,1,0.693935,0.154859,[ 6 30] ; [ 3 11],[ 6.48 29.52] ; [ 2.52 11.48],0
v4,1,0.723413,0.125246,[20 16] ; [7 7],[19.44 16.56] ; [7.56 6.44],0
p8,1,0.726339,0.1225,[ 6 29] ; [ 3 11],[ 6.42857143 28.57142857] ; [ 2.57142857 11.42857143],0
s5,1,0.782836,0.075969,[ 4 31] ; [ 2 12],[ 4.28571429 30.71428571] ; [ 1.71428571 12.28571429],0
v3,1,0.796017,0.066825,[ 9 27] ; [ 4 10],[ 9.36 26.64] ; [ 3.64 10.36],0
a4,1,0.869744,0.026891,[13 21] ; [5 9],[12.75 21.25] ; [5.25 8.75],0
p4,1,0.910752,0.012564,[ 7 28] ; [ 3 11],[ 7.14285714 27.85714286] ; [ 2.85714286 11.14285714],0
r1,1,0.938958,0.005864,[15 21] ; [6 8],[15.12 20.88] ; [5.88 8.12],0
p9,1,0.966203,0.001795,[12 21] ; [5 9],[11.93617021 21.06382979] ; [5.06382979 8.93617021],0
r4,1,0.971036,0.001318,[ 5 31] ; [ 2 12],[ 5.04 30.96] ; [ 1.96 12.04],0
a3,1,0.977929,0.000765,[22 12] ; [9 5],[21.95833333 12.04166667] ; [9.04166667 4.95833333],0
b3,1,0.979171,0.000682,[11 15] ; [3 4],[11.03030303 14.96969697] ; [2.96969697 4.03030303],0
b2,1,0.979171,0.000682,[11 15] ; [3 4],[11.03030303 14.96969697] ; [2.96969697 4.03030303],0
