Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.663973,[144 119] ; [ 46 127],[114.61009174 148.38990826] ; [75.38990826 97.61009174],1
v2,1,1e-06,24.584444,[188  80] ; [80 92],[163.23636364 104.76363636] ; [104.76363636  67.23636364],1
n5,1,4.8e-05,16.508084,[237  34] ; [127  49],[220.68008949  50.31991051] ; [143.31991051  32.68008949],1
p9,1,9.3e-05,15.283186,[250  21] ; [141  36],[236.52008929  34.47991071] ; [154.47991071  22.52008929],1
p10,1,0.000131,14.623797,[245  26] ; [136  40],[230.98657718  40.01342282] ; [150.01342282  25.98657718],1
n6,1,0.0013,10.34306,[247  24] ; [142  34],[235.83668904  35.16331096] ; [153.16331096  22.83668904],0
p8,1,0.001899,9.644838,[187  83] ; [97 80],[171.54362416  98.45637584] ; [112.45637584  64.54362416],0
s8,1,0.005286,7.779067,[150 120] ; [ 74 102],[135.60538117 134.39461883] ; [88.39461883 87.60538117],0
p6,1,0.009336,6.75741,[148 120] ; [ 75 101],[134.6036036 133.3963964] ; [88.3963964 87.6036036],0
p12,1,0.011451,6.394021,[ 31 241] ; [  8 169],[ 23.62583519 248.37416481] ; [ 15.37416481 161.62583519],0
r4,1,0.014367,5.992522,[257  16] ; [155  22],[249.94666667  23.05333333] ; [162.05333333  14.94666667],0
n4,1,0.014584,5.965999,[236  36] ; [138  39],[226.56570156  45.43429844] ; [147.43429844  29.56570156],0
p11,1,0.028774,4.78107,[232  41] ; [136  41],[223.25333333  49.74666667] ; [144.74666667  32.25333333],0
s1,1,0.030406,4.686203,[  5 263] ; [ 10 167],[  9.03370787 258.96629213] ; [  5.96629213 171.03370787],0
p2,1,0.030986,4.653759,[253  19] ; [153  23],[246.5  25.5] ; [159.5  16.5],0
s5,1,0.031653,4.617187,[116 146] ; [ 58 113],[105.28406467 156.71593533] ; [ 68.71593533 102.28406467],0
p7,1,0.046087,3.978414,[206  63] ; [119  56],[196.90315315  72.09684685] ; [128.09684685  46.90315315],0
p3,1,0.047834,3.915825,[195  78] ; [110  66],[185.4454343  87.5545657] ; [119.5545657  56.4454343],0
u4,1,0.054811,3.687838,[  9 264] ; [  1 176],[  6.06666667 266.93333333] ; [  3.93333333 173.06666667],0
p5,1,0.064339,3.421842,[ 50 222] ; [ 21 156],[ 43.01113586 228.98886414] ; [ 27.98886414 149.01113586],0
u1,1,0.066791,3.360182,[ 73 200] ; [ 34 143],[ 64.91333333 208.08666667] ; [ 42.08666667 134.91333333],0
b5,1,0.070123,3.280143,[164 109] ; [91 86],[154.7 118.3] ; [100.3  76.7],0
a7,1,0.07046,3.272278,[214  58] ; [126  51],[205.9688196  66.0311804] ; [134.0311804  42.9688196],0
v4,1,0.092635,2.827979,[265   7] ; [166  10],[261.67857143  10.32142857] ; [169.32142857   6.67857143],0
r1,1,0.101269,2.685444,[233  38] ; [141  35],[226.74272931  44.25727069] ; [147.25727069  28.74272931],0
a8,1,0.114255,2.494358,[ 37 205] ; [ 16 146],[ 31.74752475 210.25247525] ; [ 21.25247525 140.74752475],0
d1,1,0.148422,2.088396,[208  65] ; [124  53],[201.41333333  71.58666667] ; [130.58666667  46.41333333],0
r3,1,0.151291,2.059183,[266   7] ; [166   9],[263.25   9.75] ; [168.75   6.25],0
d4,1,0.154412,2.02812,[249  24] ; [154  23],[244.48666667  28.51333333] ; [158.51333333  18.48666667],0
a2,1,0.158561,1.987896,[ 83 190] ; [ 43 134],[ 76.44 196.56] ; [ 49.56 127.44],0
s4,1,0.178226,1.812358,[ 45 224] ; [ 38 136],[ 50.39954853 218.60045147] ; [ 32.60045147 141.39954853],0
a5,1,0.189988,1.717713,[225  48] ; [137  40],[219.61333333  53.38666667] ; [142.38666667  34.61333333],0
s2,1,0.248452,1.331987,[155 113] ; [92 84],[149.09009009 118.90990991] ; [97.90990991 78.09009009],0
u3,1,0.316821,1.002024,[45 20] ; [27 18],[42.54545455 22.45454545] ; [29.45454545 15.54545455],0
n1,1,0.319265,0.991953,[20 23] ; [17 30],[17.67777778 25.32222222] ; [19.32222222 27.67777778],0
a6,1,0.323243,0.97578,[194  79] ; [118  59],[189.28  83.72] ; [122.72  54.28],0
n2,1,0.335922,0.925933,[34  9] ; [33 14],[32.01111111 10.98888889] ; [34.98888889 12.01111111],0
r2,1,0.347958,0.880892,[258  13] ; [162  12],[255.7752809  15.2247191] ; [164.2247191   9.7752809],0
s3,1,0.360788,0.83515,[147 119] ; [105  71],[151.6561086 114.3438914] ; [100.3438914  75.6561086],0
s7,1,0.389364,0.740929,[148 108] ; [90 78],[143.69811321 112.30188679] ; [94.30188679 73.69811321],0
b4,1,0.427714,0.629024,[163 110] ; [99 78],[158.94666667 114.05333333] ; [103.05333333  73.94666667],0
a3,1,0.467883,0.526972,[208  64] ; [130  47],[204.75723831  67.24276169] ; [133.24276169  43.75723831],0
s6,1,0.485834,0.48574,[202  64] ; [127  47],[198.89545455  67.10454545] ; [130.10454545  43.89545455],0
a4,1,0.50414,0.446211,[144 128] ; [88 89],[140.54342984 131.45657016] ; [91.45657016 85.54342984],0
b2,1,0.54337,0.36933,[ 71 111] ; [39 71],[ 68.56164384 113.43835616] ; [41.43835616 68.56164384],0
b3,1,0.54337,0.36933,[ 71 111] ; [39 71],[ 68.56164384 113.43835616] ; [41.43835616 68.56164384],0
u2,1,0.564518,0.331942,[36 29] ; [28 18],[37.47747748 27.52252252] ; [26.52252252 19.47747748],0
d2,1,0.594344,0.283612,[156 116] ; [97 80],[153.26503341 118.73496659] ; [99.73496659 77.26503341],0
d3,1,0.664741,0.187816,[216  57] ; [137  40],[214.15333333  58.84666667] ; [138.84666667  38.15333333],0
p1,1,0.685123,0.164416,[ 23 248] ; [ 17 160],[ 24.19642857 246.80357143] ; [ 15.80357143 161.19642857],0
b1,1,0.694995,0.153731,[106 167] ; [ 72 105],[107.98666667 165.01333333] ; [ 70.01333333 106.98666667],0
a1,1,0.725529,0.123257,[ 16 257] ; [  9 168],[ 15.16666667 257.83333333] ; [  9.83333333 167.16666667],0
n3,1,0.875054,0.024725,[30 12] ; [35 13],[30.33333333 11.66666667] ; [34.66666667 13.33333333],0
