Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,29.78116,[ 14 242] ; [16 38],[ 24.77419355 231.22580645] ; [ 5.22580645 48.77419355],1
s5,1,0.0,28.675558,[ 82 166] ; [38 14],[ 99.2 148.8] ; [20.8 31.2],1
p12,1,1e-06,24.435204,[ 22 235] ; [18 36],[ 33.05466238 223.94533762] ; [ 6.94533762 47.05466238],1
v3,1,0.002659,9.027799,[133 115] ; [41 13],[142.88741722 105.11258278] ; [31.11258278 22.88741722],0
a1,1,0.0033,8.633598,[ 11 246] ; [ 8 46],[ 15.70096463 241.29903537] ; [ 3.29903537 50.70096463],0
p8,1,0.004934,7.903588,[162  93] ; [45  9],[170.82524272  84.17475728] ; [36.17475728 17.82524272],0
p3,1,0.005763,7.622927,[170  87] ; [46  8],[178.49517685  78.50482315] ; [37.50482315 16.49517685],0
p6,1,0.006158,7.503531,[120 134] ; [36 17],[129.06840391 124.93159609] ; [26.93159609 26.06840391],0
p10,1,0.006628,7.370988,[216  40] ; [53  1],[222.14193548  33.85806452] ; [46.85806452  7.14193548],0
p7,1,0.008659,6.891798,[182  73] ; [47  6],[189.59415584  65.40584416] ; [39.40584416 13.59415584],0
b5,1,0.010533,6.542528,[158  99] ; [23 31],[149.57234727 107.42765273] ; [31.42765273 22.57234727],0
d3,1,0.011938,6.320086,[203  54] ; [34 20],[195.8488746  61.1511254] ; [41.1511254 12.8488746],0
s7,1,0.014225,6.010026,[133 111] ; [36 13],[140.73720137 103.26279863] ; [28.26279863 20.73720137],0
b3,1,0.016518,5.746835,[ 54 107] ; [23 20],[ 60.76960784 100.23039216] ; [16.23039216 26.76960784],0
b2,1,0.016518,5.746835,[ 54 107] ; [23 20],[ 60.76960784 100.23039216] ; [16.23039216 26.76960784],0
a2,1,0.022167,5.232638,[ 83 174] ; [ 9 45],[ 76.02572347 180.97427653] ; [15.97427653 38.02572347],0
a5,1,0.032486,4.572674,[217  40] ; [39 15],[211.54983923  45.45016077] ; [44.45016077  9.54983923],0
n5,1,0.036519,4.372701,[206  49] ; [50  4],[211.26213592  43.73786408] ; [44.73786408  9.26213592],0
s8,1,0.042211,4.126718,[124 130] ; [34 19],[130.72312704 123.27687296] ; [27.27687296 25.72312704],0
p11,1,0.049645,3.853398,[210  47] ; [50  4],[214.85530547  42.14469453] ; [45.14469453  8.85530547],0
p9,1,0.059171,3.560471,[223  32] ; [52  2],[226.94174757  28.05825243] ; [48.05825243  5.94174757],0
a6,1,0.087121,2.926776,[187  70] ; [33 21],[181.80064309  75.19935691] ; [38.19935691 15.80064309],0
a4,1,0.112098,2.524396,[130 126] ; [21 33],[124.69677419 131.30322581] ; [26.30322581 27.69677419],0
u2,1,0.114653,2.488889,[32 28] ; [8 2],[34.28571429 25.71428571] ; [5.71428571 4.28571429],0
d5,1,0.119947,2.418013,[229  28] ; [44 10],[225.59807074  31.40192926] ; [47.40192926  6.59807074],0
n3,1,0.139969,2.178305,[36  7] ; [7 4],[34.24074074  8.75925926] ; [8.75925926 2.24074074],0
v1,1,0.18302,1.772925,[173  79] ; [42 12],[177.05882353  74.94117647] ; [37.94117647 16.05882353],0
r2,1,0.185105,1.756152,[242  12] ; [49  5],[239.98051948  14.01948052] ; [51.01948052  2.98051948],0
r3,1,0.189178,1.724011,[251   6] ; [50  3],[249.53870968   7.46129032] ; [51.46129032  1.53870968],0
s6,1,0.193419,1.69138,[182  69] ; [43 10],[185.77302632  65.22697368] ; [39.22697368 13.77302632],0
u4,1,0.199313,1.6474,[  6 251] ; [ 3 51],[  7.43729904 249.56270096] ; [ 1.56270096 52.43729904],0
n6,1,0.251664,1.314044,[221  33] ; [50  4],[223.48701299  30.51298701] ; [47.51298701  6.48701299],0
n2,1,0.283931,1.148179,[32 10] ; [10  1],[33.28301887  8.71698113] ; [8.71698113 2.28301887],0
d1,1,0.307578,1.041049,[180  77] ; [34 20],[176.84244373  80.15755627] ; [37.15755627 16.84244373],0
n4,1,0.380531,0.768987,[211  46] ; [47  7],[213.20257235  43.79742765] ; [44.79742765  9.20257235],0
a3,1,0.406385,0.689352,[196  61] ; [44 10],[198.32797428  58.67202572] ; [41.67202572 12.32797428],0
s1,1,0.434252,0.611423,[  5 250] ; [ 2 52],[  5.77669903 249.22330097] ; [ 1.22330097 52.77669903],0
p2,1,0.489618,0.477365,[230  27] ; [50  4],[231.38263666  25.61736334] ; [48.61736334  5.38263666],0
u3,1,0.510051,0.433962,[36 25] ; [7 3],[36.94366197 24.05633803] ; [6.05633803 3.94366197],0
v4,1,0.608375,0.262547,[241  14] ; [51  2],[241.75324675  13.24675325] ; [50.24675325  2.75324675],0
d2,1,0.616224,0.25121,[147 109] ; [29 25],[145.34193548 110.65806452] ; [30.65806452 23.34193548],0
r1,1,0.68585,0.163615,[218  37] ; [45  9],[217.03883495  37.96116505] ; [45.96116505  8.03883495],0
b1,1,0.69073,0.158296,[ 93 164] ; [18 36],[ 91.7266881 165.2733119] ; [19.2733119 34.7266881],0
b4,1,0.692364,0.156538,[155 102] ; [31 23],[153.70418006 103.29581994] ; [32.29581994 21.70418006],0
s3,1,0.717454,0.130946,[140 111] ; [31 22],[141.1875 109.8125] ; [29.8125 23.1875],0
u1,1,0.720483,0.128031,[ 63 194] ; [12 42],[ 61.97749196 195.02250804] ; [13.02250804 40.97749196],0
n1,1,0.765475,0.088983,[17 25] ; [5 6],[17.43396226 24.56603774] ; [4.56603774 6.43396226],0
a8,1,0.767725,0.087233,[ 31 193] ; [ 6 43],[ 30.35897436 193.64102564] ; [ 6.64102564 42.35897436],0
a7,1,0.821733,0.050767,[198  58] ; [41 13],[197.36774194  58.63225806] ; [41.63225806 12.36774194],0
s4,1,0.861908,0.030257,[ 36 219] ; [ 7 46],[ 35.60064935 219.39935065] ; [ 7.39935065 45.60064935],0
s2,1,0.865879,0.028526,[140 113] ; [30 23],[140.55555556 112.44444444] ; [29.44444444 23.55555556],0
d4,1,0.877068,0.023928,[221  36] ; [46  8],[220.63987138  36.36012862] ; [46.36012862  7.63987138],0
r4,1,0.916269,0.011053,[239  18] ; [50  4],[238.81993569  18.18006431] ; [50.18006431  3.81993569],0
