Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,70.73726,[55 62] ; [99  1],[83.03225806 33.96774194] ; [70.96774194 29.03225806],1
d2,1,0.0,69.976393,[27 89] ; [81 20],[57.73271889 58.26728111] ; [50.26728111 50.73271889],1
d5,1,0.0,59.985873,[58 59] ; [98  3],[83.72477064 33.27522936] ; [72.27522936 28.72477064],1
d3,1,0.0,53.613576,[21 96] ; [68 34],[47.54794521 69.45205479] ; [41.45205479 60.54794521],1
a5,1,0.0,29.811086,[59 58] ; [87 15],[78. 39.] ; [68. 34.],1
a4,1,0.0,29.339277,[28 88] ; [61 40],[47.57603687 68.42396313] ; [41.42396313 59.57603687],1
a3,1,1.4e-05,18.936066,[67 50] ; [86 16],[81.73972603 35.26027397] ; [71.26027397 30.73972603],1
p4,1,0.002462,9.16892,[52 65] ; [65 35],[63.08294931 53.91705069] ; [53.91705069 46.08294931],0
s5,1,0.006338,7.451621,[31 82] ; [45 54],[40.50943396 72.49056604] ; [35.49056604 63.50943396],0
s2,1,0.006413,7.430526,[44 72] ; [57 44],[53.99078341 62.00921659] ; [47.00921659 53.99078341],0
r2,1,0.007907,7.054529,[95 21] ; [93  6],[101.43255814  14.56744186] ; [86.56744186 12.43255814],0
r3,1,0.008102,7.01084,[93 24] ; [94  8],[99.90410959 17.09589041] ; [87.09589041 14.90410959],0
r1,1,0.008677,6.888053,[70 47] ; [78 24],[79.06849315 37.93150685] ; [68.93150685 33.06849315],0
n4,1,0.012349,6.260035,[94 23] ; [94  8],[100.43835616  16.56164384] ; [87.56164384 14.43835616],0
u1,1,0.013116,6.153387,[  3 114] ; [11 91],[  7.47945205 109.52054795] ; [ 6.52054795 95.47945205],0
a2,1,0.013181,6.144587,[  5 112] ; [14 88],[ 10.15068493 106.84931507] ; [ 8.84931507 93.15068493],0
s8,1,0.014281,6.003109,[46 71] ; [57 45],[55.02739726 61.97260274] ; [47.97260274 54.02739726],0
r4,1,0.021546,5.282044,[82 35] ; [85 17],[89.21917808 27.78082192] ; [77.78082192 24.21917808],0
p8,1,0.027734,4.844527,[47 69] ; [55 44],[55.03255814 60.96744186] ; [46.96744186 52.03255814],0
s1,1,0.028561,4.793891,[  8 107] ; [  1 100],[  4.79166667 110.20833333] ; [ 4.20833333 96.79166667],0
p6,1,0.031029,4.651372,[33 82] ; [42 56],[40.49295775 74.50704225] ; [34.50704225 63.49295775],0
p2,1,0.032302,4.582423,[83 33] ; [83 16],[89.5627907 26.4372093] ; [76.4372093 22.5627907],0
v4,1,0.032526,4.570555,[97 19] ; [94  7],[102.10138249  13.89861751] ; [88.89861751 12.10138249],0
p3,1,0.043665,4.069484,[46 71] ; [53 47],[53.37788018 63.62211982] ; [45.62211982 54.37788018],0
v2,1,0.061326,3.501157,[44 67] ; [52 47],[50.74285714 60.25714286] ; [45.25714286 53.74285714],0
v1,1,0.068063,3.329127,[53 62] ; [58 41],[59.64953271 55.35046729] ; [51.35046729 47.64953271],0
p9,1,0.068203,3.325737,[89 26] ; [87 13],[94.13953488 20.86046512] ; [81.86046512 18.13953488],0
s6,1,0.083503,2.995361,[65 48] ; [69 31],[71.08920188 41.91079812] ; [62.91079812 37.08920188],0
p7,1,0.090623,2.86327,[65 51] ; [66 32],[71.00934579 44.99065421] ; [59.99065421 38.00934579],0
p10,1,0.107838,2.585628,[85 30] ; [83 17],[89.86046512 25.13953488] ; [78.13953488 21.86046512],0
n6,1,0.111715,2.529791,[96 20] ; [92 10],[100.03669725  15.96330275] ; [87.96330275 14.03669725],0
s3,1,0.119389,2.425322,[56 60] ; [60 42],[61.72477064 54.27522936] ; [54.27522936 47.72477064],0
b1,1,0.122569,2.384188,[52 65] ; [56 46],[57.69863014 59.30136986] ; [50.30136986 51.69863014],0
v3,1,0.139127,2.187588,[41 74] ; [46 55],[46.31944444 68.68055556] ; [40.68055556 60.31944444],0
b5,1,0.164299,1.934202,[58 59] ; [41 61],[52.89041096 64.10958904] ; [46.10958904 55.89041096],0
p5,1,0.16483,1.929342,[ 13 103] ; [18 83],[16.57142857 99.42857143] ; [14.42857143 86.57142857],0
p11,1,0.166427,1.91484,[86 31] ; [83 19],[90.28767123 26.71232877] ; [78.71232877 23.28767123],0
s7,1,0.211717,1.559648,[56 58] ; [56 41],[60.51184834 53.48815166] ; [51.48815166 45.51184834],0
n2,1,0.214657,1.539738,[32 11] ; [15 10],[29.72058824 13.27941176] ; [17.27941176  7.72058824],0
a6,1,0.280722,1.163591,[52 65] ; [38 64],[48.08219178 68.91780822] ; [41.91780822 60.08219178],0
n1,1,0.285327,1.141541,[19 23] ; [ 8 17],[16.92537313 25.07462687] ; [10.07462687 14.92537313],0
p12,1,0.475903,0.508238,[ 10 106] ; [ 6 93],[  8.63255814 107.36744186] ; [ 7.36744186 91.63255814],0
u3,1,0.480404,0.497946,[17 33] ; [7 9],[18.18181818 31.81818182] ; [ 5.81818182 10.18181818],0
n3,1,0.582025,0.302972,[28 14] ; [15 10],[26.95522388 15.04477612] ; [16.04477612  8.95522388],0
