Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,44.011859,[46 60] ; [240  68],[73.22705314 32.77294686] ; [212.77294686  95.22705314],1
p10,1,0.0,34.335697,[46 59] ; [228  76],[70.34229829 34.65770171] ; [203.65770171 100.34229829],1
n5,1,0.0,33.198154,[44 61] ; [224  83],[68.30097087 36.69902913] ; [199.69902913 107.30097087],1
r3,1,0.0,31.81937,[76 30] ; [284  22],[92.62135922 13.37864078] ; [267.37864078  38.62135922],1
v4,1,0.0,30.521644,[75 29] ; [284  22],[91.06341463 12.93658537] ; [267.93658537  38.06341463],1
r4,1,4e-06,21.509368,[65 41] ; [256  52],[82.1884058 23.8115942] ; [238.8115942  69.1884058],1
p2,1,4e-06,21.411614,[57 49] ; [236  69],[75.56690998 30.43309002] ; [217.43309002  87.56690998],1
p9,1,7e-06,20.225243,[56 49] ; [229  70],[74.07178218 30.92821782] ; [210.92821782  88.07178218],1
s6,1,0.000242,13.472271,[32 74] ; [153 148],[48.18181818 57.81818182] ; [136.81818182 164.18181818],1
s5,1,0.000762,11.33073,[ 9 94] ; [ 73 229],[20.85432099 82.14567901] ; [ 61.14567901 240.85432099],1
n4,1,0.001871,9.672082,[57 49] ; [216  91],[70.06779661 35.93220339] ; [202.93220339 104.06779661],0
p4,1,0.003215,8.68126,[29 76] ; [134 171],[41.74390244 63.25609756] ; [121.25609756 183.74390244],0
p8,1,0.007084,7.25144,[26 78] ; [121 184],[37.37897311 66.62102689] ; [109.62102689 195.37897311],0
d5,1,0.008345,6.957984,[67 38] ; [237  71],[77.28813559 27.71186441] ; [226.71186441  81.28813559],0
p7,1,0.010204,6.598878,[34 70] ; [142 159],[45.19506173 58.80493827] ; [130.80493827 170.19506173],0
r2,1,0.01034,6.575401,[86 19] ; [276  27],[93.16176471 11.83823529] ; [268.83823529  34.16176471],0
v2,1,0.01398,6.04066,[35 63] ; [148 148],[45.5177665 52.4822335] ; [137.4822335 158.5177665],0
a1,1,0.015315,5.879817,[ 9 97] ; [  9 299],[  4.60869565 101.39130435] ; [ 13.39130435 294.60869565],0
v1,1,0.017899,5.605974,[32 72] ; [132 168],[42.21782178 61.78217822] ; [121.78217822 178.21782178],0
p3,1,0.01885,5.515411,[24 82] ; [107 199],[33.7038835 72.2961165] ; [ 97.2961165 208.7038835],0
b1,1,0.021884,5.255012,[49 57] ; [104 204],[39.17391304 66.82608696] ; [113.82608696 194.17391304],0
p5,1,0.030758,4.666418,[  1 104] ; [ 19 287],[ 5.10948905 99.89051095] ; [ 14.89051095 291.10948905],0
d1,1,0.033554,4.517289,[40 66] ; [153 155],[49.41545894 56.58454106] ; [143.58454106 164.41545894],0
s4,1,0.037684,4.319243,[ 9 97] ; [ 51 253],[15.51219512 90.48780488] ; [ 44.48780488 259.51219512],0
s1,1,0.060694,3.518325,[ 7 99] ; [  8 296],[  3.87804878 102.12195122] ; [ 11.12195122 292.87804878],0
n2,1,0.07932,3.078775,[22 16] ; [57 20],[26.10434783 11.89565217] ; [52.89565217 24.10434783],0
u1,1,0.101859,2.676188,[ 7 99] ; [ 38 270],[11.52173913 94.47826087] ; [ 33.47826087 274.52173913],0
d3,1,0.109554,2.560639,[59 46] ; [200 108],[65.84745763 39.15254237] ; [193.15254237 114.84745763],0
b5,1,0.135451,2.22889,[57 49] ; [191 117],[63.49758454 42.50241546] ; [184.50241546 123.49758454],0
d4,1,0.144968,2.124418,[74 30] ; [240  67],[79.45498783 24.54501217] ; [234.54501217  72.45498783],0
a6,1,0.201206,1.633599,[63 42] ; [206 102],[68.38983051 36.61016949] ; [200.61016949 107.38983051],0
a7,1,0.234474,1.413515,[68 38] ; [216  91],[72.89104116 33.10895884] ; [211.10895884  95.89104116],0
u2,1,0.254644,1.297644,[22 18] ; [54 67],[18.88198758 21.11801242] ; [57.11801242 63.88198758],0
s7,1,0.284178,1.146998,[16 80] ; [ 65 234],[19.68607595 76.31392405] ; [ 61.31392405 237.68607595],0
a8,1,0.287066,1.133331,[ 8 93] ; [ 33 248],[10.84031414 90.15968586] ; [ 30.15968586 250.84031414],0
b2,1,0.302105,1.064878,[13 46] ; [ 47 115],[16.01809955 42.98190045] ; [ 43.98190045 118.01809955],0
b3,1,0.302105,1.064878,[13 46] ; [ 47 115],[16.01809955 42.98190045] ; [ 43.98190045 118.01809955],0
a5,1,0.304638,1.053782,[64 42] ; [203 105],[68.36231884 37.63768116] ; [198.63768116 109.36231884],0
b4,1,0.305842,1.048545,[58 48] ; [186 122],[62.47342995 43.52657005] ; [181.52657005 126.47342995],0
n1,1,0.325403,0.967105,[15 23] ; [23 53],[12.66666667 25.33333333] ; [25.33333333 50.66666667],0
r1,1,0.34005,0.910244,[69 36] ; [217  90],[72.88834951 32.11165049] ; [213.11165049  93.88834951],0
s2,1,0.358845,0.841933,[27 79] ; [ 92 213],[30.69099757 75.30900243] ; [ 88.30900243 216.69099757],0
u3,1,0.364756,0.821451,[21 18] ; [56 67],[18.53703704 20.46296296] ; [58.46296296 64.53703704],0
n3,1,0.394955,0.723633,[23 13] ; [56 22],[24.94736842 11.05263158] ; [54.05263158 23.94736842],0
