Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001372,10.243723,[5 8] ; [15  1],[8.96551724 4.03448276] ; [11.03448276  4.96551724],0
p9,1,0.001372,10.243723,[5 8] ; [15  1],[8.96551724 4.03448276] ; [11.03448276  4.96551724],0
p8,1,0.01432,5.998291,[ 1 12] ; [8 8],[4.03448276 8.96551724] ; [ 4.96551724 11.03448276],0
d2,1,0.043742,4.066506,[6 7] ; [ 2 14],[3.5862069 9.4137931] ; [ 4.4137931 11.5862069],0
n5,1,0.046939,3.947587,[5 8] ; [12  4],[7.62068966 5.37931034] ; [9.37931034 6.62068966],0
p7,1,0.121924,2.392426,[4 9] ; [9 6],[6.03571429 6.96428571] ; [6.96428571 8.03571429],0
v2,1,0.137276,2.208236,[ 3 10] ; [8 8],[4.93103448 8.06896552] ; [6.06896552 9.93103448],0
n4,1,0.21918,1.509733,[6 7] ; [11  5],[7.62068966 5.37931034] ; [9.37931034 6.62068966],0
v3,1,0.227107,1.458891,[4 9] ; [ 2 14],[ 2.68965517 10.31034483] ; [ 3.31034483 12.68965517],0
n6,1,0.233297,1.420648,[7 6] ; [12  4],[8.51724138 4.48275862] ; [10.48275862  5.51724138],0
d4,1,0.237552,1.395061,[8 5] ; [13  3],[9.4137931 3.5862069] ; [11.5862069  4.4137931],0
r3,1,0.237552,1.395061,[8 5] ; [13  3],[9.4137931 3.5862069] ; [11.5862069  4.4137931],0
p4,1,0.244092,1.356807,[ 3 10] ; [7 9],[4.48275862 8.51724138] ; [ 5.51724138 10.48275862],0
b4,1,0.244092,1.356807,[ 3 10] ; [7 9],[4.48275862 8.51724138] ; [ 5.51724138 10.48275862],0
v1,1,0.295694,1.093514,[4 9] ; [8 8],[5.37931034 7.62068966] ; [6.62068966 9.37931034],0
r2,1,0.295722,1.093388,[10  1] ; [12  4],[8.96296296 2.03703704] ; [13.03703704  2.96296296],0
r1,1,0.340405,0.908906,[5 8] ; [9 7],[6.27586207 6.72413793] ; [7.72413793 8.27586207],0
b3,1,0.372374,0.795726,[2 4] ; [ 2 11],[1.26315789 4.73684211] ; [ 2.73684211 10.26315789],0
b2,1,0.372374,0.795726,[2 4] ; [ 2 11],[1.26315789 4.73684211] ; [ 2.73684211 10.26315789],0
r4,1,0.410727,0.676695,[7 6] ; [11  5],[8.06896552 4.93103448] ; [9.93103448 6.06896552],0
u1,1,0.421806,0.645279,[ 2 11] ; [ 1 15],[ 1.34482759 11.65517241] ; [ 1.65517241 14.34482759],0
d1,1,0.435819,0.607265,[5 8] ; [ 4 12],[4.03448276 8.96551724] ; [ 4.96551724 11.03448276],0
s5,1,0.446248,0.580165,[ 1 10] ; [ 3 12],[1.69230769 9.30769231] ; [ 2.30769231 12.69230769],0
p2,1,0.451917,0.56584,[9 4] ; [13  3],[9.86206897 3.13793103] ; [12.13793103  3.86206897],0
p3,1,0.473701,0.51333,[4 9] ; [7 9],[4.93103448 8.06896552] ; [6.06896552 9.93103448],0
v4,1,0.50198,0.450747,[10  3] ; [13  2],[10.67857143  2.32142857] ; [12.32142857  2.67857143],0
s8,1,0.524967,0.404125,[ 2 11] ; [ 4 12],[ 2.68965517 10.31034483] ; [ 3.31034483 12.68965517],0
a3,1,0.534359,0.386095,[8 5] ; [8 8],[7.17241379 5.82758621] ; [8.82758621 7.17241379],0
p6,1,0.684498,0.165106,[5 8] ; [ 5 11],[4.48275862 8.51724138] ; [ 5.51724138 10.48275862],0
s2,1,0.684498,0.165106,[5 8] ; [ 5 11],[4.48275862 8.51724138] ; [ 5.51724138 10.48275862],0
s3,1,0.704507,0.143826,[4 9] ; [ 6 10],[4.48275862 8.51724138] ; [ 5.51724138 10.48275862],0
u2,1,0.724939,0.12381,[3 2] ; [4 4],[2.69230769 2.30769231] ; [4.30769231 3.69230769],0
u3,1,0.724939,0.12381,[3 2] ; [4 4],[2.69230769 2.30769231] ; [4.30769231 3.69230769],0
b5,1,0.773675,0.082697,[8 5] ; [9 7],[7.62068966 5.37931034] ; [9.37931034 6.62068966],0
b1,1,0.773675,0.082697,[5 8] ; [7 9],[5.37931034 7.62068966] ; [6.62068966 9.37931034],0
s7,1,0.819872,0.051852,[4 8] ; [ 6 10],[4.28571429 7.71428571] ; [ 5.71428571 10.28571429],0
a7,1,0.819872,0.051852,[8 4] ; [10  6],[7.71428571 4.28571429] ; [10.28571429  5.71428571],0
d5,1,0.819872,0.051852,[8 4] ; [10  6],[7.71428571 4.28571429] ; [10.28571429  5.71428571],0
a6,1,0.836687,0.042491,[7 6] ; [8 8],[6.72413793 6.27586207] ; [8.27586207 7.72413793],0
s1,1,0.878842,0.023237,[ 1 12] ; [ 1 15],[ 0.89655172 12.10344828] ; [ 1.10344828 14.89655172],0
a5,1,0.897001,0.016758,[7 6] ; [9 7],[7.17241379 5.82758621] ; [8.82758621 7.17241379],0
a4,1,0.977797,0.000775,[4 9] ; [ 5 11],[4.03448276 8.96551724] ; [ 4.96551724 11.03448276],0
d3,1,1.0,0.0,[9 3] ; [12  4],[9. 3.] ; [12.  4.],0
