Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3e-06,21.858065,[15  1] ; [10 30],[7.14285714 8.85714286] ; [17.85714286 22.14285714],1
p7,1,0.001283,10.367179,[14  2] ; [16 24],[8.57142857 7.42857143] ; [21.42857143 18.57142857],0
s2,1,0.002676,9.0161,[8 8] ; [ 5 35],[ 3.71428571 12.28571429] ; [ 9.28571429 30.71428571],0
s3,1,0.009192,6.785085,[9 7] ; [ 8 31],[ 4.94545455 11.05454545] ; [12.05454545 26.94545455],0
p8,1,0.017422,5.65337,[10  6] ; [11 28],[6.10909091 9.89090909] ; [14.89090909 24.10909091],0
b4,1,0.021726,5.267613,[ 5 11] ; [26 14],[8.85714286 7.14285714] ; [22.14285714 17.85714286],0
v3,1,0.021764,5.264583,[ 5 11] ; [ 3 37],[ 2.28571429 13.71428571] ; [ 5.71428571 34.28571429],0
a6,1,0.024471,5.060963,[10  6] ; [12 28],[6.28571429 9.71428571] ; [15.71428571 24.28571429],0
u3,1,0.030858,4.660832,[5 4] ; [ 4 19],[2.53125 6.46875] ; [ 6.46875 16.53125],0
p6,1,0.037691,4.31891,[ 6 10] ; [ 5 34],[ 3.2 12.8] ; [ 7.8 31.2],0
d5,1,0.039255,4.249802,[10  6] ; [13 27],[6.57142857 9.42857143] ; [16.42857143 23.57142857],0
s7,1,0.062219,3.477218,[7 8] ; [ 8 30],[ 4.24528302 10.75471698] ; [10.75471698 27.24528302],0
s6,1,0.10018,2.702674,[9 7] ; [13 27],[6.28571429 9.71428571] ; [15.71428571 24.28571429],0
p5,1,0.110485,2.547276,[ 3 13] ; [ 2 37],[ 1.45454545 14.54545455] ; [ 3.54545455 35.45454545],0
r3,1,0.157068,2.002231,[13  3] ; [24 15],[10.76363636  5.23636364] ; [26.23636364 12.76363636],0
s4,1,0.16675,1.911919,[ 5 11] ; [ 6 34],[ 3.14285714 12.85714286] ; [ 7.85714286 32.14285714],0
a7,1,0.202284,1.625806,[ 5 11] ; [20 20],[7.14285714 8.85714286] ; [17.85714286 22.14285714],0
n6,1,0.235467,1.407532,[11  5] ; [20 19],[9.01818182 6.98181818] ; [21.98181818 17.01818182],0
n4,1,0.266962,1.232292,[11  5] ; [21 19],[9.14285714 6.85714286] ; [22.85714286 17.14285714],0
a5,1,0.269133,1.221161,[9 7] ; [16 24],[7.14285714 8.85714286] ; [17.85714286 22.14285714],0
a8,1,0.306572,1.045386,[ 4 12] ; [ 5 32],[ 2.71698113 13.28301887] ; [ 6.28301887 30.71698113],0
p12,1,0.324872,0.969231,[ 2 14] ; [ 2 38],[ 1.14285714 14.85714286] ; [ 2.85714286 37.14285714],0
p11,1,0.344732,0.892754,[11  5] ; [22 18],[9.42857143 6.57142857] ; [23.57142857 16.42857143],0
r4,1,0.367692,0.811449,[ 5 11] ; [ 8 32],[ 3.71428571 12.28571429] ; [ 9.28571429 30.71428571],0
s5,1,0.377407,0.77913,[ 4 12] ; [ 6 34],[ 2.85714286 13.14285714] ; [ 7.14285714 32.85714286],0
p2,1,0.43614,0.606417,[11  5] ; [23 17],[9.71428571 6.28571429] ; [24.28571429 15.71428571],0
a1,1,0.494525,0.466667,[ 1 15] ; [ 5 35],[ 1.71428571 14.28571429] ; [ 4.28571429 35.71428571],0
s8,1,0.494525,0.466667,[ 5 11] ; [ 9 31],[ 4. 12.] ; [10. 30.],0
v4,1,0.49648,0.462452,[10  6] ; [21 19],[8.85714286 7.14285714] ; [22.14285714 17.85714286],0
p9,1,0.49793,0.459346,[11  5] ; [23 16],[9.89090909 6.10909091] ; [24.10909091 14.89090909],0
v2,1,0.537721,0.37978,[ 3 12] ; [11 28],[ 3.88888889 11.11111111] ; [10.11111111 28.88888889],0
d3,1,0.581341,0.304072,[ 4 12] ; [13 27],[ 4.85714286 11.14285714] ; [12.14285714 27.85714286],0
v1,1,0.633278,0.227642,[ 5 11] ; [10 30],[ 4.28571429 11.71428571] ; [10.71428571 29.28571429],0
n5,1,0.659243,0.194444,[11  5] ; [25 15],[10.28571429  5.71428571] ; [25.71428571 14.28571429],0
n3,1,0.754293,0.097959,[2 1] ; [12  9],[1.75 1.25] ; [12.25  8.75],0
u2,1,0.78317,0.07573,[5 4] ; [14  9],[5.34375 3.65625] ; [13.65625  9.34375],0
b2,1,0.788821,0.071739,[3 8] ; [ 7 15],[3.33333333 7.66666667] ; [ 6.66666667 15.33333333],0
