Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,130.076354,[279 115] ; [ 52 172],[211.02588997 182.97411003] ; [119.97411003 104.02588997],1
p6,1,0.0,68.921318,[201 188] ; [ 39 183],[152.79869067 236.20130933] ; [ 87.20130933 134.79869067],1
p8,1,0.0,67.681411,[268 123] ; [ 76 146],[219.41924959 171.58075041] ; [124.58075041  97.41924959],1
p7,1,0.0,47.688836,[302  87] ; [108 107],[264.05629139 124.94370861] ; [145.94370861  69.05629139],1
p2,1,0.0,33.834374,[364  27] ; [172  52],[340.77398374  50.22601626] ; [195.22601626  28.77398374],1
p5,1,1e-06,23.920156,[ 72 318] ; [ 10 213],[ 52.16965742 337.83034258] ; [ 29.83034258 193.16965742],1
n4,1,2e-06,22.330382,[336  58] ; [156  69],[313.1631664  80.8368336] ; [178.8368336  46.1631664],1
v1,1,3e-06,21.617793,[244 137] ; [ 98 122],[216.80865225 164.19134775] ; [125.19134775  94.80865225],1
n5,1,9e-06,19.644814,[327  66] ; [151  72],[304.95779221  88.04220779] ; [173.04220779  49.95779221],1
s6,1,1.6e-05,18.607837,[294  91] ; [132  89],[270.64356436 114.35643564] ; [155.35643564  65.64356436],1
r4,1,7.5e-05,15.678901,[373  21] ; [192  33],[359.62843296  34.37156704] ; [205.37156704  19.62843296],1
s7,1,0.00011,14.953507,[217 157] ; [ 92 129],[194.22857143 179.77142857] ; [114.77142857 106.22857143],1
p11,1,0.000177,14.055707,[348  46] ; [173  52],[331.62197092  62.37802908] ; [189.37802908  35.62197092],1
s8,1,0.000889,11.04452,[209 182] ; [ 89 136],[189.1525974 201.8474026] ; [108.8474026 116.1525974],1
d1,1,0.000948,10.927194,[298  96] ; [142  83],[280.06462036 113.93537964] ; [159.93537964  65.06462036],1
s2,1,0.001537,10.033841,[236 154] ; [106 118],[217.23127036 172.76872964] ; [124.76872964  99.23127036],0
p9,1,0.001572,9.991946,[380  13] ; [204  21],[371.37864078  21.62135922] ; [212.62135922  12.37864078],0
u1,1,0.003382,8.589049,[ 95 299] ; [ 32 193],[ 80.8368336 313.1631664] ; [ 46.1631664 178.8368336],0
a5,1,0.005465,7.718728,[323  71] ; [163  62],[309.34410339  84.65589661] ; [176.65589661  48.34410339],0
v4,1,0.006515,7.401981,[382   9] ; [208  15],[375.71661238  15.28338762] ; [214.28338762   8.71661238],0
n6,1,0.009784,6.673844,[351  40] ; [184  39],[340.69218241  50.30781759] ; [194.30781759  28.69218241],0
a2,1,0.011951,6.318196,[117 277] ; [ 46 179],[103.75121163 290.24878837] ; [ 59.24878837 165.75121163],0
s5,1,0.013724,6.07332,[159 218] ; [ 69 147],[144.95109612 232.04890388] ; [ 83.04890388 132.95109612],0
d3,1,0.015785,5.826613,[320  74] ; [164  61],[308.07108239  85.92891761] ; [175.92891761  49.07108239],0
d2,1,0.016077,5.79441,[222 171] ; [104 120],[207.64667747 185.35332253] ; [118.35332253 105.64667747],0
u3,1,0.016913,5.705423,[60 27] ; [28 29],[53.16666667 33.83333333] ; [34.83333333 22.16666667],0
r1,1,0.020228,5.392134,[333  58] ; [175  50],[322.44805195  68.55194805] ; [185.55194805  39.44805195],0
p12,1,0.021696,5.269992,[ 45 348] ; [ 13 210],[ 37.00324675 355.99675325] ; [ 20.99675325 202.00324675],0
d5,1,0.041304,4.163503,[356  38] ; [191  34],[348.17124394  45.82875606] ; [198.82875606  26.17124394],0
v3,1,0.053307,3.734258,[168 206] ; [ 81 139],[156.77777778 217.22222222] ; [ 92.22222222 127.77777778],0
u2,1,0.056124,3.648362,[61 27] ; [30 26],[55.61111111 32.38888889] ; [35.38888889 20.61111111],0
a4,1,0.084512,2.975916,[203 190] ; [100 125],[192.68446602 200.31553398] ; [110.31553398 114.68446602],0
p1,1,0.106828,2.600525,[ 37 354] ; [ 13 212],[ 31.73701299 359.26298701] ; [ 18.26298701 206.73701299],0
