Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,55.539474,[188 164] ; [137  19],[225.19685039 126.80314961] ; [99.80314961 56.19685039],1
s2,1,0.0,46.967825,[126 225] ; [109  50],[161.73529412 189.26470588] ; [73.26470588 85.73529412],1
s7,1,1e-06,25.13258,[116 224] ; [88 63],[141.26272912 198.73727088] ; [62.73727088 88.26272912],1
s4,1,5e-06,20.770588,[ 48 302] ; [ 48 107],[ 66.53465347 283.46534653] ; [ 29.46534653 125.53465347],1
p6,1,2.6e-05,17.702171,[ 99 248] ; [75 82],[119.79761905 227.20238095] ; [ 54.20238095 102.79761905],1
s8,1,6.1e-05,16.080084,[109 244] ; [78 80],[129.18003914 223.81996086] ; [ 57.81996086 100.18003914],1
s3,1,7.5e-05,15.673323,[161 190] ; [103  56],[181.69411765 169.30588235] ; [82.30588235 76.69411765],1
p3,1,0.000615,11.729194,[134 217] ; [86 72],[151.70923379 199.29076621] ; [68.29076621 89.70923379],1
v1,1,0.000863,11.099973,[133 212] ; [85 71],[150.11976048 194.88023952] ; [67.88023952 88.11976048],1
p10,1,0.000898,11.027336,[253  96] ; [135  22],[267.61264822  81.38735178] ; [120.38735178  36.61264822],1
p5,1,0.001678,9.871603,[ 17 334] ; [ 20 138],[ 25.51473477 325.48526523] ; [ 11.48526523 146.51473477],0
p7,1,0.001737,9.808644,[194 150] ; [109  44],[209.722334 134.277666] ; [93.277666 59.722334],0
p9,1,0.00181,9.732856,[269  79] ; [139  17],[281.71428571  66.28571429] ; [126.28571429  29.71428571],0
d4,1,0.002211,9.365725,[264  89] ; [138  21],[277.16015625  75.83984375] ; [124.83984375  34.16015625],0
p12,1,0.007035,7.264102,[ 10 340] ; [ 13 145],[ 15.84645669 334.15354331] ; [  7.15354331 150.84645669],0
a6,1,0.013299,6.128909,[248 105] ; [94 65],[235.79296875 117.20703125] ; [106.20703125  52.79296875],0
r4,1,0.015673,5.839194,[302  51] ; [148  11],[310.25390625  42.74609375] ; [139.74609375  19.25390625],0
a7,1,0.01743,5.652553,[264  88] ; [103  56],[252.80626223  99.19373777] ; [114.19373777  44.80626223],0
d1,1,0.017816,5.614118,[171 182] ; [95 64],[183.39453125 169.60546875] ; [82.60546875 76.39453125],0
n2,1,0.018634,5.535526,[66 31] ; [35  5],[71.51094891 25.48905109] ; [29.48905109 10.51094891],0
a5,1,0.020212,5.393519,[230 123] ; [120  39],[241.30859375 111.69140625] ; [108.69140625  50.30859375],0
a3,1,0.020864,5.338097,[224 128] ; [117  41],[235.35686275 116.64313725] ; [105.64313725  52.35686275],0
n1,1,0.022749,5.187536,[33 64] ; [22 18],[38.94160584 58.05839416] ; [16.05839416 23.94160584],0
a4,1,0.029455,4.74085,[134 217] ; [77 82],[145.21764706 205.78235294] ; [65.78235294 93.21764706],0
d2,1,0.033065,4.542416,[142 211] ; [80 79],[153.05859375 199.94140625] ; [68.94140625 90.05859375],0
b5,1,0.045629,3.995221,[226 127] ; [87 72],[215.79882812 137.20117188] ; [97.20117188 61.79882812],0
u1,1,0.058245,3.586675,[ 46 307] ; [ 31 128],[ 53.08789062 299.91210938] ; [ 23.91210938 135.08789062],0
r2,1,0.08056,3.05357,[323  28] ; [152   6],[327.5540275  23.4459725] ; [147.4459725  10.5540275],0
n6,1,0.086106,2.945712,[281  72] ; [135  22],[287.9372549  65.0627451] ; [128.0627451  28.9372549],0
s1,1,0.095507,2.779021,[  8 341] ; [  8 149],[ 11.03557312 337.96442688] ; [  4.96442688 152.03557312],0
p4,1,0.095771,2.774596,[185 167] ; [95 62],[193.6345776 158.3654224] ; [86.3654224 70.6345776],0
a2,1,0.111681,2.530271,[ 67 286] ; [ 40 119],[ 73.77148438 279.22851562] ; [ 33.22851562 125.77148438],0
a8,1,0.153653,2.035607,[ 36 292] ; [ 23 124],[ 40.74105263 287.25894737] ; [ 18.25894737 128.74105263],0
d5,1,0.156078,2.01182,[268  84] ; [130  29],[274.16046967  77.83953033] ; [123.83953033  35.16046967],0
r1,1,0.157574,1.997354,[259  92] ; [125  32],[265.32283465  85.67716535] ; [118.67716535  38.32283465],0
p2,1,0.159736,1.976726,[285  67] ; [136  22],[290.57254902  61.42745098] ; [130.42745098  27.57254902],0
b4,1,0.222683,1.486995,[195 158] ; [97 62],[201.3203125 151.6796875] ; [90.6796875 68.3203125],0
n4,1,0.2585,1.276773,[241 112] ; [115  42],[246.40784314 106.59215686] ; [109.59215686  47.40784314],0
b2,1,0.259197,1.27304,[ 64 130] ; [40 61],[ 68.39322034 125.60677966] ; [35.60677966 65.39322034],0
b3,1,0.259197,1.27304,[ 64 130] ; [40 61],[ 68.39322034 125.60677966] ; [35.60677966 65.39322034],0
n5,1,0.279214,1.170914,[239 110] ; [115  42],[244.16205534 104.83794466] ; [109.83794466  47.16205534],0
b1,1,0.36347,0.825868,[146 207] ; [ 59 100],[141.33789062 211.66210938] ; [63.66210938 95.33789062],0
u2,1,0.454685,0.558948,[71 57] ; [20 21],[68.92307692 59.07692308] ; [22.07692308 18.92307692],0
a1,1,0.464605,0.534777,[ 11 342] ; [  7 152],[ 12.41015625 340.58984375] ; [  5.58984375 153.41015625],0
r3,1,0.4851,0.487376,[326  26] ; [149   9],[327.84313725  24.15686275] ; [147.15686275  10.84313725],0
d3,1,0.522783,0.4084,[226 125] ; [107  52],[229.18235294 121.81764706] ; [103.81764706  55.18235294],0
p8,1,0.5622,0.335909,[167 182] ; [79 77],[170.00792079 178.99207921] ; [75.99207921 80.00792079],0
p1,1,0.579004,0.307848,[ 22 329] ; [ 12 146],[ 23.4459725 327.5540275] ; [ 10.5540275 147.4459725],0
u4,1,0.591377,0.288199,[  4 349] ; [  1 158],[  3.44726562 349.55273438] ; [  1.55273438 157.44726562],0
u3,1,0.613828,0.254639,[73 54] ; [26 16],[74.3964497 52.6035503] ; [24.6035503 17.3964497],0
v2,1,0.694228,0.154547,[131 209] ; [63 93],[132.98387097 207.01612903] ; [61.01612903 94.98387097],0
p11,1,0.842428,0.039517,[268  85] ; [122  37],[268.88671875  84.11328125] ; [121.11328125  37.88671875],0
n3,1,0.93857,0.005939,[69 28] ; [28 11],[69.18382353 27.81617647] ; [27.81617647 11.18382353],0
