Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,65.778868,[118  63] ; [16 88],[85.10175439 95.89824561] ; [48.89824561 55.10175439],1
s3,1,0.0,53.012943,[121  58] ; [24 81],[91.39084507 87.60915493] ; [53.60915493 51.39084507],1
s7,1,0.0,44.95467,[95 81] ; [13 87],[ 68.86956522 107.13043478] ; [39.13043478 60.86956522],1
s8,1,0.0,41.176831,[94 89] ; [14 91],[ 68.625 114.375] ; [39.375 65.625],1
s5,1,1e-06,24.124865,[ 62 113] ; [ 8 89],[ 45.03676471 129.96323529] ; [24.96323529 72.03676471],1
p4,1,0.000113,14.89911,[97 86] ; [31 74],[ 81.33333333 101.66666667] ; [46.66666667 58.33333333],1
n6,1,0.00045,12.311863,[158  26] ; [72 33],[146.43598616  37.56401384] ; [83.56401384 21.43598616],1
p3,1,0.001323,10.309743,[ 73 111] ; [22 82],[ 60.69444444 123.30555556] ; [34.30555556 69.69444444],0
p12,1,0.003085,8.756461,[ 22 162] ; [  2 102],[ 15.33333333 168.66666667] ; [ 8.66666667 95.33333333],0
s4,1,0.00844,6.937568,[ 37 144] ; [ 9 96],[ 29.11188811 151.88811189] ; [16.88811189 88.11188811],0
p9,1,0.008739,6.875472,[151  30] ; [73 31],[142.25964912  38.74035088] ; [81.74035088 22.25964912],0
v1,1,0.013892,6.051796,[91 85] ; [38 66],[81.08571429 94.91428571] ; [47.91428571 56.08571429],0
p5,1,0.021405,5.293473,[ 16 166] ; [  2 102],[ 11.45454545 170.54545455] ; [ 6.54545455 97.45454545],0
v3,1,0.031169,4.643625,[ 67 106] ; [25 72],[ 58.94814815 114.05185185] ; [33.05185185 63.94814815],0
d1,1,0.03321,4.534919,[108  76] ; [48 57],[99.32179931 84.67820069] ; [56.67820069 48.32179931],0
u1,1,0.034325,4.478424,[ 37 147] ; [11 94],[ 30.56055363 153.43944637] ; [17.43944637 87.56055363],0
d2,1,0.049073,3.872863,[96 87] ; [42 62],[87.99303136 95.00696864] ; [50.00696864 53.99303136],0
p10,1,0.058481,3.579958,[138  44] ; [68 36],[131.09090909  50.90909091] ; [74.90909091 29.09090909],0
n5,1,0.092278,2.834182,[131  53] ; [64 40],[124.58333333  59.41666667] ; [70.41666667 33.58333333],0
a2,1,0.099061,2.720591,[ 43 141] ; [16 89],[ 37.56401384 146.43598616] ; [21.43598616 83.56401384],0
v4,1,0.101601,2.680238,[179   5] ; [97  7],[176.33333333   7.66666667] ; [99.66666667  4.33333333],0
r1,1,0.108567,2.574957,[155  28] ; [81 24],[149.95833333  33.04166667] ; [86.04166667 18.95833333],0
r3,1,0.109984,2.554453,[176   8] ; [104   1],[178.26989619   5.73010381] ; [101.73010381   3.26989619],0
a5,1,0.123716,2.369631,[135  49] ; [68 37],[129.24567474  54.75432526] ; [73.75432526 31.24567474],0
n2,1,0.132594,2.26187,[45 11] ; [19 10],[42.16470588 13.83529412] ; [21.83529412  7.16470588],0
n4,1,0.146009,2.113463,[139  45] ; [71 34],[133.70242215  50.29757785] ; [76.29757785 28.70242215],0
n1,1,0.150405,2.068139,[28 27] ; [10 19],[24.88095238 30.11904762] ; [13.11904762 15.88095238],0
p6,1,0.207618,1.587956,[ 33 150] ; [13 92],[ 29.22916667 153.77083333] ; [16.77083333 88.22916667],0
u2,1,0.229334,1.444986,[37 21] ; [19 18],[34.18947368 23.81052632] ; [21.81052632 15.18947368],0
b1,1,0.230091,1.4403,[ 59 125] ; [41 64],[ 63.66782007 120.33217993] ; [36.33217993 68.66782007],0
v2,1,0.232883,1.423166,[90 83] ; [45 56],[85.23722628 87.76277372] ; [49.76277372 51.23722628],0
p11,1,0.303537,1.05859,[128  56] ; [79 26],[131.79238754  52.20761246] ; [75.20761246 29.79238754],0
s1,1,0.303757,1.057629,[ 10 171] ; [  3 101],[  8.25614035 172.74385965] ; [ 4.74385965 99.25614035],0
b4,1,0.309488,1.032862,[118  66] ; [61 44],[113.96539792  70.03460208] ; [65.03460208 39.96539792],0
a8,1,0.359177,0.84077,[ 19 146] ; [ 8 92],[ 16.81132075 148.18867925] ; [10.18867925 89.81132075],0
d5,1,0.418369,0.654891,[146  38] ; [79 26],[143.25259516  40.74740484] ; [81.74740484 23.25259516],0
n3,1,0.435967,0.606873,[40 16] ; [17 10],[38.45783133 17.54216867] ; [18.54216867  8.45783133],0
r2,1,0.443693,0.586714,[180   4] ; [104   1],[180.816609   3.183391] ; [103.183391   1.816609],0
p1,1,0.459432,0.547279,[ 17 167] ; [ 7 97],[ 15.33333333 168.66666667] ; [ 8.66666667 95.33333333],0
b5,1,0.475055,0.510193,[125  59] ; [67 38],[122.24221453  61.75778547] ; [69.75778547 35.24221453],0
u4,1,0.499138,0.456769,[  6 178] ; [  2 103],[  5.09342561 178.90657439] ; [  2.90657439 102.09342561],0
a7,1,0.530324,0.39377,[134  50] ; [80 25],[136.24913495  47.75086505] ; [77.75086505 27.24913495],0
a6,1,0.536059,0.382894,[125  59] ; [75 30],[127.33564014  56.66435986] ; [72.66435986 32.33564014],0
a3,1,0.53808,0.37911,[125  58] ; [68 37],[122.63541667  60.36458333] ; [70.36458333 34.63541667],0
p8,1,0.628715,0.233808,[ 49 135] ; [25 79],[ 47.27777778 136.72222222] ; [26.72222222 77.27777778],0
a1,1,0.665606,0.186785,[  5 179] ; [  2 103],[  4.4567474 179.5432526] ; [  2.5432526 102.4567474],0
b2,1,0.773335,0.082953,[39 64] ; [21 38],[38.14814815 64.85185185] ; [21.85185185 37.14814815],0
b3,1,0.773335,0.082953,[39 64] ; [21 38],[38.14814815 64.85185185] ; [21.85185185 37.14814815],0
d4,1,0.77704,0.08019,[148  36] ; [83 22],[147.07266436  36.92733564] ; [83.92733564 21.07266436],0
u3,1,0.824014,0.049455,[38 21] ; [23 14],[37.48958333 21.51041667] ; [23.51041667 13.48958333],0
a4,1,0.863366,0.029615,[ 80 103] ; [47 58],[ 80.69791667 102.30208333] ; [46.30208333 58.69791667],0
d3,1,0.914152,0.011621,[118  66] ; [68 37],[118.42214533  65.57785467] ; [67.57785467 37.42214533],0
p2,1,0.99413,5.4e-05,[128  56] ; [73 32],[127.97231834  56.02768166] ; [73.02768166 31.97231834],0
