Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,6e-05,16.110277,[14 35] ; [45 23],[24.70940171 24.29059829] ; [34.29059829 33.70940171],1
p2,1,0.000212,13.725232,[17 30] ; [47 19],[26.61946903 20.38053097] ; [37.38053097 28.61946903],1
b1,1,0.002032,9.520554,[35 14] ; [29 39],[26.8034188 22.1965812] ; [37.1965812 30.8034188],0
p3,1,0.002374,9.235526,[ 5 42] ; [24 43],[11.95614035 35.04385965] ; [17.04385965 49.95614035],0
r3,1,0.002415,9.204138,[20 29] ; [45 20],[27.93859649 21.06140351] ; [37.06140351 27.93859649],0
v4,1,0.013792,6.064586,[23 25] ; [46 19],[29.30973451 18.69026549] ; [39.69026549 25.30973451],0
a1,1,0.014098,6.025821,[ 9 40] ; [ 3 65],[ 5.02564103 43.97435897] ; [ 6.97435897 61.02564103],0
p4,1,0.023736,5.113793,[11 37] ; [29 38],[16.69565217 31.30434783] ; [23.30434783 43.69565217],0
p10,1,0.032537,4.569952,[19 28] ; [39 25],[24.55855856 22.44144144] ; [33.44144144 30.55855856],0
n4,1,0.042149,4.129198,[24 25] ; [46 22],[29.31623932 19.68376068] ; [40.68376068 27.31623932],0
b4,1,0.047132,3.940674,[25 24] ; [47 21],[30.15384615 18.84615385] ; [41.84615385 26.15384615],0
d4,1,0.047498,3.927649,[28 21] ; [50 17],[32.94827586 16.05172414] ; [45.05172414 21.94827586],0
p9,1,0.066348,3.371144,[24 24] ; [43 21],[28.71428571 19.28571429] ; [38.28571429 25.71428571],0
s8,1,0.079821,3.068533,[ 6 43] ; [17 50],[ 9.71551724 39.28448276] ; [13.28448276 53.71551724],0
s7,1,0.081276,3.039191,[ 8 38] ; [20 42],[11.92592593 34.07407407] ; [16.07407407 45.92592593],0
s6,1,0.104642,2.633326,[12 37] ; [26 41],[16.05172414 32.94827586] ; [21.94827586 45.05172414],0
v3,1,0.114911,2.485345,[ 9 40] ; [21 46],[12.67241379 36.32758621] ; [17.32758621 49.67241379],0
p8,1,0.11672,2.460792,[ 9 38] ; [22 46],[12.66956522 34.33043478] ; [18.33043478 49.66956522],0
d5,1,0.132606,2.261723,[28 21] ; [48 20],[31.82905983 17.17094017] ; [44.17094017 23.82905983],0
s2,1,0.14497,2.124398,[ 9 40] ; [20 46],[12.35652174 36.64347826] ; [16.64347826 49.35652174],0
d1,1,0.159115,1.98262,[16 33] ; [31 37],[19.68376068 29.31623932] ; [27.31623932 40.68376068],0
p7,1,0.187872,1.734223,[20 28] ; [19 45],[16.71428571 31.28571429] ; [22.28571429 41.71428571],0
p6,1,0.196447,1.668592,[ 6 40] ; [15 51],[ 8.625 37.375] ; [12.375 53.625],0
s1,1,0.206433,1.596266,[ 4 45] ; [ 2 66],[ 2.51282051 46.48717949] ; [ 3.48717949 64.51282051],0
n2,1,0.231213,1.433382,[13 11] ; [21  9],[15.11111111  8.88888889] ; [18.88888889 11.11111111],0
n5,1,0.24852,1.331604,[27 22] ; [44 23],[29.99137931 19.00862069] ; [41.00862069 25.99137931],0
v2,1,0.252687,1.308388,[16 32] ; [29 37],[18.94736842 29.05263158] ; [26.05263158 39.94736842],0
d3,1,0.258008,1.279412,[21 27] ; [37 31],[24. 24.] ; [34. 34.],0
a7,1,0.271843,1.207424,[27 22] ; [30 37],[24.07758621 24.92241379] ; [32.92241379 34.07758621],0
u2,1,0.278237,1.175683,[ 9 11] ; [ 8 19],[ 7.23404255 12.76595745] ; [ 9.76595745 17.23404255],0
p5,1,0.294531,1.098792,[ 3 45] ; [ 8 58],[ 4.63157895 43.36842105] ; [ 6.36842105 59.63157895],0
n3,1,0.353268,0.861685,[11 13] ; [17 12],[12.67924528 11.32075472] ; [15.32075472 13.67924528],0
a5,1,0.370066,0.803443,[24 25] ; [39 29],[26.38461538 22.61538462] ; [36.61538462 31.38461538],0
s5,1,0.386228,0.750786,[ 6 43] ; [12 54],[ 7.66956522 41.33043478] ; [10.33043478 55.66956522],0
a8,1,0.484451,0.488826,[ 4 44] ; [ 3 57],[ 3.11111111 44.88888889] ; [ 3.88888889 56.11111111],0
p12,1,0.489553,0.477508,[ 1 47] ; [ 3 64],[ 1.66956522 46.33043478] ; [ 2.33043478 64.66956522],0
s3,1,0.606338,0.265543,[18 30] ; [21 43],[16.71428571 31.28571429] ; [22.28571429 41.71428571],0
v1,1,0.693282,0.155556,[19 29] ; [23 41],[18. 30.] ; [24. 40.],0
a6,1,0.697806,0.150764,[27 22] ; [35 33],[25.96581197 23.03418803] ; [36.03418803 31.96581197],0
r2,1,0.761948,0.091763,[27 20] ; [38 25],[27.77272727 19.22727273] ; [37.22727273 25.77272727],0
r1,1,0.787673,0.07254,[14 35] ; [21 47],[14.65811966 34.34188034] ; [20.34188034 47.65811966],0
b5,1,0.837422,0.042104,[25 24] ; [36 32],[25.54700855 23.45299145] ; [35.45299145 32.54700855],0
a2,1,0.8704,0.026618,[ 7 42] ; [ 9 59],[ 6.7008547 42.2991453] ; [ 9.2991453 58.7008547],0
d2,1,0.877634,0.023706,[20 29] ; [26 40],[19.6 29.4] ; [26.4 39.6],0
a3,1,0.938465,0.00596,[29 19] ; [40 27],[28.8 19.2] ; [40.2 26.8],0
u3,1,0.94262,0.005181,[ 5 15] ; [ 7 20],[ 5.10638298 14.89361702] ; [ 6.89361702 20.10638298],0
n1,1,0.949756,0.003971,[ 9 15] ; [11 19],[ 8.88888889 15.11111111] ; [11.11111111 18.88888889],0
b2,1,0.95163,0.00368,[10 18] ; [14 26],[ 9.88235294 18.11764706] ; [14.11764706 25.88235294],0
b3,1,0.95163,0.00368,[10 18] ; [14 26],[ 9.88235294 18.11764706] ; [14.11764706 25.88235294],0
p1,1,0.966046,0.001812,[ 5 44] ; [ 7 60],[ 5.06896552 43.93103448] ; [ 6.93103448 60.06896552],0
a4,1,0.967367,0.001674,[17 32] ; [23 44],[16.89655172 32.10344828] ; [23.10344828 43.89655172],0
