Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000186,13.966237,[22 59] ; [28 18],[31.88976378 49.11023622] ; [18.11023622 27.88976378],1
a8,1,0.020591,5.3611,[ 4 68] ; [ 8 33],[ 7.6460177 64.3539823] ; [ 4.3539823 36.6460177],0
p10,1,0.020853,5.339056,[68 13] ; [29 15],[62.856 18.144] ; [34.144  9.856],0
n6,1,0.030841,4.661812,[72  8] ; [34 11],[67.84 12.16] ; [38.16  6.84],0
p12,1,0.050134,3.836972,[10 71] ; [ 1 45],[ 7.01574803 73.98425197] ; [ 3.98425197 42.01574803],0
s8,1,0.069874,3.285967,[34 47] ; [27 19],[38.90551181 42.09448819] ; [22.09448819 23.90551181],0
b4,1,0.114935,2.485018,[57 24] ; [26 20],[52.93700787 28.06299213] ; [30.06299213 15.93700787],0
v4,1,0.119242,2.427255,[76  3] ; [41  5],[73.944  5.056] ; [43.056  2.944],0
p5,1,0.138605,2.193382,[10 71] ; [ 2 44],[ 7.65354331 73.34645669] ; [ 4.34645669 41.65354331],0
p2,1,0.147092,2.102147,[64 17] ; [31 15],[60.59055118 20.40944882] ; [34.40944882 11.59055118],0
n4,1,0.168709,1.894377,[61 20] ; [28 16],[57.672 23.328] ; [31.328 12.672],0
s6,1,0.195242,1.677613,[65 16] ; [41  5],[67.60629921 13.39370079] ; [38.39370079  7.60629921],0
r2,1,0.198374,1.654306,[72  6] ; [45  1],[73.59677419  4.40322581] ; [43.40322581  2.59677419],0
u3,1,0.202156,1.626731,[14  5] ; [5 5],[12.44827586  6.55172414] ; [6.55172414 3.44827586],0
u2,1,0.212183,1.556471,[11  6] ; [4 6],[9.44444444 7.55555556] ; [5.55555556 4.44444444],0
s4,1,0.21286,1.551867,[19 59] ; [16 30],[22.01612903 55.98387097] ; [12.98387097 33.01612903],0
n5,1,0.233856,1.417255,[58 22] ; [28 17],[55.04 24.96] ; [30.96 14.04],0
b2,1,0.266212,1.236163,[21 30] ; [ 8 20],[18.72151899 32.27848101] ; [10.27848101 17.72151899],0
b3,1,0.266212,1.236163,[21 30] ; [ 8 20],[18.72151899 32.27848101] ; [10.27848101 17.72151899],0
a7,1,0.292298,1.109006,[50 30] ; [33 13],[52.6984127 27.3015873] ; [30.3015873 15.6984127],0
d1,1,0.341145,0.906123,[51 30] ; [25 21],[48.47244094 32.52755906] ; [27.52755906 18.47244094],0
a6,1,0.344075,0.895189,[56 25] ; [28 18],[53.57480315 27.42519685] ; [30.42519685 15.57480315],0
n3,1,0.357744,0.845798,[15  5] ; [11  7],[13.68421053  6.31578947] ; [12.31578947  5.68421053],0
r1,1,0.390824,0.736377,[64 16] ; [33 12],[62.08 17.92] ; [34.92 10.08],0
