Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.886555,[38 70] ; [24  4],[49.23529412 58.76470588] ; [12.76470588 15.23529412],1
s8,1,0.000111,14.933342,[22 86] ; [16 12],[30.17647059 77.82352941] ; [ 7.82352941 20.17647059],1
s2,1,0.000315,12.976912,[30 78] ; [18 10],[38.11764706 69.88235294] ; [ 9.88235294 18.11764706],1
p12,1,0.000636,11.667024,[  2 106] ; [ 5 23],[  5.55882353 102.44117647] ; [ 1.44117647 26.55882353],1
p1,1,0.000708,11.468738,[  5 103] ; [ 7 21],[ 9.52941176 98.47058824] ; [ 2.47058824 25.52941176],1
s4,1,0.000947,10.928933,[11 96] ; [10 18],[16.64444444 90.35555556] ; [ 4.35555556 23.64444444],1
p6,1,0.002278,9.311252,[ 8 98] ; [ 8 20],[12.65671642 93.34328358] ; [ 3.34328358 24.65671642],0
p4,1,0.004047,8.262529,[14 92] ; [10 17],[19.12781955 86.87218045] ; [ 4.87218045 22.12781955],0
s3,1,0.004419,8.103176,[35 71] ; [17 10],[41.44360902 64.55639098] ; [10.55639098 16.44360902],0
n6,1,0.006515,7.401915,[62 45] ; [24  4],[68.16296296 38.83703704] ; [17.83703704 10.16296296],0
r4,1,0.007159,7.232733,[63 45] ; [24  4],[69.08823529 38.91176471] ; [17.91176471 10.08823529],0
p10,1,0.007333,7.18958,[44 62] ; [19  8],[50.21052632 55.78947368] ; [12.78947368 14.21052632],0
a5,1,0.0137,6.076372,[57 51] ; [22  6],[62.73529412 45.26470588] ; [16.26470588 11.73529412],0
s7,1,0.021701,5.269608,[29 73] ; [14 13],[34. 68.] ; [ 9. 18.],0
p9,1,0.027828,4.838714,[48 55] ; [19  8],[53.08461538 49.91538462] ; [13.91538462 13.08461538],0
a4,1,0.051537,3.790749,[39 67] ; [16 12],[43.50746269 62.49253731] ; [11.49253731 16.50746269],0
d4,1,0.080379,3.057226,[74 33] ; [24  4],[77.67407407 29.32592593] ; [20.32592593  7.67407407],0
r1,1,0.082641,3.012172,[61 46] ; [21  7],[64.99259259 42.00740741] ; [17.00740741 10.99259259],0
v2,1,0.087608,2.917795,[38 64] ; [14 11],[41.76377953 60.23622047] ; [10.23622047 14.76377953],0
u2,1,0.105462,2.620936,[22 17] ; [2 6],[19.91489362 19.08510638] ; [4.08510638 3.91489362],0
r3,1,0.114392,2.492466,[76 31] ; [24  4],[79.25925926 27.74074074] ; [20.74074074  7.25925926],0
r2,1,0.123391,2.373741,[83 20] ; [26  2],[85.70229008 17.29770992] ; [23.29770992  4.70229008],0
v4,1,0.135587,2.227338,[77 30] ; [24  4],[80.05185185 26.94814815] ; [20.94814815  7.05185185],0
p5,1,0.145993,2.113624,[  4 101] ; [ 3 25],[ 5.52631579 99.47368421] ; [ 1.47368421 26.52631579],0
v1,1,0.19305,1.694187,[32 75] ; [12 16],[34.87407407 72.12592593] ; [ 9.12592593 18.87407407],0
d5,1,0.220742,1.499544,[67 40] ; [21  7],[69.74814815 37.25185185] ; [18.25185185  9.74814815],0
d3,1,0.296371,1.090454,[57 50] ; [18 10],[59.44444444 47.55555556] ; [15.55555556 12.44444444],0
p8,1,0.33548,0.927628,[15 92] ; [ 6 22],[16.64444444 90.35555556] ; [ 4.35555556 23.64444444],0
d2,1,0.347819,0.881397,[50 56] ; [16 12],[52.20895522 53.79104478] ; [13.79104478 14.20895522],0
p11,1,0.349426,0.875539,[51 57] ; [16 12],[53.20588235 54.79411765] ; [13.79411765 14.20588235],0
n1,1,0.424552,0.637681,[22 24] ; [3 6],[20.90909091 25.09090909] ; [4.09090909 4.90909091],0
p7,1,0.45178,0.566182,[22 79] ; [ 8 20],[23.48837209 77.51162791] ; [ 6.51162791 21.48837209],0
a7,1,0.486594,0.48405,[61 46] ; [18 10],[62.61481481 44.38518519] ; [16.38518519 11.61481481],0
n5,1,0.524738,0.404571,[65 41] ; [19  9],[66.44776119 39.55223881] ; [17.55223881 10.44776119],0
a6,1,0.537198,0.380758,[58 49] ; [17 11],[59.44444444 47.55555556] ; [15.55555556 12.44444444],0
v3,1,0.556067,0.346561,[33 69] ; [10 16],[34.265625 67.734375] ; [ 8.734375 17.265625],0
b4,1,0.586737,0.295469,[64 44] ; [15 13],[62.73529412 45.26470588] ; [16.26470588 11.73529412],0
b1,1,0.608989,0.26165,[52 56] ; [15 13],[53.20588235 54.79411765] ; [13.79411765 14.20588235],0
b2,1,0.653996,0.200899,[26 44] ; [ 6 13],[25.16853933 44.83146067] ; [ 6.83146067 12.16853933],0
b3,1,0.653996,0.200899,[26 44] ; [ 6 13],[25.16853933 44.83146067] ; [ 6.83146067 12.16853933],0
u1,1,0.658673,0.195139,[15 93] ; [ 3 25],[14.29411765 93.70588235] ; [ 3.70588235 24.29411765],0
n4,1,0.661448,0.19177,[66 41] ; [16 12],[64.99259259 42.00740741] ; [17.00740741 10.99259259],0
u3,1,0.711531,0.136752,[20 19] ; [4 5],[19.5 19.5] ; [4.5 4.5],0
d1,1,0.726416,0.122428,[50 58] ; [14 14],[50.82352941 57.17647059] ; [13.17647059 14.82352941],0
a3,1,0.784199,0.074994,[69 37] ; [19  9],[69.6119403 36.3880597] ; [18.3880597  9.6119403],0
a2,1,0.814558,0.055014,[21 87] ; [ 6 22],[21.44117647 86.55882353] ; [ 5.55882353 22.44117647],0
a1,1,0.81549,0.054452,[10 98] ; [ 3 25],[10.32352941 97.67647059] ; [ 2.67647059 25.32352941],0
a8,1,0.816834,0.053647,[10 94] ; [ 3 24],[10.32061069 93.67938931] ; [ 2.67938931 24.32061069],0
s1,1,0.817265,0.05339,[ 9 97] ; [ 2 26],[ 8.70149254 97.29850746] ; [ 2.29850746 25.70149254],0
u4,1,0.824703,0.049062,[  3 105] ; [ 1 27],[  3.17647059 104.82352941] ; [ 0.82352941 27.17647059],0
n3,1,0.857344,0.032312,[23 21] ; [5 4],[23.24528302 20.75471698] ; [4.75471698 4.24528302],0
n2,1,0.920027,0.01008,[29 18] ; [6 4],[28.85964912 18.14035088] ; [6.14035088 3.85964912],0
b5,1,0.979877,0.000636,[62 46] ; [16 12],[61.94117647 46.05882353] ; [16.05882353 11.94117647],0
