Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.233525,[72 17] ; [10 30],[56.57364341 32.42635659] ; [25.42635659 14.57364341],1
r3,1,3.4e-05,17.182501,[76 12] ; [21 19],[66.6875 21.3125] ; [30.3125  9.6875],1
r2,1,9.2e-05,15.288627,[81  7] ; [25 14],[73.4488189 14.5511811] ; [32.5511811  6.4488189],1
v4,1,0.00178,9.764126,[74 13] ; [24 16],[67.13385827 19.86614173] ; [30.86614173  9.13385827],0
d4,1,0.026317,4.935072,[65 22] ; [22 18],[59.5984252 27.4015748] ; [27.4015748 12.5984252],0
p2,1,0.037414,4.331452,[51 38] ; [15 25],[45.53488372 43.46511628] ; [20.46511628 19.53488372],0
v1,1,0.045793,3.989193,[31 58] ; [ 7 33],[26.21705426 62.78294574] ; [11.78294574 28.21705426],0
s3,1,0.051465,3.79307,[39 50] ; [10 29],[34.0703125 54.9296875] ; [14.9296875 24.0703125],0
s4,1,0.052516,3.759256,[ 7 80] ; [ 8 32],[10.27559055 76.72440945] ; [ 4.72440945 35.27559055],0
a8,1,0.059558,3.549647,[11 70] ; [ 1 38],[ 8.1 72.9] ; [ 3.9 35.1],0
a7,1,0.065141,3.401399,[57 31] ; [19 21],[52.25 35.75] ; [23.75 16.25],0
a5,1,0.072181,3.232712,[53 36] ; [17 23],[48.29457364 40.70542636] ; [21.70542636 18.29457364],0
u1,1,0.087238,2.92461,[14 75] ; [ 2 38],[11.03875969 77.96124031] ; [ 4.96124031 35.03875969],0
d3,1,0.097305,2.749165,[54 35] ; [18 22],[49.6744186 39.3255814] ; [22.3255814 17.6744186],0
u3,1,0.097925,2.739021,[19 14] ; [ 6 12],[16.17647059 16.82352941] ; [8.82352941 9.17647059],0
s2,1,0.117554,2.449607,[27 61] ; [ 7 33],[23.375 64.625] ; [10.625 29.375],0
n6,1,0.135484,2.22852,[59 30] ; [21 19],[55.19379845 33.80620155] ; [24.80620155 15.19379845],0
a2,1,0.153254,2.039558,[18 71] ; [ 4 36],[15.17829457 73.82170543] ; [ 6.82170543 33.17829457],0
s5,1,0.16126,1.962368,[18 70] ; [ 4 35],[15.24409449 72.75590551] ; [ 6.75590551 32.24409449],0
b4,1,0.171942,1.865932,[58 31] ; [21 19],[54.50387597 34.49612403] ; [24.49612403 15.50387597],0
n2,1,0.198945,1.650106,[22 13] ; [ 9 11],[19.72727273 15.27272727] ; [11.27272727  8.72727273],0
p10,1,0.219018,1.510796,[24 63] ; [ 7 33],[21.23622047 65.76377953] ; [ 9.76377953 30.23622047],0
a1,1,0.230454,1.438058,[ 4 85] ; [ 4 36],[ 5.51937984 83.48062016] ; [ 2.48062016 37.51937984],0
s6,1,0.252553,1.309128,[38 50] ; [13 27],[35.0625 52.9375] ; [15.9375 24.0625],0
d1,1,0.253431,1.304292,[43 46] ; [15 25],[40.01550388 48.98449612] ; [17.98449612 22.01550388],0
n4,1,0.271064,1.211353,[58 31] ; [22 18],[55.19379845 33.80620155] ; [24.80620155 15.19379845],0
v3,1,0.281096,1.161781,[25 61] ; [ 8 32],[22.52380952 63.47619048] ; [10.47619048 29.52380952],0
s7,1,0.298567,1.080585,[25 58] ; [ 8 30],[22.63636364 60.36363636] ; [10.36363636 27.63636364],0
u2,1,0.309259,1.033839,[19 13] ; [ 8 10],[17.28 14.72] ; [9.72 8.28],0
s1,1,0.332526,0.939037,[ 6 82] ; [ 1 38],[ 4.8503937 83.1496063] ; [ 2.1496063 36.8503937],0
a3,1,0.353267,0.861688,[56 32] ; [22 18],[53.625 34.375] ; [24.375 15.625],0
n1,1,0.379562,0.772119,[14 21] ; [ 5 13],[12.54716981 22.45283019] ; [ 6.45283019 11.54716981],0
s8,1,0.3833,0.760092,[19 69] ; [ 6 34],[17.1875 70.8125] ; [ 7.8125 32.1875],0
b5,1,0.426576,0.632129,[49 40] ; [19 21],[46.91472868 42.08527132] ; [21.08527132 18.91472868],0
