Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,66.535033,[ 3 57] ; [60 21],[26.80851064 33.19148936] ; [36.19148936 44.80851064],1
d5,1,0.0,39.457129,[34 26] ; [80  1],[48.5106383 11.4893617] ; [65.4893617 15.5106383],1
d3,1,0.0,32.887566,[30 30] ; [75  6],[44.68085106 15.31914894] ; [60.31914894 20.68085106],1
d4,1,0.0,26.224295,[41 19] ; [80  1],[51.4893617  8.5106383] ; [69.5106383 11.4893617],1
a5,1,1.4e-05,18.857762,[32 28] ; [70 11],[43.40425532 16.59574468] ; [58.59574468 22.40425532],1
a4,1,1.5e-05,18.762959,[11 49] ; [44 37],[23.40425532 36.59574468] ; [31.59574468 49.40425532],1
a2,1,2.3e-05,17.920937,[ 2 58] ; [26 55],[11.91489362 48.08510638] ; [16.08510638 64.91489362],1
u1,1,0.000246,13.444956,[ 1 59] ; [19 62],[ 8.5106383 51.4893617] ; [11.4893617 69.5106383],1
p6,1,0.008701,6.883154,[10 47] ; [31 50],[16.93478261 40.06521739] ; [24.06521739 56.93478261],0
v2,1,0.028341,4.807195,[24 33] ; [46 29],[30.22727273 26.77272727] ; [39.77272727 35.22727273],0
a8,1,0.065743,3.386243,[ 6 50] ; [ 2 70],[ 3.5 52.5] ; [ 4.5 67.5],0
r2,1,0.070369,3.274384,[50  8] ; [76  4],[52.95652174  5.04347826] ; [73.04347826  6.95652174],0
p4,1,0.075761,3.15356,[25 35] ; [46 35],[30.21276596 29.78723404] ; [40.78723404 40.21276596],0
s4,1,0.080121,3.062443,[12 48] ; [27 54],[16.59574468 43.40425532] ; [22.40425532 58.59574468],0
a7,1,0.105418,2.621598,[41 19] ; [65 16],[45.10638298 14.89361702] ; [60.89361702 20.10638298],0
a3,1,0.117866,2.445453,[33 27] ; [55 26],[37.44680851 22.55319149] ; [50.55319149 30.44680851],0
p11,1,0.127844,2.318495,[43 17] ; [48 33],[38.72340426 21.27659574] ; [52.27659574 28.72340426],0
r1,1,0.172095,1.864595,[42 18] ; [64 16],[45.42857143 14.57142857] ; [60.57142857 19.42857143],0
s8,1,0.231146,1.433794,[25 35] ; [42 39],[28.5106383 31.4893617] ; [38.4893617 42.5106383],0
p12,1,0.240032,1.380404,[ 5 55] ; [ 3 78],[ 3.40425532 56.59574468] ; [ 4.59574468 76.40425532],0
p5,1,0.247598,1.336806,[ 5 55] ; [ 3 77],[ 3.42857143 56.57142857] ; [ 4.57142857 75.42857143],0
a6,1,0.260007,1.268717,[36 24] ; [56 25],[39.14893617 20.85106383] ; [52.85106383 28.14893617],0
n1,1,0.265017,1.242358,[ 3 13] ; [10 19],[ 4.62222222 11.37777778] ; [ 8.37777778 20.62222222],0
b5,1,0.269785,1.217842,[33 27] ; [52 29],[36.17021277 23.82978723] ; [48.82978723 32.17021277],0
s2,1,0.289768,1.120699,[34 26] ; [53 28],[37.0212766 22.9787234] ; [49.9787234 31.0212766],0
u3,1,0.311281,1.025231,[16  9] ; [20  6],[17.64705882  7.35294118] ; [18.35294118  7.64705882],0
v1,1,0.320738,0.985935,[28 31] ; [30 47],[25.16176471 33.83823529] ; [32.83823529 44.16176471],0
n6,1,0.354867,0.855978,[42 18] ; [50 30],[39.42857143 20.57142857] ; [52.57142857 27.42857143],0
p3,1,0.363466,0.825883,[25 35] ; [40 41],[27.65957447 32.34042553] ; [37.34042553 43.65957447],0
n2,1,0.372382,0.795699,[13  3] ; [20  9],[11.73333333  4.26666667] ; [21.26666667  7.73333333],0
p10,1,0.372876,0.794058,[41 18] ; [61 19],[43.29496403 15.70503597] ; [58.70503597 21.29496403],0
p8,1,0.403726,0.697202,[29 31] ; [33 47],[26.57142857 33.42857143] ; [35.42857143 44.57142857],0
a1,1,0.414847,0.664866,[ 5 55] ; [ 4 77],[ 3.82978723 56.17021277] ; [ 5.17021277 75.82978723],0
r3,1,0.421733,0.645482,[57  3] ; [79  2],[57.87234043  2.12765957] ; [78.12765957  2.87234043],0
n3,1,0.43008,0.622609,[11  5] ; [23  6],[12.08888889  3.91111111] ; [21.91111111  7.08888889],0
p2,1,0.430223,0.622222,[43 17] ; [62 18],[45. 15.] ; [60. 20.],0
s7,1,0.483691,0.49053,[26 34] ; [38 39],[28.02919708 31.97080292] ; [35.97080292 41.02919708],0
b1,1,0.507891,0.438409,[19 41] ; [30 51],[20.85106383 39.14893617] ; [28.14893617 52.85106383],0
b4,1,0.539473,0.376516,[37 23] ; [54 27],[38.72340426 21.27659574] ; [52.27659574 28.72340426],0
p9,1,0.580274,0.305791,[48 11] ; [62 18],[46.69064748 12.30935252] ; [63.30935252 16.69064748],0
v4,1,0.601548,0.272667,[54  5] ; [76  5],[54.78571429  4.21428571] ; [75.21428571  5.78571429],0
p1,1,0.635055,0.225269,[ 4 56] ; [ 7 72],[ 4.74820144 55.25179856] ; [ 6.25179856 72.74820144],0
s1,1,0.640633,0.217915,[ 2 58] ; [ 4 77],[ 2.55319149 57.44680851] ; [ 3.44680851 77.55319149],0
r4,1,0.648118,0.208281,[51  9] ; [71 10],[51.91489362  8.08510638] ; [70.08510638 10.91489362],0
b3,1,0.665827,0.186522,[ 8 22] ; [15 33],[ 8.84615385 21.15384615] ; [14.15384615 33.84615385],0
b2,1,0.665827,0.186522,[ 8 22] ; [15 33],[ 8.84615385 21.15384615] ; [14.15384615 33.84615385],0
p7,1,0.669896,0.181723,[32 28] ; [45 34],[33.23741007 26.76258993] ; [43.76258993 35.23741007],0
v3,1,0.728909,0.120116,[17 42] ; [24 52],[17.91851852 41.08148148] ; [23.08148148 52.91851852],0
n4,1,0.875144,0.024689,[23 37] ; [30 51],[22.55319149 37.44680851] ; [30.44680851 50.55319149],0
u2,1,0.924558,0.008967,[17  8] ; [18  8],[17.15686275  7.84313725] ; [17.84313725  8.15686275],0
s5,1,0.945171,0.00473,[24 34] ; [31 45],[23.80597015 34.19402985] ; [31.19402985 44.80597015],0
s3,1,0.985425,0.000334,[39 20] ; [53 27],[39.05035971 19.94964029] ; [52.94964029 27.05035971],0
