Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,87.216646,[224  33] ; [228 209],[167.3832853  89.6167147] ; [284.6167147 152.3832853],1
p4,1,0.0,76.271133,[213  47] ; [216 228],[158.4375 101.5625] ; [270.5625 173.4375],1
p8,1,0.0,53.320607,[186  73] ; [192 251],[139.46153846 119.53846154] ; [238.53846154 204.46153846],1
p3,1,0.0,45.163147,[174  86] ; [182 265],[130.91937765 129.08062235] ; [225.08062235 221.91937765],1
p5,1,0.0,28.98835,[ 52 209] ; [ 29 415],[ 29.98723404 231.01276596] ; [ 51.01276596 392.98723404],1
s7,1,0.0,27.700948,[161  89] ; [186 242],[127.94985251 122.05014749] ; [219.05014749 208.94985251],1
s8,1,1.8e-05,18.394555,[149 110] ; [182 264],[121.60141844 137.39858156] ; [209.39858156 236.60141844],1
s5,1,2.8e-05,17.556709,[112 138] ; [126 309],[ 86.86131387 163.13868613] ; [151.13868613 283.86131387],1
s2,1,3.1e-05,17.35231,[162  98] ; [204 239],[135.36273115 124.63726885] ; [230.63726885 212.36273115],1
n4,1,3.8e-05,16.976462,[227  34] ; [330 117],[205.33474576  55.66525424] ; [351.66525424  95.33474576],1
p9,1,4.5e-05,16.663037,[238  22] ; [354  89],[218.94736842  41.05263158] ; [373.05263158  69.94736842],1
v1,1,4.6e-05,16.59405,[168  90] ; [214 221],[142.21645022 115.78354978] ; [239.78354978 195.21645022],1
p2,1,0.00011,14.954131,[236  25] ; [354  93],[217.5  43.5] ; [372.5  74.5],1
p1,1,0.000171,14.130555,[ 36 224] ; [ 25 421],[ 22.46458924 237.53541076] ; [ 38.53541076 407.46458924],1
s6,1,0.000312,12.999295,[198  58] ; [284 158],[176.77936963  79.22063037] ; [305.22063037 136.77936963],1
n6,1,0.000575,11.854356,[235  23] ; [365  83],[219.26345609  38.73654391] ; [380.73654391  67.26345609],1
n5,1,0.001003,10.822218,[215  45] ; [319 126],[196.93617021  63.06382979] ; [337.06382979 107.93617021],0
p12,1,0.001357,10.263192,[ 34 226] ; [ 27 419],[ 22.46458924 237.53541076] ; [ 38.53541076 407.46458924],0
b3,1,0.002394,9.219984,[77 88] ; [ 85 180],[ 62.1627907 102.8372093] ; [ 99.8372093 165.1627907],0
b2,1,0.002394,9.219984,[77 88] ; [ 85 180],[ 62.1627907 102.8372093] ; [ 99.8372093 165.1627907],0
p10,1,0.0043,8.152743,[226  33] ; [350  95],[211.90909091  47.09090909] ; [364.09090909  80.90909091],0
a4,1,0.008671,6.889436,[140 120] ; [195 252],[123.19660537 136.80339463] ; [211.80339463 235.19660537],0
u1,1,0.010255,6.590054,[ 67 194] ; [ 79 370],[ 53.67042254 207.32957746] ; [ 92.32957746 356.67042254],0
a1,1,0.012667,6.215047,[ 17 244] ; [ 12 437],[ 10.66056338 250.33943662] ; [ 18.33943662 430.66056338],0
s4,1,0.032162,4.589835,[ 52 203] ; [ 63 382],[ 41.89285714 213.10714286] ; [ 73.10714286 371.89285714],0
r4,1,0.050161,3.836059,[257   4] ; [430  19],[252.54507042   8.45492958] ; [434.45492958  14.54507042],0
d1,1,0.05088,3.812204,[175  86] ; [268 181],[162.84929577  98.15070423] ; [280.15070423 168.84929577],0
s3,1,0.052247,3.767857,[161  98] ; [241 200],[148.74 110.26] ; [253.26 187.74],0
