Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,42.302395,[ 73 145] ; [75 29],[100.19875776 117.80124224] ; [47.80124224 56.19875776],1
s8,1,0.000707,11.471515,[ 53 178] ; [43 62],[ 66. 165.] ; [30. 75.],1
v1,1,0.002789,8.940926,[ 75 148] ; [53 51],[ 87.29051988 135.70948012] ; [40.70948012 63.29051988],0
r2,1,0.006373,7.441762,[195  31] ; [101   4],[202.10271903  23.89728097] ; [93.89728097 11.10271903],0
s2,1,0.007776,7.084374,[ 73 158] ; [49 56],[ 83.875 147.125] ; [38.125 66.875],0
a1,1,0.011485,6.388696,[  7 225] ; [10 95],[ 11.70326409 220.29673591] ; [ 5.29673591 99.70326409],0
s7,1,0.012333,6.262336,[ 61 162] ; [41 58],[ 70.63975155 152.36024845] ; [31.36024845 67.63975155],0
p3,1,0.013839,6.058511,[ 36 196] ; [28 76],[ 44.19047619 187.80952381] ; [19.80952381 84.19047619],0
s1,1,0.016227,5.778128,[  4 228] ; [ 7 96],[  7.61791045 224.38208955] ; [ 3.38208955 99.61791045],0
v4,1,0.032746,4.559016,[191  37] ; [97  8],[197.18918919  30.81081081] ; [90.81081081 14.18918919],0
r1,1,0.035103,4.440145,[156  74] ; [83 22],[164.08955224  65.91044776] ; [74.91044776 30.08955224],0
p10,1,0.053712,3.721628,[148  81] ; [79 26],[155.63772455  73.36227545] ; [71.36227545 33.63772455],0
p1,1,0.060316,3.52867,[  7 223] ; [ 8 97],[ 10.29850746 219.70149254] ; [  4.70149254 100.29850746],0
r4,1,0.066301,3.372298,[171  61] ; [87 18],[177.61424332  54.38575668] ; [80.38575668 24.61424332],0
r3,1,0.067946,3.33195,[193  37] ; [95  9],[198.32335329  31.67664671] ; [89.67664671 14.32335329],0
n4,1,0.068497,3.318677,[146  85] ; [77 28],[153.3125  77.6875] ; [69.6875 35.3125],0
s6,1,0.07238,3.228211,[110 119] ; [61 43],[117.59459459 111.40540541] ; [53.40540541 50.59459459],0
d4,1,0.090055,2.873383,[169  62] ; [85 19],[175.14626866  55.85373134] ; [78.85373134 25.14626866],0
u2,1,0.100572,2.696442,[38 51] ; [18 12],[41.88235294 47.11764706] ; [14.11764706 15.88235294],0
a7,1,0.110715,2.543987,[149  83] ; [76 28],[155.35714286  76.64285714] ; [69.64285714 34.35714286],0
n5,1,0.114668,2.488683,[141  88] ; [74 31],[147.41017964  81.58982036] ; [67.58982036 37.41017964],0
a4,1,0.130669,2.284539,[ 83 147] ; [47 58],[ 89.25373134 140.74626866] ; [40.74626866 64.25373134],0
d3,1,0.131734,2.271952,[130 102] ; [68 37],[136.30860534  95.69139466] ; [61.69139466 43.30860534],0
a3,1,0.132829,2.259131,[142  87] ; [74 31],[148.09580838  80.90419162] ; [67.90419162 37.09580838],0
p7,1,0.13642,2.217883,[ 84 144] ; [46 55],[ 90.09118541 137.90881459] ; [39.90881459 61.09118541],0
p11,1,0.146662,2.106628,[154  78] ; [78 27],[159.71513353  72.28486647] ; [72.28486647 32.71513353],0
a5,1,0.16933,1.888866,[141  91] ; [72 33],[146.63501484  85.36498516] ; [66.36498516 38.63501484],0
n1,1,0.184626,1.759991,[33 52] ; [ 7 21],[30.08849558 54.91150442] ; [ 9.91150442 18.08849558],0
n6,1,0.242725,1.364698,[165  64] ; [82 23],[169.3502994  59.6497006] ; [77.6497006 27.3502994],0
d2,1,0.291222,1.113964,[ 92 138] ; [48 56],[ 96.40718563 133.59281437] ; [43.59281437 60.40718563],0
d1,1,0.299902,1.074631,[103 129] ; [53 52],[107.39465875 124.60534125] ; [48.60534125 56.39465875],0
p9,1,0.319083,0.992703,[157  66] ; [78 25],[160.75153374  62.24846626] ; [74.24846626 28.75153374],0
a8,1,0.344584,0.893301,[ 27 191] ; [16 82],[ 29.66455696 188.33544304] ; [13.33544304 84.66455696],0
n3,1,0.402045,0.7022,[53 30] ; [21  8],[54.83928571 28.16071429] ; [19.16071429  9.83928571],0
s3,1,0.437116,0.603841,[104 125] ; [52 52],[107.27927928 121.72072072] ; [48.72072072 55.27927928],0
u3,1,0.489974,0.476584,[40 50] ; [16 15],[41.65289256 48.34710744] ; [14.34710744 16.65289256],0
b4,1,0.508559,0.43703,[137  95] ; [66 39],[139.75074184  92.24925816] ; [63.24925816 41.75074184],0
p12,1,0.577894,0.309651,[  8 221] ; [  5 100],[  8.91317365 220.08682635] ; [  4.08682635 100.91317365],0
