Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4e-06,21.519539,[87 57] ; [33 74],[68.84462151 75.15537849] ; [51.15537849 55.84462151],1
v2,1,4e-05,16.859386,[101  43] ; [48 60],[85.14285714 58.85714286] ; [63.85714286 44.14285714],1
s8,1,0.000251,13.405007,[109  41] ; [55 54],[94.98069498 55.01930502] ; [69.01930502 39.98069498],1
p10,1,0.002619,9.055621,[136  13] ; [85 24],[127.63178295  21.36821705] ; [93.36821705 15.63178295],0
s2,1,0.004285,8.159089,[130  20] ; [79 30],[121.04247104  28.95752896] ; [87.95752896 21.04247104],0
n5,1,0.004734,7.97832,[130  19] ; [80 29],[121.27906977  27.72093023] ; [88.72093023 20.27906977],0
p9,1,0.006681,7.356674,[140  10] ; [90 19],[133.2046332  16.7953668] ; [96.7953668 12.2046332],0
n6,1,0.008457,6.934056,[135  13] ; [87 22],[127.84435798  20.15564202] ; [94.15564202 14.84435798],0
s5,1,0.010035,6.628638,[78 64] ; [39 63],[68.09016393 73.90983607] ; [48.90983607 53.09016393],0
r2,1,0.013073,6.159221,[147   2] ; [100   8],[143.20233463   5.79766537] ; [103.79766537   4.20233463],0
p11,1,0.02764,4.850394,[129  21] ; [82 27],[122.2007722  27.7992278] ; [88.7992278 20.2007722],0
p12,1,0.035448,4.423462,[ 26 123] ; [ 9 99],[ 20.29182879 128.70817121] ; [14.70817121 93.29182879],0
n1,1,0.043966,4.057886,[15  6] ; [ 9 13],[11.72093023  9.27906977] ; [12.27906977  9.72093023],0
r4,1,0.053261,3.735723,[143   7] ; [97 12],[138.996139  11.003861] ; [101.003861   7.996139],0
u4,1,0.055398,3.670066,[  8 142] ; [  1 108],[  5.21235521 144.78764479] ; [  3.78764479 105.21235521],0
s7,1,0.076901,3.12922,[107  36] ; [67 37],[100.73684211  42.26315789] ; [73.26315789 30.73684211],0
d1,1,0.082853,3.008032,[105  45] ; [65 44],[98.45559846 51.54440154] ; [71.54440154 37.45559846],0
v4,1,0.083635,2.992813,[145   5] ; [100   9],[141.89189189   8.10810811] ; [103.10810811   5.89189189],0
u3,1,0.086018,2.947368,[22  6] ; [16 12],[19.  9.] ; [19.  9.],0
d5,1,0.102129,2.671978,[129  20] ; [86 23],[124.16666667  24.83333333] ; [90.83333333 18.16666667],0
p5,1,0.102286,2.66954,[ 34 115] ; [16 93],[ 28.87596899 120.12403101] ; [21.12403101 87.87596899],0
u2,1,0.12317,2.376543,[19  8] ; [14 14],[16.2 10.8] ; [16.8 11.2],0
p8,1,0.129751,2.295487,[105  44] ; [67 42],[99.33333333 49.66666667] ; [72.66666667 36.33333333],0
s4,1,0.136086,2.221667,[ 31 119] ; [31 77],[ 36.04651163 113.95348837] ; [25.95348837 82.04651163],0
a3,1,0.142656,2.149077,[122  27] ; [81 28],[117.23643411  31.76356589] ; [85.76356589 23.23643411],0
a1,1,0.152977,2.042313,[ 12 138] ; [  4 105],[  9.26640927 140.73359073] ; [  6.73359073 102.26640927],0
d4,1,0.167943,1.901206,[132  17] ; [90 19],[128.20930233  20.79069767] ; [93.79069767 15.20930233],0
a8,1,0.173726,1.850495,[ 22 121] ; [10 95],[ 18.4516129 124.5483871] ; [13.5483871 91.4516129],0
n2,1,0.173728,1.850472,[18  3] ; [15  7],[16.11627907  4.88372093] ; [16.88372093  5.11627907],0
a5,1,0.185425,1.753596,[123  27] ; [82 27],[118.72586873  31.27413127] ; [86.27413127 22.72586873],0
p6,1,0.193027,1.694361,[79 67] ; [50 59],[73.85882353 72.14117647] ; [55.14117647 53.85882353],0
d3,1,0.193851,1.688101,[109  41] ; [71 38],[104.24710425  45.75289575] ; [75.75289575 33.24710425],0
b2,1,0.197348,1.661891,[44 57] ; [24 47],[39.93023256 61.06976744] ; [28.06976744 42.93023256],0
b3,1,0.197348,1.661891,[44 57] ; [24 47],[39.93023256 61.06976744] ; [28.06976744 42.93023256],0
b5,1,0.243681,1.359171,[88 62] ; [56 53],[83.3976834 66.6023166] ; [60.6023166 48.3976834],0
n4,1,0.28024,1.165925,[129  20] ; [89 20],[125.89922481  23.10077519] ; [92.10077519 16.89922481],0
p7,1,0.371666,0.798088,[117  31] ; [81 28],[114.0233463  33.9766537] ; [83.9766537 25.0233463],0
r3,1,0.396587,0.718649,[146   4] ; [103   5],[144.76744186   5.23255814] ; [104.23255814   3.76744186],0
n3,1,0.420176,0.649823,[15  6] ; [18  4],[16.11627907  4.88372093] ; [16.88372093  5.11627907],0
p2,1,0.485471,0.486549,[134  15] ; [95 14],[132.25193798  16.74806202] ; [96.74806202 12.25193798],0
a2,1,0.595743,0.281465,[ 43 107] ; [28 81],[ 41.11969112 108.88030888] ; [29.88030888 79.11969112],0
a6,1,0.628985,0.233439,[104  45] ; [73 36],[102.22093023  46.77906977] ; [74.77906977 34.22093023],0
p1,1,0.644576,0.212807,[ 22 126] ; [14 95],[ 20.73151751 127.26848249] ; [15.26848249 93.73151751],0
u1,1,0.657046,0.197132,[ 38 112] ; [25 84],[ 36.48648649 113.51351351] ; [26.51351351 82.48648649],0
s1,1,0.694477,0.154281,[  7 143] ; [  4 105],[  6.37065637 143.62934363] ; [  4.62934363 104.37065637],0
p4,1,0.697316,0.151279,[121  29] ; [90 19],[122.2007722  27.7992278] ; [88.7992278 20.2007722],0
b1,1,0.704621,0.143709,[71 79] ; [49 60],[69.4980695 80.5019305] ; [50.5019305 58.4980695],0
r1,1,0.722992,0.125644,[121  29] ; [89 19],[122.09302326  27.90697674] ; [87.90697674 20.09302326],0
s6,1,0.738026,0.111869,[127  20] ; [90 16],[126.08300395  20.91699605] ; [90.91699605 15.08300395],0
b4,1,0.782169,0.076449,[92 58] ; [65 44],[90.92664093 59.07335907] ; [66.07335907 42.92664093],0
a7,1,0.864504,0.029119,[104  45] ; [75 34],[103.37596899  45.62403101] ; [75.62403101 33.37596899],0
a4,1,0.930954,0.007507,[71 79] ; [51 58],[70.65637066 79.34362934] ; [51.34362934 57.65637066],0
d2,1,0.963366,0.00211,[83 67] ; [60 49],[82.81853282 67.18146718] ; [60.18146718 48.81853282],0
