Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,8e-05,15.568864,[30 82] ; [64 59],[44.8 67.2] ; [49.2 73.8],1
s5,1,0.002201,9.373584,[17 94] ; [40 83],[27.03846154 83.96153846] ; [29.96153846 93.03846154],0
s8,1,0.003313,8.626302,[18 95] ; [41 86],[27.77916667 85.22083333] ; [31.22083333 95.77916667],0
s7,1,0.008583,6.90763,[29 76] ; [51 63],[38.35616438 66.64383562] ; [41.64383562 72.35616438],0
s2,1,0.013229,6.138162,[34 80] ; [58 70],[43.33884298 70.66115702] ; [48.66115702 79.33884298],0
s6,1,0.020471,5.371304,[49 64] ; [73 52],[57.92436975 55.07563025] ; [64.07563025 60.92436975],0
p6,1,0.051869,3.779978,[17 94] ; [32 93],[23.04661017 87.95338983] ; [25.95338983 99.04661017],0
u3,1,0.056173,3.646934,[21 28] ; [27 16],[25.56521739 23.43478261] ; [22.43478261 20.56521739],0
p2,1,0.061009,3.509731,[55 60] ; [76 51],[62.25206612 52.74793388] ; [68.74793388 58.25206612],0
p7,1,0.144418,2.130247,[41 73] ; [57 69],[46.55 67.45] ; [51.45 74.55],0
v4,1,0.195961,1.672226,[84 29] ; [104  24],[88.14937759 24.85062241] ; [99.85062241 28.14937759],0
n6,1,0.197161,1.663279,[61 52] ; [79 48],[65.91666667 47.08333333] ; [74.08333333 52.91666667],0
v1,1,0.204732,1.608292,[37 77] ; [52 77],[41.75308642 72.24691358] ; [47.24691358 81.75308642],0
p12,1,0.213055,1.550543,[  1 114] ; [  4 123],[  2.37603306 112.62396694] ; [  2.62396694 124.37603306],0
r1,1,0.230453,1.438065,[66 47] ; [85 44],[70.50826446 42.49173554] ; [80.49173554 48.50826446],0
p4,1,0.24506,1.35125,[41 73] ; [55 72],[45.41078838 68.58921162] ; [50.58921162 76.41078838],0
a3,1,0.265051,1.242184,[66 46] ; [85 44],[70.17427386 41.82572614] ; [80.82572614 48.17427386],0
n5,1,0.281355,1.160531,[62 51] ; [79 49],[66.1120332 46.8879668] ; [74.8879668 53.1120332],0
d2,1,0.290275,1.118346,[51 62] ; [66 61],[55.0875 57.9125] ; [61.9125 65.0875],0
n3,1,0.294753,1.097784,[27 23] ; [34 19],[29.61165049 20.38834951] ; [31.38834951 21.61165049],0
d5,1,0.337412,0.92024,[78 36] ; [94 33],[81.36099585 32.63900415] ; [90.63900415 36.36099585],0
p3,1,0.34064,0.90802,[39 75] ; [51 76],[42.57261411 71.42738589] ; [47.42738589 79.57261411],0
r4,1,0.341048,0.906488,[69 46] ; [85 44],[72.58196721 42.41803279] ; [81.41803279 47.58196721],0
u2,1,0.364685,0.821695,[19 28] ; [21 21],[21.12359551 25.87640449] ; [18.87640449 23.12359551],0
a6,1,0.404219,0.695738,[64 50] ; [65 63],[60.76859504 53.23140496] ; [68.23140496 59.76859504],0
n4,1,0.411373,0.674828,[66 47] ; [82 47],[69.10743802 43.89256198] ; [78.89256198 50.10743802],0
s3,1,0.456298,0.554961,[48 64] ; [61 67],[50.86666667 61.13333333] ; [58.13333333 69.86666667],0
s1,1,0.471541,0.518363,[ 11 103] ; [  9 118],[  9.46058091 104.53941909] ; [ 10.53941909 116.46058091],0
n2,1,0.502882,0.448849,[28 25] ; [32 22],[29.71962617 23.28037383] ; [30.28037383 23.71962617],0
b2,1,0.543662,0.368794,[23 46] ; [20 50],[21.34532374 47.65467626] ; [21.65467626 48.34532374],0
b3,1,0.543662,0.368794,[23 46] ; [20 50],[21.34532374 47.65467626] ; [21.65467626 48.34532374],0
d4,1,0.561321,0.337423,[78 35] ; [92 35],[80.04166667 32.95833333] ; [89.95833333 37.04166667],0
v3,1,0.580672,0.305149,[29 78] ; [38 87],[30.90086207 76.09913793] ; [36.09913793 88.90086207],0
s4,1,0.58374,0.300227,[20 94] ; [ 26 102],[21.66942149 92.33057851] ; [ 24.33057851 103.66942149],0
v2,1,0.619725,0.246255,[38 74] ; [47 80],[39.83263598 72.16736402] ; [45.16736402 81.83263598],0
a4,1,0.633369,0.22752,[46 67] ; [56 72],[47.82572614 65.17427386] ; [54.17427386 73.82572614],0
r2,1,0.633553,0.227273,[91 21] ; [107  21],[92.4 19.6] ; [105.6  22.4],0
r3,1,0.688414,0.160808,[82 32] ; [95 33],[83.38016529 30.61983471] ; [93.61983471 34.38016529],0
