Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000256,13.364427,[31 20] ; [ 6 25],[23.01219512 27.98780488] ; [13.98780488 17.01219512],1
s3,1,0.003001,8.806852,[31 20] ; [ 8 22],[24.55555556 26.44444444] ; [14.44444444 15.55555556],0
s7,1,0.005297,7.775298,[26 22] ; [ 6 22],[20.21052632 27.78947368] ; [11.78947368 16.21052632],0
p3,1,0.007154,7.233906,[30 21] ; [ 8 21],[24.225 26.775] ; [13.775 15.225],0
s5,1,0.008115,7.007865,[18 29] ; [ 3 26],[12.98684211 34.01315789] ; [ 8.01315789 20.98684211],0
d4,1,0.010764,6.503882,[46  5] ; [21 10],[41.67073171  9.32926829] ; [25.32926829  5.67073171],0
v1,1,0.013064,6.160372,[35 14] ; [13 17],[29.7721519 19.2278481] ; [18.2278481 11.7721519],0
p9,1,0.031402,4.630825,[43  8] ; [19 11],[39.03703704 11.96296296] ; [22.96296296  7.03703704],0
p4,1,0.032363,4.579138,[32 19] ; [11 18],[27.4125 23.5875] ; [15.5875 13.4125],0
b2,1,0.049081,3.872586,[10 26] ; [9 7],[13.15384615 22.84615385] ; [ 5.84615385 10.15384615],0
b3,1,0.049081,3.872586,[10 26] ; [9 7],[13.15384615 22.84615385] ; [ 5.84615385 10.15384615],0
d3,1,0.066067,3.37813,[38 13] ; [17 14],[34.20731707 16.79268293] ; [20.79268293 10.20731707],0
p6,1,0.102011,2.673813,[24 25] ; [ 8 19],[20.63157895 28.36842105] ; [11.36842105 15.63157895],0
s1,1,0.106832,2.600477,[ 1 50] ; [ 3 27],[ 2.51851852 48.48148148] ; [ 1.48148148 28.51851852],0
p7,1,0.116868,2.458801,[33 17] ; [15 16],[29.62962963 20.37037037] ; [18.37037037 12.62962963],0
n5,1,0.120712,2.40806,[38 13] ; [18 13],[34.82926829 16.17073171] ; [21.17073171  9.82926829],0
p8,1,0.12106,2.403557,[24 25] ; [ 9 20],[20.73076923 28.26923077] ; [12.26923077 16.73076923],0
p11,1,0.128368,2.312128,[42  9] ; [21 10],[39.18292683 11.81707317] ; [23.81707317  7.18292683],0
r3,1,0.129435,2.299272,[48  3] ; [26  5],[46.02439024  4.97560976] ; [27.97560976  3.02439024],0
u1,1,0.129919,2.293474,[ 2 49] ; [ 4 27],[ 3.73170732 47.26829268] ; [ 2.26829268 28.73170732],0
p1,1,0.129919,2.293474,[ 2 49] ; [ 4 27],[ 3.73170732 47.26829268] ; [ 2.26829268 28.73170732],0
a6,1,0.13675,2.214154,[26 25] ; [21 10],[29.23170732 21.76829268] ; [17.76829268 13.23170732],0
p2,1,0.14014,2.176421,[40 11] ; [19 11],[37.14814815 13.85185185] ; [21.85185185  8.14814815],0
a1,1,0.179654,1.800488,[ 6 45] ; [ 1 30],[ 4.35365854 46.64634146] ; [ 2.64634146 28.35365854],0
p10,1,0.190915,1.710545,[37 13] ; [18 12],[34.375 15.625] ; [20.625  9.375],0
b4,1,0.208754,1.580048,[35 16] ; [17 14],[32.34146341 18.65853659] ; [19.65853659 11.34146341],0
p5,1,0.215286,1.535519,[ 8 43] ; [ 2 29],[ 6.2195122 44.7804878] ; [ 3.7804878 27.2195122],0
n6,1,0.227133,1.458729,[42  9] ; [22  9],[39.80487805 11.19512195] ; [24.19512195  6.80487805],0
n3,1,0.23099,1.434756,[10  5] ; [12  2],[11.37931034  3.62068966] ; [10.62068966  3.37931034],0
s8,1,0.268258,1.225631,[21 30] ; [ 9 22],[18.65853659 32.34146341] ; [11.34146341 19.65853659],0
v3,1,0.269046,1.221605,[24 26] ; [11 20],[21.60493827 28.39506173] ; [13.39506173 17.60493827],0
a2,1,0.396026,0.72036,[ 5 46] ; [ 5 26],[ 6.2195122 44.7804878] ; [ 3.7804878 27.2195122],0
d5,1,0.433603,0.613153,[43  8] ; [24  7],[41.67073171  9.32926829] ; [25.32926829  5.67073171],0
a4,1,0.496887,0.461579,[16 35] ; [12 19],[17.41463415 33.58536585] ; [10.58536585 20.41463415],0
a8,1,0.54289,0.370209,[ 3 43] ; [ 1 29],[ 2.42105263 43.57894737] ; [ 1.57894737 28.42105263],0
b1,1,0.566772,0.328113,[23 28] ; [16 15],[24.25609756 26.74390244] ; [14.74390244 16.25609756],0
s4,1,0.568472,0.325246,[ 9 42] ; [ 4 27],[ 8.08536585 42.91463415] ; [ 4.91463415 26.08536585],0
u2,1,0.570632,0.321626,[7 9] ; [5 4],[7.68 8.32] ; [4.32 4.68],0
d1,1,0.596169,0.280813,[31 20] ; [17 14],[29.85365854 21.14634146] ; [18.14634146 12.85365854],0
n1,1,0.63749,0.222039,[ 5 10] ; [3 9],[ 4.44444444 10.55555556] ; [3.55555556 8.44444444],0
a7,1,0.673521,0.177511,[32 19] ; [18 13],[31.09756098 19.90243902] ; [18.90243902 12.09756098],0
u3,1,0.68017,0.169935,[8 9] ; [5 4],[8.5 8.5] ; [4.5 4.5],0
a3,1,0.68485,0.164717,[34 17] ; [22  9],[34.82926829 16.17073171] ; [21.17073171  9.82926829],0
v4,1,0.702957,0.145414,[42  8] ; [27  4],[42.59259259  7.40740741] ; [26.40740741  4.59259259],0
a5,1,0.723525,0.12514,[30 21] ; [17 14],[29.23170732 21.76829268] ; [17.76829268 13.23170732],0
n4,1,0.725567,0.123221,[38 13] ; [22  9],[37.31707317 13.68292683] ; [22.68292683  8.31707317],0
n2,1,0.741854,0.108503,[11  4] ; [11  3],[11.37931034  3.62068966] ; [10.62068966  3.37931034],0
b5,1,0.755522,0.096949,[33 18] ; [19 12],[32.34146341 18.65853659] ; [19.65853659 11.34146341],0
r2,1,0.794722,0.067695,[38 10] ; [23  7],[37.53846154 10.46153846] ; [23.46153846  6.53846154],0
d2,1,0.85787,0.032072,[22 29] ; [14 17],[22.3902439 28.6097561] ; [13.6097561 17.3902439],0
r4,1,0.85787,0.032072,[29 22] ; [17 14],[28.6097561 22.3902439] ; [17.3902439 13.6097561],0
