Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.4e-05,18.898762,[48 19] ; [19 39],[35.912 31.088] ; [31.088 26.912],1
v3,1,3.8e-05,16.949469,[38 27] ; [13 46],[26.73387097 38.26612903] ; [24.26612903 34.73387097],1
v4,1,0.001625,9.930993,[67  2] ; [47 12],[61.453125  7.546875] ; [52.546875  6.453125],0
p9,1,0.015638,5.843183,[60  7] ; [43 16],[54.76984127 12.23015873] ; [48.23015873 10.76984127],0
n5,1,0.022166,5.232736,[58 10] ; [41 19],[52.59375 15.40625] ; [46.40625 13.59375],0
s8,1,0.044214,4.048364,[41 28] ; [25 35],[35.30232558 33.69767442] ; [30.69767442 29.30232558],0
s2,1,0.054387,3.700771,[41 28] ; [25 34],[35.578125 33.421875] ; [30.421875 28.578125],0
b3,1,0.073528,3.20246,[24 21] ; [14 27],[19.88372093 25.11627907] ; [18.11627907 22.88372093],0
b2,1,0.073528,3.20246,[24 21] ; [14 27],[19.88372093 25.11627907] ; [18.11627907 22.88372093],0
p10,1,0.075771,3.153359,[55 11] ; [42 18],[50.80952381 15.19047619] ; [46.19047619 13.80952381],0
s4,1,0.079101,3.083283,[11 58] ; [17 42],[15.09375 53.90625] ; [12.90625 46.09375],0
p11,1,0.092492,2.830458,[56 13] ; [41 19],[51.88372093 17.11627907] ; [45.11627907 14.88372093],0
u2,1,0.096401,2.764103,[3 6] ; [9 4],[4.90909091 4.09090909] ; [7.09090909 5.90909091],0
r3,1,0.121028,2.403962,[66  3] ; [53  7],[63.65116279  5.34883721] ; [55.34883721  4.65116279],0
a3,1,0.12777,2.319396,[60  9] ; [46 14],[56.69767442 12.30232558] ; [49.30232558 10.69767442],0
s5,1,0.175451,1.835739,[34 33] ; [22 35],[30.25806452 36.74193548] ; [25.74193548 31.25806452],0
r4,1,0.188286,1.730977,[61  8] ; [48 12],[58.30232558 10.69767442] ; [50.69767442  9.30232558],0
p5,1,0.201939,1.628294,[12 55] ; [ 6 54],[ 9.49606299 57.50393701] ; [ 8.50393701 51.49606299],0
n4,1,0.207043,1.591982,[59  9] ; [47 13],[56.3125 11.6875] ; [49.6875 10.3125],0
p1,1,0.233813,1.417514,[ 4 65] ; [ 7 53],[ 5.88372093 63.11627907] ; [ 5.11627907 54.88372093],0
s1,1,0.25211,1.311575,[ 1 67] ; [ 3 57],[ 2.125 65.875] ; [ 1.875 58.125],0
a5,1,0.285749,1.139545,[60  9] ; [48 12],[57.76744186 11.23255814] ; [50.23255814  9.76744186],0
d3,1,0.300379,1.072513,[46 23] ; [45 15],[48.6744186 20.3255814] ; [42.3255814 17.6744186],0
p2,1,0.304569,1.05408,[54 13] ; [43 16],[51.57936508 15.42063492] ; [45.42063492 13.57936508],0
a1,1,0.327805,0.95755,[ 5 64] ; [ 2 58],[ 3.74418605 65.25581395] ; [ 3.25581395 56.74418605],0
n1,1,0.331816,0.941796,[9 7] ; [ 8 12],[7.55555556 8.44444444] ; [ 9.44444444 10.55555556],0
p8,1,0.336501,0.923717,[37 29] ; [28 31],[34.32 31.68] ; [30.68 28.32],0
p3,1,0.344799,0.892507,[38 29] ; [29 31],[35.34645669 31.65354331] ; [31.65354331 28.34645669],0
r2,1,0.345259,0.890806,[64  3] ; [53  5],[62.712  4.288] ; [54.288  3.712],0
p12,1,0.366008,0.817174,[ 3 63] ; [ 1 58],[ 2.112 63.888] ; [ 1.888 57.112],0
r1,1,0.38706,0.748157,[54 15] ; [43 17],[51.88372093 17.11627907] ; [45.11627907 14.88372093],0
