Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.002719,8.986737,[28  8] ; [1 5],[24.85714286 11.14285714] ; [4.14285714 1.85714286],0
s1,1,0.007132,7.239316,[ 1 35] ; [2 4],[ 2.57142857 33.42857143] ; [0.42857143 5.57142857],0
p10,1,0.007985,7.036939,[32  3] ; [3 3],[29.87804878  5.12195122] ; [5.12195122 0.87804878],0
p9,1,0.015003,5.916066,[34  2] ; [3 2],[32.48780488  3.51219512] ; [4.51219512 0.48780488],0
a3,1,0.025675,4.977778,[28  8] ; [2 4],[25.71428571 10.28571429] ; [4.28571429 1.71428571],0
p2,1,0.037025,4.349265,[31  5] ; [3 3],[29.14285714  6.85714286] ; [4.85714286 1.14285714],0
d5,1,0.037025,4.349265,[31  5] ; [3 3],[29.14285714  6.85714286] ; [4.85714286 1.14285714],0
v2,1,0.076523,3.137255,[19 15] ; [1 5],[17. 17.] ; [3. 3.],0
v1,1,0.077746,3.111398,[24 10] ; [2 4],[22.1 11.9] ; [3.9 2.1],0
p8,1,0.082608,3.012829,[22 14] ; [1 4],[20.19512195 15.80487805] ; [2.80487805 2.19512195],0
a7,1,0.087434,2.920988,[25 11] ; [2 4],[23.14285714 12.85714286] ; [3.85714286 2.14285714],0
u3,1,0.09769,2.742857,[6 2] ; [1 3],[4.66666667 3.33333333] ; [2.33333333 1.66666667],0
u2,1,0.09769,2.742857,[6 2] ; [1 3],[4.66666667 3.33333333] ; [2.33333333 1.66666667],0
d2,1,0.158034,1.992941,[23 13] ; [2 4],[21.42857143 14.57142857] ; [3.57142857 2.42857143],0
a6,1,0.158034,1.992941,[23 13] ; [2 4],[21.42857143 14.57142857] ; [3.57142857 2.42857143],0
p4,1,0.165613,1.922208,[27  8] ; [3 3],[25.6097561  9.3902439] ; [4.3902439 1.6097561],0
r2,1,0.236724,1.4,[31  5] ; [4 2],[30.  6.] ; [5. 1.],0
p7,1,0.279876,1.167692,[20 15] ; [2 4],[18.7804878 16.2195122] ; [3.2195122 2.7804878],0
a4,1,0.292915,1.106173,[14 22] ; [1 5],[12.85714286 23.14285714] ; [2.14285714 3.85714286],0
b3,1,0.350807,0.870536,[13 13] ; [1 3],[12.13333333 13.86666667] ; [1.86666667 2.13333333],0
b2,1,0.350807,0.870536,[13 13] ; [1 3],[12.13333333 13.86666667] ; [1.86666667 2.13333333],0
v3,1,0.375825,0.784314,[18 16] ; [2 4],[17. 17.] ; [3. 3.],0
b1,1,0.377822,0.777778,[17 19] ; [4 2],[18. 18.] ; [3. 3.],0
p11,1,0.442719,0.589226,[29  7] ; [4 2],[28.28571429  7.71428571] ; [4.71428571 1.28571429],0
b5,1,0.526853,0.400458,[19 17] ; [4 2],[19.71428571 16.28571429] ; [3.28571429 2.71428571],0
a5,1,0.554113,0.35,[28  8] ; [4 2],[27.42857143  8.57142857] ; [4.57142857 1.42857143],0
r1,1,0.566576,0.328446,[26 10] ; [5 1],[26.57142857  9.42857143] ; [4.42857143 1.57142857],0
s5,1,0.587594,0.294118,[21 13] ; [3 3],[20.4 13.6] ; [3.6 2.4],0
a8,1,0.607046,0.264498,[ 4 30] ; [1 4],[ 4.35897436 29.64102564] ; [0.64102564 4.35897436],0
b4,1,0.607706,0.263529,[22 14] ; [3 3],[21.42857143 14.57142857] ; [3.57142857 2.42857143],0
s8,1,0.675082,0.175714,[18 18] ; [2 3],[17.56097561 18.43902439] ; [2.43902439 2.56097561],0
p1,1,0.75881,0.094276,[ 8 28] ; [1 5],[ 7.71428571 28.28571429] ; [1.28571429 4.71428571],0
s2,1,0.795298,0.067308,[14 22] ; [2 4],[13.71428571 22.28571429] ; [2.28571429 3.71428571],0
s3,1,0.80017,0.064073,[16 20] ; [3 3],[16.28571429 19.71428571] ; [2.71428571 3.28571429],0
s7,1,0.810136,0.05772,[19 16] ; [3 2],[19.25 15.75] ; [2.75 2.25],0
r3,1,0.857136,0.032407,[31  5] ; [5 1],[30.85714286  5.14285714] ; [5.14285714 0.85714286],0
p3,1,0.895405,0.017284,[23 13] ; [4 2],[23.14285714 12.85714286] ; [3.85714286 2.14285714],0
n4,1,1.0,0.0,[30  6] ; [5 1],[30.  6.] ; [5. 1.],0
