Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.8e-05,16.521343,[31 57] ; [35 14],[42.39416058 45.60583942] ; [23.60583942 25.39416058],1
p4,1,0.001398,10.20908,[25 65] ; [28 23],[33.82978723 56.17021277] ; [19.17021277 31.82978723],0
p10,1,0.001831,9.71216,[39 51] ; [36 15],[47.87234043 42.12765957] ; [27.12765957 23.87234043],0
p6,1,0.003223,8.676585,[ 9 79] ; [15 35],[15.30434783 72.69565217] ; [ 8.69565217 41.30434783],0
s6,1,0.004757,7.969413,[28 63] ; [28 23],[35.88732394 55.11267606] ; [20.11267606 30.88732394],0
v2,1,0.004771,7.964172,[27 57] ; [27 20],[34.6259542 49.3740458] ; [19.3740458 27.6259542],0
p3,1,0.005652,7.658168,[19 71] ; [22 29],[26.17021277 63.82978723] ; [14.82978723 36.17021277],0
s8,1,0.012994,6.169957,[14 77] ; [17 34],[19.86619718 71.13380282] ; [11.13380282 39.86619718],0
r3,1,0.013343,6.123013,[66 25] ; [46  5],[71.77464789 19.22535211] ; [40.22535211 10.77464789],0
p11,1,0.014639,5.959364,[45 46] ; [36 15],[51.9084507 39.0915493] ; [29.0915493 21.9084507],0
r4,1,0.028829,4.777803,[55 36] ; [40 11],[60.88028169 30.11971831] ; [34.11971831 16.88028169],0
p2,1,0.034855,4.452264,[51 39] ; [38 13],[56.80851064 33.19148936] ; [32.19148936 18.80851064],0
p9,1,0.044846,4.024414,[48 42] ; [36 15],[53.61702128 36.38297872] ; [30.38297872 20.61702128],0
b5,1,0.050867,3.812633,[49 42] ; [36 15],[54.47183099 36.52816901] ; [30.52816901 20.47183099],0
a4,1,0.051932,3.777965,[40 51] ; [14 37],[34.6056338 56.3943662] ; [19.3943662 31.6056338],0
v4,1,0.053907,3.715571,[66 23] ; [44  6],[70.43165468 18.56834532] ; [39.56834532 10.43165468],0
a7,1,0.069424,3.296585,[54 37] ; [38 13],[58.95774648 32.04225352] ; [33.04225352 17.95774648],0
r1,1,0.091049,2.855734,[57 34] ; [39 12],[61.52112676 29.47887324] ; [34.47887324 16.52112676],0
a3,1,0.107186,2.595222,[60 30] ; [27 24],[55.53191489 34.46808511] ; [31.46808511 19.53191489],0
