Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,118.689183,[ 50 204] ; [112  38],[101.85148515 152.14851485] ; [60.14851485 89.85148515],1
s6,1,0.0,55.965734,[127 128] ; [134  21],[162.32926829  92.67073171] ; [98.67073171 56.32926829],1
s2,1,0.0,44.220828,[ 91 167] ; [107  48],[123.69007264 134.30992736] ; [74.30992736 80.69007264],1
s3,1,0.0,38.123876,[107 148] ; [113  41],[137.16381418 117.83618582] ; [82.83618582 71.16381418],1
s5,1,0.0,25.81334,[ 49 204] ; [64 85],[ 71.11691542 181.88308458] ; [ 41.88308458 107.11691542],1
p6,1,0.000221,13.643268,[ 49 207] ; [ 55 100],[ 64.77858881 191.22141119] ; [ 39.22141119 115.77858881],1
p10,1,0.001688,9.861417,[179  77] ; [129  25],[192.31219512  63.68780488] ; [115.68780488  38.31219512],0
d2,1,0.002602,9.067318,[ 99 161] ; [83 73],[113.75 146.25] ; [68.25 87.75],0
p4,1,0.003207,8.685785,[ 84 174] ; [73 82],[ 98.07748184 159.92251816] ; [58.92251816 96.07748184],0
v1,1,0.004086,8.245134,[106 151] ; [86 68],[120.05839416 136.94160584] ; [71.94160584 82.05839416],0
p7,1,0.005972,7.558785,[115 136] ; [90 60],[128.31670823 122.68329177] ; [76.68329177 73.31670823],0
v3,1,0.00623,7.482435,[ 71 177] ; [63 87],[ 83.49748744 164.50251256] ; [50.50251256 99.49748744],0
n4,1,0.006973,7.280002,[173  88] ; [122  33],[185.08413462  75.91586538] ; [109.91586538  45.08413462],0
u1,1,0.011243,6.426554,[ 26 236] ; [ 29 127],[ 34.47368421 227.52631579] ; [ 20.52631579 135.47368421],0
a8,1,0.016193,5.781779,[ 30 214] ; [ 30 109],[ 38.22454308 205.77545692] ; [ 21.77545692 117.22454308],0
n5,1,0.017569,5.638662,[169  91] ; [118  37],[179.80722892  80.19277108] ; [107.19277108  47.80722892],0
p9,1,0.02489,5.031513,[194  59] ; [133  22],[202.77205882  50.22794118] ; [124.22794118  30.77205882],0
a3,1,0.031809,4.608753,[164  97] ; [114  42],[174.  87.] ; [104.  52.],0
u2,1,0.038159,4.297941,[48 48] ; [29 13],[53.56521739 42.43478261] ; [23.43478261 18.56521739],0
s4,1,0.042148,4.129255,[ 35 222] ; [ 33 122],[ 42.41747573 214.58252427] ; [ 25.58252427 129.41747573],0
v2,1,0.044904,4.022247,[115 130] ; [86 64],[124.67088608 120.32911392] ; [76.32911392 73.67088608],0
a5,1,0.050904,3.811429,[169  93] ; [115  41],[178.00956938  83.99043062] ; [105.99043062  50.00956938],0
