Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,36.094495,[ 98 136] ; [90 29],[124.62322946 109.37677054] ; [63.37677054 55.62322946],1
v1,1,0.000143,14.466346,[ 87 145] ; [70 49],[103.77207977 128.22792023] ; [53.22792023 65.77207977],1
s8,1,0.000449,12.317762,[ 67 171] ; [57 65],[ 81.97777778 156.02222222] ; [42.02222222 79.97777778],1
s7,1,0.002995,8.810458,[ 86 143] ; [63 53],[ 98.90144928 130.09855072] ; [50.09855072 65.90144928],0
u1,1,0.005564,7.686447,[ 42 197] ; [37 85],[ 52.30193906 186.69806094] ; [26.69806094 95.30193906],0
n5,1,0.006125,7.513084,[141  94] ; [91 31],[152.71708683  82.28291317] ; [79.28291317 42.71708683],0
p3,1,0.009788,6.673097,[ 68 170] ; [51 70],[ 78.8913649 159.1086351] ; [40.1086351 80.8913649],0
p12,1,0.011476,6.390139,[  8 229] ; [ 12 110],[ 13.20334262 223.79665738] ; [  6.79665738 115.20334262],0
n6,1,0.021857,5.257119,[174  62] ; [103  19],[182.60335196  53.39664804] ; [94.39664804 27.60335196],0
d2,1,0.023513,5.130237,[115 122] ; [74 47],[125.12011173 111.87988827] ; [63.87988827 57.12011173],0
n4,1,0.027121,4.883063,[163  75] ; [97 25],[171.88888889  66.11111111] ; [88.11111111 33.88888889],0
v4,1,0.041079,4.172755,[207  30] ; [115   7],[212.57381616  24.42618384] ; [109.42618384  12.57381616],0
r3,1,0.048241,3.901569,[214  24] ; [117   5],[218.82777778  19.17222222] ; [112.17222222   9.82777778],0
r4,1,0.073765,3.197187,[187  52] ; [105  17],[193.31855956  45.68144044] ; [98.68144044 23.31855956],0
r1,1,0.077127,3.12443,[173  65] ; [99 23],[179.82222222  58.17777778] ; [92.17777778 29.82222222],0
s6,1,0.091801,2.842509,[137  99] ; [82 40],[144.36871508  91.63128492] ; [74.63128492 47.36871508],0
p10,1,0.097364,2.748206,[163  75] ; [93 28],[169.71587744  68.28412256] ; [86.28412256 34.71587744],0
r2,1,0.116167,2.468247,[207  25] ; [115   7],[211.02824859  20.97175141] ; [110.97175141  11.02824859],0
p11,1,0.163208,1.944249,[155  84] ; [88 34],[160.87811634  78.12188366] ; [82.12188366 39.87811634],0
a1,1,0.167579,1.904469,[ 11 228] ; [ 10 112],[ 13.90304709 225.09695291] ; [  7.09695291 114.90304709],0
a2,1,0.190199,1.716072,[ 59 180] ; [38 84],[ 64.21883657 174.78116343] ; [32.78116343 89.21883657],0
b4,1,0.195958,1.672243,[144  95] ; [82 40],[149.6232687  89.3767313] ; [76.3767313 45.6232687],0
s2,1,0.214985,1.537538,[107 130] ; [63 58],[112.54189944 124.45810056] ; [57.45810056 63.54189944],0
a3,1,0.253673,1.302959,[170  68] ; [94 28],[174.53333333  63.46666667] ; [89.46666667 32.53333333],0
p7,1,0.274287,1.195181,[ 92 142] ; [54 65],[ 96.78186969 137.21813031] ; [49.21813031 69.78186969],0
s4,1,0.274959,1.191837,[ 44 192] ; [ 17 104],[ 40.32492997 195.67507003] ; [ 20.67507003 100.32492997],0
d5,1,0.275209,1.190599,[197  42] ; [106  16],[200.60110803  38.39889197] ; [102.39889197  19.60110803],0
a6,1,0.276556,1.183937,[161  78] ; [89 33],[165.51246537  73.48753463] ; [84.48753463 37.51246537],0
u2,1,0.344943,0.891975,[37 29] ; [18  9],[39.03225806 26.96774194] ; [15.96774194 11.03225806],0
s5,1,0.348278,0.879722,[ 75 153] ; [33 85],[ 71.16763006 156.83236994] ; [36.83236994 81.16763006],0
d1,1,0.4038,0.696981,[150  89] ; [82 40],[153.59556787  85.40443213] ; [78.40443213 43.59556787],0
a5,1,0.439427,0.597778,[167  72] ; [90 32],[170.1468144  68.8531856] ; [86.8531856 35.1468144],0
u3,1,0.447794,0.57623,[38 30] ; [18 10],[39.66666667 28.33333333] ; [16.33333333 11.66666667],0
u4,1,0.490816,0.474737,[  2 237] ; [  2 120],[  2.64819945 236.35180055] ; [  1.35180055 120.64819945],0
