Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,59.795411,[269   3] ; [37 14],[257.68421053  14.31578947] ; [48.31578947  2.68421053],1
r2,1,1e-06,24.770066,[264   6] ; [39  9],[257.26415094  12.73584906] ; [45.73584906  2.26415094],1
a4,1,8.1e-05,15.530184,[128 142] ; [ 9 42],[115.23364486 154.76635514] ; [21.76635514 29.23364486],1
a3,1,0.000162,14.223374,[207  63] ; [26 25],[195.98130841  74.01869159] ; [37.01869159 13.98130841],1
a2,1,0.0008,11.240862,[ 68 204] ; [ 2 49],[ 58.94736842 213.05263158] ; [11.05263158 39.94736842],1
d2,1,0.000996,10.835588,[137 134] ; [13 38],[126.24223602 144.75776398] ; [23.75776398 27.24223602],1
u1,1,0.001364,10.253968,[ 56 216] ; [ 1 50],[ 48. 224.] ; [ 9. 42.],0
n4,1,0.001529,10.043532,[224  48] ; [32 19],[215.57894737  56.42105263] ; [40.42105263 10.57894737],0
d1,1,0.003707,8.421926,[176  96] ; [22 29],[166.73684211 105.26315789] ; [31.26315789 19.73684211],0
p2,1,0.009286,6.766889,[253  18] ; [42  9],[248.27639752  22.72360248] ; [46.72360248  4.27639752],0
d5,1,0.011313,6.415552,[226  44] ; [35 16],[219.53271028  50.46728972] ; [41.46728972  9.53271028],0
s7,1,0.019873,5.422999,[174  88] ; [24 25],[166.80385852  95.19614148] ; [31.19614148 17.80385852],0
s3,1,0.0377,4.318491,[197  72] ; [30 21],[190.821875  78.178125] ; [36.178125 14.821875],0
a5,1,0.045823,3.988091,[216  56] ; [34 17],[210.52631579  61.47368421] ; [39.47368421 11.52631579],0
a7,1,0.047722,3.919754,[206  65] ; [32 19],[200.30434783  70.69565217] ; [37.69565217 13.30434783],0
a8,1,0.051182,3.8023,[ 43 204] ; [ 3 45],[ 38.51525424 208.48474576] ; [ 7.48474576 40.51525424],0
p9,1,0.057562,3.606261,[247  24] ; [42  9],[243.22670807  27.77329193] ; [45.77329193  5.22670807],0
r3,1,0.0578,3.599417,[264   7] ; [47  4],[261.74223602   9.25776398] ; [49.25776398  1.74223602],0
n5,1,0.087935,2.911771,[224  48] ; [36 14],[219.62732919  52.37267081] ; [40.37267081  9.62732919],0
s8,1,0.090274,2.869472,[166 103] ; [25 26],[160.559375 108.440625] ; [30.440625 20.559375],0
a1,1,0.096661,2.759786,[ 15 257] ; [ 6 45],[ 17.68421053 254.31578947] ; [ 3.31578947 47.68421053],0
s5,1,0.116179,2.468095,[132 133] ; [18 30],[126.99680511 138.00319489] ; [23.00319489 24.99680511],0
s2,1,0.135872,2.2241,[184  88] ; [29 22],[179.36842105  92.63157895] ; [33.63157895 17.36842105],0
v3,1,0.138867,2.190466,[118 147] ; [17 34],[113.21202532 151.78797468] ; [21.78797468 29.21202532],0
v2,1,0.16064,1.968193,[155 109] ; [24 26],[150.49681529 113.50318471] ; [28.50318471 21.49681529],0
u3,1,0.180029,1.797386,[42 22] ; [12 12],[39.27272727 24.72727273] ; [14.72727273  9.27272727],0
p1,1,0.185787,1.750713,[ 33 236] ; [ 3 48],[ 30.2625 238.7375] ; [ 5.7375 45.2625],0
b2,1,0.189814,1.719064,[64 99] ; [ 8 22],[ 60.80829016 102.19170984] ; [11.19170984 18.80829016],0
b3,1,0.189814,1.719064,[64 99] ; [ 8 22],[ 60.80829016 102.19170984] ; [11.19170984 18.80829016],0
v4,1,0.199243,1.647913,[265   7] ; [47  3],[263.55279503   8.44720497] ; [48.44720497  1.55279503],0
d3,1,0.202694,1.622858,[199  72] ; [33 18],[195.25465839  75.74534161] ; [36.74534161 14.25465839],0
v1,1,0.223742,1.480207,[165 101] ; [27 24],[161.11041009 104.88958991] ; [30.88958991 20.11041009],0
s1,1,0.28791,1.129371,[  8 264] ; [ 3 48],[  9.26315789 262.73684211] ; [ 1.73684211 49.26315789],0
n1,1,0.444985,0.583393,[19 21] ; [5 9],[17.77777778 22.22222222] ; [6.22222222 7.77777778],0
d4,1,0.461047,0.543351,[233  37] ; [42  9],[231.30841121  38.69158879] ; [43.69158879  7.30841121],0
p12,1,0.484165,0.489468,[ 33 239] ; [ 8 43],[ 34.52631579 237.47368421] ; [ 6.47368421 44.52631579],0
p3,1,0.534922,0.385032,[177  94] ; [31 20],[175.05590062  95.94409938] ; [32.94409938 18.05590062],0
u4,1,0.535311,0.3843,[ 10 262] ; [ 1 50],[  9.26315789 262.73684211] ; [ 1.73684211 49.26315789],0
p10,1,0.564505,0.331964,[241  31] ; [42  7],[239.80062305  32.19937695] ; [43.19937695  5.80062305],0
u2,1,0.568843,0.324623,[40 25] ; [17  8],[41.16666667 23.83333333] ; [15.83333333  9.16666667],0
p5,1,0.592792,0.286005,[ 55 217] ; [12 39],[ 56.42105263 215.57894737] ; [10.57894737 40.42105263],0
b5,1,0.593898,0.284298,[149 123] ; [30 21],[150.73684211 121.26315789] ; [28.26315789 22.73684211],0
s4,1,0.628938,0.233504,[ 55 213] ; [12 39],[ 56.28840125 211.71159875] ; [10.71159875 40.28840125],0
b1,1,0.655195,0.199413,[105 167] ; [18 33],[103.57894737 168.42105263] ; [19.42105263 31.57894737],0
n6,1,0.714226,0.134092,[237  32] ; [44  7],[236.215625  32.784375] ; [44.784375  6.215625],0
n2,1,0.744662,0.106071,[33  7] ; [11  3],[32.59259259  7.40740741] ; [11.40740741  2.59259259],0
p11,1,0.747658,0.103509,[234  38] ; [43  8],[233.26315789  38.73684211] ; [43.73684211  7.26315789],0
a6,1,0.785777,0.073875,[180  90] ; [33 18],[179.1588785  90.8411215] ; [33.8411215 17.1588785],0
