Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.011452,6.393741,[6 7] ; [128  37],[9.78651685 3.21348315] ; [124.21348315  40.78651685],0
d1,1,0.019387,5.466296,[ 3 10] ; [94 72],[7.04469274 5.95530726] ; [89.95530726 76.04469274],0
b5,1,0.042562,4.112698,[4 9] ; [99 67],[7.48044693 5.51955307] ; [95.51955307 70.48044693],0
a3,1,0.057626,3.604423,[6 7] ; [117  47],[9.03389831 3.96610169] ; [113.96610169  50.03389831],0
r3,1,0.063536,3.442594,[10  3] ; [153  13],[11.83798883  1.16201117] ; [151.16201117  14.83798883],0
r4,1,0.069543,3.293778,[9 4] ; [145  21],[11.18435754  1.81564246] ; [142.81564246  23.18435754],0
d2,1,0.07356,3.20173,[ 3 10] ; [81 85],[6.10055866 6.89944134] ; [77.89944134 88.10055866],0
b3,1,0.075923,3.150076,[1 8] ; [42 60],[3.48648649 5.51351351] ; [39.51351351 62.48648649],0
b2,1,0.075923,3.150076,[1 8] ; [42 60],[3.48648649 5.51351351] ; [39.51351351 62.48648649],0
r2,1,0.086776,2.933192,[10  3] ; [150  14],[11.75141243  1.24858757] ; [148.24858757  15.75141243],0
a6,1,0.096214,2.767202,[6 7] ; [114  52],[8.7150838 4.2849162] ; [111.2849162  54.7150838],0
a5,1,0.096214,2.767202,[6 7] ; [114  52],[8.7150838 4.2849162] ; [111.2849162  54.7150838],0
b4,1,0.10303,2.658005,[4 9] ; [90 76],[6.82681564 6.17318436] ; [87.17318436 78.82681564],0
n1,1,0.160868,1.966049,[2 1] ; [10 26],[0.92307692 2.07692308] ; [11.07692308 24.92307692],0
v4,1,0.19675,1.666339,[11  2] ; [155  10],[12.12359551  0.87640449] ; [153.87640449  11.12359551],0
v3,1,0.203982,1.613631,[ 3 10] ; [66 95],[5.15517241 7.84482759] ; [63.84482759 97.15517241],0
u2,1,0.205706,1.601395,[2 5] ; [26 22],[3.56363636 3.43636364] ; [24.43636364 23.56363636],0
a7,1,0.216343,1.528466,[6 6] ; [112  54],[7.95505618 4.04494382] ; [110.04494382  55.95505618],0
a4,1,0.234008,1.416331,[ 3 10] ; [ 66 100],[5.01117318 7.98882682] ; [ 63.98882682 102.01117318],0
p11,1,0.261055,1.263153,[9 4] ; [136  30],[10.53072626  2.46927374] ; [134.46927374  31.53072626],0
a1,1,0.265652,1.239059,[ 1 12] ; [  4 162],[ 0.36312849 12.63687151] ; [  4.63687151 161.36312849],0
b1,1,0.277762,1.178006,[7 6] ; [ 64 102],[5.15642458 7.84357542] ; [ 65.84357542 100.15642458],0
d4,1,0.280375,1.16527,[8 5] ; [124  41],[9.64044944 3.35955056] ; [122.35955056  42.64044944],0
v2,1,0.329059,0.952597,[6 7] ; [96 64],[7.66473988 5.33526012] ; [94.33526012 65.66473988],0
d3,1,0.3456,0.889547,[6 6] ; [105  60],[7.52542373 4.47457627] ; [103.47457627  61.52542373],0
s7,1,0.358884,0.841794,[5 8] ; [ 41 113],[3.58083832 9.41916168] ; [ 42.41916168 111.58083832],0
p10,1,0.370982,0.800372,[11  2] ; [121  44],[9.64044944 3.35955056] ; [122.35955056  42.64044944],0
s1,1,0.373175,0.793066,[ 1 12] ; [  5 159],[ 0.44067797 12.55932203] ; [  5.55932203 158.44067797],0
n4,1,0.379623,0.771923,[8 5] ; [121  45],[9.36871508 3.63128492] ; [119.63128492  46.36871508],0
s2,1,0.422514,0.643311,[4 9] ; [ 35 130],[ 2.84831461 10.15168539] ; [ 36.15168539 128.84831461],0
n5,1,0.431136,0.619761,[10  3] ; [110  56],[8.7150838 4.2849162] ; [111.2849162  54.7150838],0
s8,1,0.475354,0.509504,[ 2 11] ; [ 40 126],[3.05027933 9.94972067] ; [ 38.94972067 127.05027933],0
p2,1,0.489081,0.478548,[12  1] ; [140  24],[11.16384181  1.83615819] ; [140.83615819  23.16384181],0
a8,1,0.545053,0.366254,[ 1 12] ; [ 20 127],[ 1.70625 11.29375] ; [ 19.29375 127.70625],0
s3,1,0.565508,0.330257,[ 3 10] ; [ 50 113],[3.91477273 9.08522727] ; [ 49.08522727 113.91477273],0
d5,1,0.572875,0.317896,[8 4] ; [123  43],[8.83146067 3.16853933] ; [122.16853933  43.83146067],0
p3,1,0.596298,0.280615,[8 5] ; [89 76],[7.08426966 5.91573034] ; [89.91573034 75.08426966],0
p8,1,0.625214,0.238607,[7 6] ; [99 64],[7.82954545 5.17045455] ; [98.17045455 64.82954545],0
n6,1,0.651808,0.203628,[11  2] ; [131  34],[10.37078652  2.62921348] ; [131.62921348  33.37078652],0
u1,1,0.72244,0.126167,[ 1 12] ; [ 18 148],[ 1.37988827 11.62011173] ; [ 17.62011173 148.37988827],0
v1,1,0.805962,0.060339,[7 6] ; [82 81],[6.57386364 6.42613636] ; [82.42613636 80.57386364],0
p4,1,0.865792,0.028563,[8 5] ; [97 67],[7.71186441 5.28813559] ; [97.28813559 66.71186441],0
u3,1,0.918229,0.01054,[3 4] ; [20 29],[2.875 4.125] ; [20.125 28.875],0
s5,1,0.927233,0.008341,[ 2 11] ; [ 24 142],[ 1.88826816 11.11173184] ; [ 24.11173184 141.88826816],0
p6,1,0.931755,0.007334,[5 8] ; [ 60 101],[4.85632184 8.14367816] ; [ 60.14367816 100.85632184],0
p9,1,0.996933,1.5e-05,[10  3] ; [127  38],[10.00561798  2.99438202] ; [126.99438202  38.00561798],0
