Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.009612,6.705343,[ 5 10] ; [62 29],[9.48113208 5.51886792] ; [57.51886792 33.48113208],0
s2,1,0.013871,6.054436,[6 9] ; [67 26],[10.13888889  4.86111111] ; [62.86111111 30.13888889],0
u1,1,0.021923,5.251923,[ 3 12] ; [ 4 89],[ 0.97222222 14.02777778] ; [ 6.02777778 86.97222222],0
p9,1,0.033202,4.535307,[10  5] ; [80 11],[12.73584906  2.26415094] ; [77.26415094 13.73584906],0
v4,1,0.072267,3.230769,[12  2] ; [88  3],[13.33333333  0.66666667] ; [86.66666667  4.33333333],0
r1,1,0.078515,3.095377,[9 6] ; [74 18],[11.63551402  3.36448598] ; [71.36448598 20.63551402],0
a2,1,0.083848,2.988688,[ 2 13] ; [ 3 90],[ 0.69444444 14.30555556] ; [ 4.30555556 88.69444444],0
u3,1,0.099905,2.70706,[2 5] ; [23 14],[3.97727273 3.02272727] ; [21.02272727 15.97727273],0
s8,1,0.100371,2.69964,[ 4 11] ; [46 47],[6.94444444 8.05555556] ; [43.05555556 49.94444444],0
a5,1,0.101856,2.676246,[6 9] ; [58 35],[8.88888889 6.11111111] ; [55.11111111 37.88888889],0
n5,1,0.103264,2.654398,[8 7] ; [68 24],[10.65420561  4.34579439] ; [65.34579439 26.65420561],0
d2,1,0.111437,2.533724,[ 5 10] ; [15 78],[ 2.77777778 12.22222222] ; [17.22222222 75.77777778],0
p10,1,0.114344,2.493132,[9 5] ; [75 16],[11.2  2.8] ; [72.8 18.2],0
n6,1,0.128102,2.315355,[11  4] ; [81 11],[12.89719626  2.10280374] ; [79.10280374 12.89719626],0
s7,1,0.181448,1.785725,[7 8] ; [57 31],[9.32038835 5.67961165] ; [54.67961165 33.32038835],0
p5,1,0.182702,1.775511,[ 1 13] ; [21 72],[ 2.87850467 11.12149533] ; [19.12149533 73.87850467],0
u2,1,0.191268,1.707827,[2 5] ; [20 16],[3.58139535 3.41860465] ; [18.41860465 17.58139535],0
